date,time,Vctrl,stretchAmt,stretchAngle,AmtFreq1,Freq1,errFreq1,AmtAmp1,Amp1,errAmp1,AmtFreq2,Freq2,errFreq2,AmtAmp2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,angle,strain,stretchDiffs
5/3/2023,10:53 AM,0.0,0.0001,75.0,512.0,426665700.0,1403800.0,512.0,0.0619457,0.0010954,512,436114200.0,1381700.0,512,0.0601823,0.0014258,0.042924633,0.020236724,1.1965768,0.042696807,0.000166819,351.39027,350.56354,350.27264,24.268,-3.48e-06,-1.0308596,0.0008174563511712,0.0008166948546289,0.0035378888111888,1.6935939086294418e-07,-3.4765234765234766e-09,65.25799700212627,0.0008879039940692213,1.9999999999999998e-05
5/3/2023,10:53 AM,0.1,0.0001,75.0,512.0,470174800.0,2012400.0,512.0,0.0618832,0.0010326,512,485528900.0,1693000.0,512,0.0598782,0.001121,0.038154852,0.021444039,1.1962729,0.038098303,0.000161272,351.39027,350.56354,350.27264,24.244,-3.045e-06,-0.84479344,0.0007266206817749,0.0007287357115531,0.0037489578671328,1.637279187817259e-07,-3.041958041958042e-09,65.25799700212627,0.0008879039940692213,1.9999999999999998e-05
5/3/2023,10:54 AM,0.2,0.0001,75.0,512.0,528854300.0,2290400.0,512.0,0.0548408,0.0018152,512,536715900.0,1925300.0,512,0.0536233,0.0013269,0.038868564,0.022355672,1.1961209,0.038792764,0.000178889,351.3892,350.56354,350.27157,24.134,-3.262e-06,-0.65872258,0.0007402126071224,0.0007420192042846,0.0039083342657342,1.816131979695432e-07,-3.2587412587412587e-09,65.21632660405328,0.0008872780849897319,1.9999999999999998e-05
5/3/2023,10:54 AM,0.3,0.0001,75.0,512.0,596659300.0,3115700.0,512.0,0.056543,0.0011521,512,587200000.0,2496400.0,512,0.0550225,0.0011222,0.03901048,0.022667451,1.1960775,0.03924831,0.000211514,351.3892,350.56247,350.27157,24.091,-2.61e-06,-0.47302382,0.0007429152542372,0.0007507327850038,0.003962841083916,2.147350253807107e-07,-2.6073926073926075e-09,65.25797282855252,0.0008864931183575342,1.9999999999999998e-05
5/3/2023,10:55 AM,0.4,0.0001,75.0,512.0,657722200.0,3403400.0,512.0,0.0583315,0.0019065,512,634636200.0,2204800.0,512,0.0543501,0.0014879,0.038494144,0.021747988,1.1960124,0.03898786,0.00019096,351.38813,350.56568,350.27157,24.258,-3.154e-06,-0.28662017,0.0007330821557798,0.0007457509563886,0.0038020958041958,1.9386802030456853e-07,-3.150849150849151e-09,65.12961312212856,0.0008871516754234034,1.9999999999999998e-05
5/3/2023,10:55 AM,0.5,0.0001,75.0,512.0,708380000.0,3517800.0,512.0,0.0632146,0.0016201,512,679227500.0,3000100.0,512,0.0590969,0.0011873,0.037784132,0.02037255,1.1963163,0.038265013,0.000184544,351.39027,350.56568,350.27157,24.427,-3.262e-06,-0.10084384,0.0007195606932012,0.0007319245026778,0.0035616346153846,1.8735431472081217e-07,-3.2587412587412587e-09,65.13650354951152,0.0008905530520594264,1.9999999999999998e-05
5/3/2023,10:56 AM,0.6,0.0001,75.0,512.0,753427700.0,4334300.0,512.0,0.0607563,0.0010602,512,722157900.0,3050700.0,512,0.0563685,0.001396,0.037830567,0.020471401,1.1963272,0.038494579,0.00017193,351.39027,350.56461,350.27264,24.346,-3.589e-06,0.084692113,0.0007204450009521,0.0007363155891354,0.0035789162587412,1.745482233502538e-07,-3.585414585414585e-09,65.2163507049884,0.0008886889598626566,1.9999999999999998e-05
5/3/2023,10:56 AM,0.7,0.0001,75.0,512.0,794576900.0,5295800.0,512.0,0.0579837,0.0015518,512,761125200.0,3997600.0,512,0.0564267,0.0010556,0.037938988,0.021465027,1.1961643,0.038318626,0.000220431,351.39134,350.56354,350.27157,24.258,-2.936e-06,0.26963872,0.0007225097695677,0.00073295,0.003752627097902,2.2378781725888325e-07,-2.933066933066933e-09,65.22295745513323,0.0008906799505108985,1.9999999999999998e-05
5/3/2023,10:56 AM,0.8,0.0001,75.0,512.0,823219200.0,4977400.0,512.0,0.0515128,0.0032813,512,790791200.0,4519800.0,512,0.054961,0.0012876,0.038191717,0.022765215,1.1959038,0.038413997,0.000184327,351.38706,350.55819,350.27157,23.858,9.896e-06,0.45626013,0.0007273227385259,0.000734774234889,0.0039799326923076,1.8713401015228426e-07,9.886113886113886e-09,65.41858538898667,0.0008799647965421498,1.9999999999999998e-05
5/3/2023,10:57 AM,0.9,0.0001,75.0,512.0,828274800.0,5196100.0,512.0,0.0500966,0.0025107,512,802615200.0,4216000.0,512,0.0540892,0.0020635,0.040036296,0.023189766,1.1959364,0.040401796,0.00020053,351.39027,350.56033,350.27157,23.903,0.010807437,0.63179855,0.0007624508855456,0.0007727964039785,0.0040541548951048,2.035837563451777e-07,1.079664035964036e-05,65.34443355888698,0.0008866287930859747,1.9999999999999998e-05
5/3/2023,10:57 AM,1.0,0.0001,75.0,512.0,825352500.0,5158500.0,512.0,0.0504446,0.0028274,512,802322300.0,4429000.0,512,0.0539012,0.0019196,0.04590062,0.023921962,1.1953828,0.046259382,0.000215864,351.38813,350.55819,350.2705,23.75,0.15050256,0.67805139,0.0008741310226623,0.0008848389824024,0.0041821611888111,2.1915126903553298e-07,0.0001503522077922,65.38294340589115,0.0008827360272529169,1.9999999999999998e-05
