date,time,Vctrl,stretchAmt,stretchAngle,AmtFreq1,Freq1,errFreq1,AmtAmp1,Amp1,errAmp1,AmtFreq2,Freq2,errFreq2,AmtAmp2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,stretchDiffs
5/1/2023,4:01 PM,1.2,0.0001,0.0,512.0,851863900.0,5532300.0,512.0,0.0497332,0.0010919,512,830486200.0,3849900.0,512,0.0497099,0.001079,0.038763946,0.023667819,1.1956325,0.039369237,0.000203466,350.06729,351.67155,350.57103,22.16,0.50485596,0.69537625,3.8763946e-05,3.9369237e-05,2.3667819e-05,2.03466e-07,0.00050485596,1.9999999999999998e-05
5/1/2023,4:02 PM,0.0,8e-05,0.0,512.0,435056600.0,1335500.0,512.0,0.0615871,0.0010466,512,440994200.0,1406900.0,512,0.0600389,0.0015262,0.042752486,0.020521316,1.1961209,0.042588603,0.000179433,350.22023,351.49936,350.60739,22.273,-1.957e-06,-1.0305014,4.2752486e-05,4.2588603e-05,2.0521316e-05,1.79433e-07,-1.957e-09,-1.9999999999999998e-05
5/1/2023,4:02 PM,0.1,8e-05,0.0,512.0,479215500.0,1946700.0,512.0,0.0616103,0.0009336594,512,491026200.0,1600000.0,512,0.0589147,0.0023807,0.038071225,0.021810409,1.1958279,0.038092648,0.000196072,350.22237,351.49829,350.60525,22.323,-2.284e-06,-0.84456761,3.8071225e-05,3.8092648e-05,2.1810409e-05,1.96072e-07,-2.284e-09,-1.9999999999999998e-05
5/1/2023,4:02 PM,0.2,8e-05,0.0,512.0,538781500.0,2465400.0,512.0,0.0549496,0.0010878,512,543599700.0,1992400.0,512,0.0527928,0.0009171999,0.038893902,0.022926379,1.1958279,0.038974919,0.000219887,350.22023,351.49936,350.60953,22.218,-2.827e-06,-0.65833715,3.8893902e-05,3.8974919e-05,2.2926379e-05,2.19887e-07,-2.8270000000000003e-09,-1.9999999999999998e-05
5/1/2023,4:03 PM,0.3,8e-05,0.0,512.0,608049500.0,2707300.0,512.0,0.0568345,0.0012678,512,595970200.0,2342200.0,512,0.0547513,0.0011861,0.038988948,0.022764563,1.195741,0.039229062,0.000192265,350.2213,351.49936,350.60846,22.264,-2.392e-06,-0.47271548,3.8988948e-05,3.9229062e-05,2.2764563e-05,1.92265e-07,-2.392e-09,-1.9999999999999998e-05
5/1/2023,4:03 PM,0.4,8e-05,0.0,512.0,670921800.0,3357600.0,512.0,0.0598926,0.0017312,512,645013000.0,2483100.0,512,0.0542271,0.0012666,0.038151263,0.021678933,1.1960775,0.038654873,0.00017454,350.22558,351.49829,350.60739,22.336,-2.827e-06,-0.28696434,3.8151263e-05,3.8654873e-05,2.1678933e-05,1.7454e-07,-2.8270000000000003e-09,-1.9999999999999998e-05
5/1/2023,4:04 PM,0.5,8e-05,0.0,512.0,723205400.0,3267700.0,512.0,0.0599748,0.0019099,512,691058600.0,2780100.0,512,0.0587102,0.0011166,0.037872761,0.020521751,1.1961969,0.038298507,0.000171168,350.22344,351.49936,350.60739,22.309,-2.936e-06,-0.10103275,3.7872761e-05,3.8298507000000005e-05,2.0521751e-05,1.71168e-07,-2.9359999999999998e-09,-1.9999999999999998e-05
5/1/2023,4:04 PM,0.6,8e-05,0.0,512.0,769179100.0,4571900.0,512.0,0.0584938,0.0011175,512,735032400.0,3186700.0,512,0.0565727,0.0011555,0.037673643,0.020572536,1.1959581,0.038564177,0.000209556,350.22451,351.49829,350.60739,22.215,-2.61e-06,0.084829788,3.7673643e-05,3.8564177e-05,2.0572536e-05,2.09556e-07,-2.61e-09,-1.9999999999999998e-05
5/1/2023,4:05 PM,0.7,8e-05,0.0,512.0,812869600.0,5015100.0,512.0,0.054769,0.0029047,512,775577500.0,4334200.0,512,0.0549935,0.0010611,0.038294592,0.022491824,1.1959473,0.038466631,0.000197594,350.22344,351.49829,350.60739,22.218,-2.719e-06,0.26998181,3.8294592e-05,3.8466631e-05,2.2491824e-05,1.97594e-07,-2.719e-09,-1.9999999999999998e-05
5/1/2023,4:05 PM,0.8,8e-05,0.0,512.0,840908700.0,5184400.0,512.0,0.0497036,0.0010811,512,807368100.0,3864000.0,512,0.0510154,0.0021613,0.03843368,0.023300688,1.1954154,0.038704244,0.000201618,350.22237,351.49829,350.60953,22.221,1.0657e-05,0.45548167,3.843368e-05,3.8704244e-05,2.3300688e-05,2.01618e-07,1.0657e-08,-1.9999999999999998e-05
5/1/2023,4:05 PM,0.9,8e-05,0.0,512.0,845846900.0,5598700.0,512.0,0.0497849,0.0009940523,512,819299300.0,3559300.0,512,0.0491582,0.0011587,0.04027293,0.02360529,1.1956433,0.040700851,0.000194332,350.22451,351.50043,350.60739,22.257,0.010990677,0.63227627,4.027293e-05,4.0700851e-05,2.360529e-05,1.94332e-07,1.0990677e-05,-1.9999999999999998e-05
5/1/2023,4:06 PM,1.0,8e-05,0.0,512.0,843036400.0,5512700.0,512.0,0.0495863,0.0010217,512,818909300.0,3878200.0,512,0.0489503,0.0011507,0.046092994,0.02432422,1.1953937,0.046489491,0.000217604,350.22665,351.50043,350.60632,22.356,0.14900536,0.68041283,4.6092994e-05,4.6489491e-05,2.432422e-05,2.1760400000000002e-07,0.00014900536,-1.9999999999999998e-05
5/1/2023,4:06 PM,1.1,8e-05,0.0,512.0,842082400.0,5172400.0,512.0,0.0494674,0.0009494261,512,820102600.0,3397200.0,512,0.0490853,0.0012071,0.047088798,0.024479511,1.1955348,0.047489861,0.000212601,350.22772,351.50043,350.60632,22.366,0.32691272,0.68765243,4.7088798e-05,4.7489861e-05,2.4479511e-05,2.12601e-07,0.00032691272,-1.9999999999999998e-05
5/1/2023,4:07 PM,1.2,8e-05,0.0,512.0,850081200.0,5856300.0,512.0,0.0497108,0.0010551,512,828086600.0,3768700.0,512,0.0497093,0.0011876,0.03876623,0.023572339,1.1956216,0.03935162,0.000214994,350.22558,351.49936,350.60846,22.33,0.50502533,0.69497779,3.876623e-05,3.935162e-05,2.3572339e-05,2.14994e-07,0.00050502533,-1.9999999999999998e-05
5/1/2023,4:08 PM,0.0,6.1e-05,0.0,512.0,433903700.0,1333600.0,512.0,0.0614701,0.0010357,512,440387500.0,1454700.0,512,0.0600507,0.0015875,0.042713445,0.02047847,1.1963923,0.042559459,0.000180521,350.36034,351.35177,350.63627,22.367,-3.045e-06,-1.0306642,4.2713445e-05,4.2559459e-05,2.047847e-05,1.80521e-07,-3.045e-09,-1.9000000000000008e-05
5/1/2023,4:08 PM,0.1,6.1e-05,0.0,512.0,478096600.0,1970100.0,512.0,0.0616057,0.0010091,512,490453100.0,1683000.0,512,0.0589758,0.0022537,0.038018157,0.021775827,1.1960015,0.038053717,0.000181717,350.35927,351.34963,350.63627,22.365,-2.175e-06,-0.84455458,3.8018157e-05,3.8053717e-05,2.1775827e-05,1.81717e-07,-2.175e-09,-1.9000000000000008e-05
5/1/2023,4:09 PM,0.2,6.1e-05,0.0,512.0,537640400.0,2400900.0,512.0,0.0549315,0.0011272,512,542789500.0,1911200.0,512,0.0527277,0.0009477514,0.038827893,0.022854497,1.1955999,0.038901515,0.000202053,350.3614,351.35177,350.63306,22.461,-2.827e-06,-0.65841424,3.8827893e-05,3.8901515e-05,2.2854497e-05,2.02053e-07,-2.8270000000000003e-09,-1.9000000000000008e-05
5/1/2023,4:09 PM,0.3,6.1e-05,0.0,512.0,606518500.0,2839400.0,512.0,0.0566811,0.0012203,512,594554400.0,2303800.0,512,0.0547623,0.0012448,0.038867368,0.022745749,1.195296,0.039138366,0.00021445,350.36354,351.3507,350.6352,22.448,-2.719e-06,-0.47298582,3.8867368e-05,3.9138366e-05,2.2745749e-05,2.1445000000000002e-07,-2.719e-09,-1.9000000000000008e-05
5/1/2023,4:10 PM,0.4,6.1e-05,0.0,512.0,669120000.0,3313300.0,512.0,0.059675,0.0017292,512,643726100.0,2489900.0,512,0.054069,0.0012467,0.038064374,0.021671212,1.1956976,0.038590059,0.000197377,350.3614,351.35177,350.63734,22.335,-2.501e-06,-0.28717497,3.8064374e-05,3.8590059e-05,2.1671212e-05,1.97377e-07,-2.501e-09,-1.9000000000000008e-05
5/1/2023,4:10 PM,0.5,6.1e-05,0.0,512.0,721268000.0,3400600.0,512.0,0.0606801,0.0019769,512,689384200.0,2958900.0,512,0.0587233,0.0010865,0.037754118,0.020471619,1.1960124,0.038203136,0.000191504,350.36247,351.35177,350.63841,22.305,-2.719e-06,-0.10097412,3.7754118e-05,3.8203136e-05,2.0471619e-05,1.91504e-07,-2.719e-09,-1.9000000000000008e-05
5/1/2023,4:10 PM,0.6,6.1e-05,0.0,512.0,767476700.0,4470000.0,512.0,0.0587628,0.0011446,512,733346500.0,3290800.0,512,0.0565656,0.0010959,0.037607524,0.020520446,1.1958713,0.038485118,0.000168776,350.3614,351.35177,350.63734,22.328,-2.719e-06,0.085148095,3.7607524e-05,3.8485118e-05,2.0520446e-05,1.68776e-07,-2.719e-09,-1.9000000000000008e-05
5/1/2023,4:11 PM,0.7,6.1e-05,0.0,512.0,810561800.0,5101400.0,512.0,0.055265,0.0028273,512,773386000.0,4271000.0,512,0.0550004,0.0009820677,0.038149197,0.022350235,1.1953503,0.038337004,0.000196398,350.36354,351.35177,350.63627,22.368,-2.827e-06,0.26996444,3.8149197e-05,3.8337004e-05,2.2350235e-05,1.96398e-07,-2.8270000000000003e-09,-1.9000000000000008e-05
5/1/2023,4:11 PM,0.8,6.1e-05,0.0,512.0,838427100.0,4706000.0,512.0,0.04963,0.0011547,512,804888600.0,4132300.0,512,0.0516607,0.0021604,0.038361146,0.023238376,1.195372,0.038614636,0.00019705,350.36247,351.35177,350.63627,22.404,1.0983e-05,0.45600825,3.8361146e-05,3.8614636e-05,2.3238376e-05,1.9705e-07,1.0983e-08,-1.9000000000000008e-05
5/1/2023,4:12 PM,0.9,6.1e-05,0.0,512.0,843267700.0,5222500.0,512.0,0.049677,0.0010344,512,816980300.0,3625200.0,512,0.0488024,0.0011603,0.040160377,0.023535148,1.1952526,0.040583295,0.000190852,350.36461,351.35177,350.6352,22.431,0.010978715,0.63202438,4.0160377e-05,4.0583295e-05,2.3535148e-05,1.9085200000000002e-07,1.0978715e-05,-1.9000000000000008e-05
5/1/2023,4:12 PM,1.0,6.1e-05,0.0,512.0,840473100.0,5236500.0,512.0,0.0494732,0.0011024,512,816819800.0,3755400.0,512,0.0486673,0.001255,0.045916606,0.024253099,1.1949595,0.046349533,0.000199008,350.36461,351.35284,350.63627,22.514,0.1489261,0.68008711,4.5916606e-05,4.6349533e-05,2.4253099e-05,1.99008e-07,0.0001489261,-1.9000000000000008e-05
5/1/2023,4:13 PM,1.1,6.1e-05,0.0,512.0,840077200.0,4852100.0,512.0,0.0494376,0.001028,512,817650900.0,3498100.0,512,0.0488147,0.0011526,0.04697755,0.024421549,1.1955565,0.047418957,0.000228478,350.36568,351.3507,350.63627,22.48,0.3268682,0.68735495,4.697755e-05,4.7418957e-05,2.4421549e-05,2.2847800000000002e-07,0.0003268682,-1.9000000000000008e-05
5/1/2023,4:13 PM,1.2,6.1e-05,0.0,512.0,846795500.0,5570800.0,512.0,0.0496441,0.0009801662,512,825555500.0,3558600.0,512,0.0494655,0.001153,0.038711965,0.023499478,1.1956108,0.039276693,0.000219887,350.36675,351.35177,350.63306,22.512,0.50542054,0.69459453,3.8711965e-05,3.9276693e-05,2.3499478e-05,2.19887e-07,0.00050542054,-1.9000000000000008e-05
5/1/2023,4:15 PM,0.0,3.9e-05,0.0,512.0,432726700.0,1289600.0,512.0,0.0615386,0.0010969,512,439591600.0,1372700.0,512,0.0601561,0.0015381,0.042645913,0.020412242,1.1962512,0.042504107,0.000168341,350.50579,351.17637,350.62985,22.456,-2.066e-06,-1.0303603,4.2645913e-05,4.2504107e-05,2.0412242e-05,1.68341e-07,-2.066e-09,-2.2e-05
5/1/2023,4:15 PM,0.1,3.9e-05,0.0,512.0,476640300.0,1957100.0,512.0,0.0615595,0.0009289582,512,489550700.0,1634500.0,512,0.0591095,0.0020855,0.037963457,0.021722106,1.1960884,0.037994667,0.000173778,350.50793,351.17851,350.62878,22.392,-1.957e-06,-0.84420389,3.7963457e-05,3.7994667e-05,2.1722106000000003e-05,1.73778e-07,-1.957e-09,-2.2e-05
5/1/2023,4:15 PM,0.2,3.9e-05,0.0,512.0,536191800.0,2425700.0,512.0,0.0548581,0.001116,512,541857700.0,2019200.0,512,0.052749,0.0009889905,0.038792438,0.022808061,1.195893,0.038854753,0.000182261,350.50579,351.17744,350.62985,22.365,-2.392e-06,-0.65813087,3.8792438e-05,3.8854753e-05,2.2808061e-05,1.82261e-07,-2.392e-09,-2.2e-05
5/1/2023,4:16 PM,0.3,3.9e-05,0.0,512.0,605122000.0,2767700.0,512.0,0.0565966,0.001136,512,593685500.0,2315000.0,512,0.054627,0.0011898,0.0388168,0.022746293,1.1955782,0.03907638,0.000200639,350.509,351.17637,350.62985,22.371,-2.175e-06,-0.4724777,3.88168e-05,3.907638e-05,2.2746293e-05,2.00639e-07,-2.175e-09,-2.2e-05
5/1/2023,4:16 PM,0.4,3.9e-05,0.0,512.0,667196700.0,3231900.0,512.0,0.0593059,0.0016475,512,642224800.0,2504000.0,512,0.0538551,0.0012456,0.038088951,0.021700248,1.1958713,0.038612679,0.000187046,350.50793,351.17958,350.63092,22.398,-3.045e-06,-0.28656371,3.8088951e-05,3.8612679e-05,2.1700248e-05,1.8704600000000002e-07,-3.045e-09,-2.2e-05
5/1/2023,4:17 PM,0.5,3.9e-05,0.0,512.0,719126000.0,3243800.0,512.0,0.061203,0.0019066,512,687728700.0,2981700.0,512,0.0587372,0.0010678,0.037659832,0.020425945,1.1960992,0.038141694,0.000191613,350.509,351.17851,350.63092,22.418,-2.936e-06,-0.10087749,3.7659832e-05,3.8141694e-05,2.0425945e-05,1.91613e-07,-2.9359999999999998e-09,-2.2e-05
5/1/2023,4:17 PM,0.6,3.9e-05,0.0,512.0,765181800.0,4455900.0,512.0,0.0589994,0.0010537,512,731455400.0,3250100.0,512,0.0564719,0.0011903,0.037550541,0.020471401,1.1958061,0.03843455,0.000198682,350.51114,351.17851,350.63092,22.48,-2.066e-06,0.084920809,3.7550541e-05,3.843455e-05,2.0471401e-05,1.98682e-07,-2.066e-09,-2.2e-05
