date,time,stretchAngle,stretchAmt,Vtarget,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,stretchDiffs
5/1/2023,3:55 PM,0.0,0.0001,-1.2,0.042791852,0.020574929,1.1962186,0.042626991,0.000179216,350.06622,351.67262,350.5721,22.146,-3.045e-06,-1.2001693,0.0008149276709198,0.0008153594299923,0.0035970155594405,1.819451776649746e-07,-3.041958041958042e-09,1.9999999999999998e-05
5/1/2023,3:55 PM,0.0,0.0001,-1.183099,0.042795985,0.020579278,1.1962512,0.042635582,0.000175627,350.06729,351.67476,350.57317,22.146,-2.284e-06,-1.1830516,0.0008150063797371,0.0008155237566947,0.0035977758741258,1.783015228426396e-07,-2.2817182817182812e-09,1.9999999999999998e-05
5/1/2023,3:55 PM,0.0,0.0001,-1.166197,0.042823171,0.020583846,1.1961752,0.042646457,0.000185306,350.06515,351.67262,350.57424,22.114,-2.501e-06,-1.165706,0.0008155241096933,0.0008157317712318,0.0035985744755244,1.881279187817259e-07,-2.4985014985014983e-09,1.9999999999999998e-05
5/1/2023,3:55 PM,0.0,0.0001,-1.149296,0.042791743,0.020574385,1.1960992,0.042605568,0.000182804,350.06622,351.67369,350.57317,22.106,-2.827e-06,-1.1483061,0.0008149255951247,0.0008149496557,0.0035969204545454,1.855878172588833e-07,-2.824175824175824e-09,1.9999999999999998e-05
5/1/2023,3:55 PM,0.0,0.0001,-1.132394,0.042796855,0.020579822,1.1962729,0.042615355,0.000203466,350.06622,351.67262,350.5721,22.122,-3.262e-06,-1.1315793,0.0008150229480099,0.0008151368592195,0.0035978709790209,2.0656446700507613e-07,-3.2587412587412587e-09,1.9999999999999998e-05
5/1/2023,3:55 PM,0.0,0.0001,-1.1154929999999998,0.042781956,0.020578517,1.1961752,0.042606873,0.000187807,350.06622,351.67262,350.57317,22.098,-2.719e-06,-1.1143423,0.0008147392115787,0.0008149746174445,0.0035976428321678,1.9066700507614214e-07,-2.716283716283716e-09,1.9999999999999998e-05
5/1/2023,3:55 PM,0.0,0.0001,-1.098592,0.042780977,0.020584607,1.1963706,0.042606547,0.000207381,350.06622,351.67369,350.5721,22.092,-2.719e-06,-1.0989288,0.0008147205675109,0.0008149683817903,0.0035987075174825,2.1053908629441626e-07,-2.716283716283716e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-1.08169,0.042805554,0.020586347,1.1964031,0.042641128,0.0002014,350.06622,351.67262,350.57424,22.087,-2.066e-06,-1.0820174,0.000815188611693,0.0008156298393267,0.0035990117132867,2.044670050761421e-07,-2.063936063936064e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-1.064789,0.042808708,0.020585042,1.196338,0.042630254,0.000186937,350.06622,351.67262,350.5721,22.095,-3.154e-06,-1.0642701,0.0008152486764425,0.0008154218439173,0.0035987835664335,1.897837563451777e-07,-3.150849150849151e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-1.047887,0.042777171,0.020575907,1.1962295,0.042616986,0.000179216,350.06515,351.67155,350.57424,22.079,-2.175e-06,-1.0471416,0.0008146480860788,0.0008151680566182,0.0035971865384615,1.819451776649746e-07,-2.172827172827173e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-1.030986,0.042808599,0.020585912,1.1961861,0.042622967,0.000186828,350.06622,351.67155,350.57317,22.054,-2.719e-06,-1.0305339,0.0008152466006474,0.0008152824598316,0.0035989356643356,1.896730964467005e-07,-2.716283716283716e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-1.014085,0.038186063,0.021870764,1.1963923,0.038193675,0.000175192,350.06622,351.67262,350.57531,22.041,-2.501e-06,-1.0137093,0.0007272150637973,0.00073055996557,0.0038235601398601,1.7785989847715738e-07,-2.4985014985014983e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.997183,0.038179646,0.02186761,1.1962946,0.038196611,0.000177693,350.06729,351.67369,350.57424,22.106,-2.392e-06,-0.99640777,0.0007270928585031,0.000730616124713,0.0038230087412587,1.803989847715736e-07,-2.3896103896103903e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.980282,0.03817323,0.021870329,1.1961969,0.038192696,0.000190743,350.06622,351.67155,350.57531,22.092,-2.61e-06,-0.9794175,0.0007269706722529,0.0007305412394797,0.003823484090909,1.9364771573604065e-07,-2.6073926073926075e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.96338,0.038183779,0.021861411,1.1961752,0.038222058,0.000197812,350.06729,351.67155,350.57317,22.154,-1.957e-06,-0.96224372,0.0007271715673205,0.000731102869166,0.003821925,2.008243654822335e-07,-1.955044955044955e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.946479,0.038172904,0.021863913,1.1961861,0.038207268,0.000196724,350.06515,351.67048,350.57103,22.202,-2.61e-06,-0.94570829,0.0007269644639116,0.0007308199693955,0.0038223624125874,1.9971979695431474e-07,-2.6073926073926075e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.929577,0.038171925,0.021857931,1.1960232,0.03818889,0.000205424,350.06836,351.67155,350.5721,22.178,-3.262e-06,-0.92951489,0.0007269458198438,0.0007304684391736,0.0038213166083916,2.085522842639594e-07,-3.2587412587412587e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.912676,0.038203571,0.021870546,1.1961535,0.038205746,0.000183022,350.06836,351.67155,350.57424,22.184,-2.61e-06,-0.91276882,0.0007275484860026,0.0007307908569242,0.003823522027972,1.8580913705583762e-07,-2.6073926073926075e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.895775,0.038192152,0.021859454,1.1959907,0.038200091,0.000220213,350.06729,351.67048,350.57317,22.219,-2.719e-06,-0.89566454,0.0007273310226623,0.0007306826893649,0.0038215828671328,2.235664974619289e-07,-2.716283716283716e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.878873,0.038193022,0.021861846,1.1961861,0.038219992,0.000168667,350.06729,351.67048,350.57103,22.227,-2.61e-06,-0.87869269,0.000727347590935,0.0007310633511859,0.003822001048951,1.7123553299492385e-07,-2.6073926073926075e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.861972,0.038192696,0.021856191,1.1960232,0.038178233,0.000178781,350.06622,351.67155,350.57103,22.219,-1.631e-06,-0.86184781,0.0007273413825937,0.0007302645944912,0.0038210124125874,1.815035532994924e-07,-1.6293706293706291e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.84507,0.038183018,0.021856083,1.1960341,0.03820194,0.000186176,350.06836,351.67048,350.5721,22.237,-2.936e-06,-0.84437001,0.0007271570748428,0.0007307180566182,0.0038209935314685,1.8901116751269038e-07,-2.933066933066933e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.8281689999999999,0.039023638,0.022980861,1.1958061,0.039063113,0.000186937,350.06729,351.67369,350.5721,22.237,-2.284e-06,-0.82767286,0.000743165835079,0.0007471903787299,0.004017633041958,1.897837563451777e-07,-2.2817182817182812e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.8112679999999999,0.039033208,0.022988582,1.1958604,0.039084972,0.00022141,350.06729,351.67048,350.57317,22.261,-2.284e-06,-0.81042515,0.0007433480860788,0.0007476084927314,0.0040189828671328,2.247817258883249e-07,-2.2817182817182812e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.7943659999999999,0.039014503,0.022982927,1.1958713,0.039112593,0.000187263,350.06836,351.67048,350.5721,22.27,-2.719e-06,-0.79366827,0.0007429918682155,0.000748136820964,0.0040179942307692,1.9011472081218278e-07,-2.716283716283716e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.777465,0.039006673,0.022976511,1.1956108,0.039066049,0.000219235,350.06729,351.67048,350.57317,22.261,-2.719e-06,-0.77661385,0.0007428427537611,0.0007472465378729,0.0040168725524475,2.225736040609137e-07,-2.716283716283716e-09,1.9999999999999998e-05
5/1/2023,3:56 PM,0.0,0.0001,-0.7605629999999999,0.03900526,0.022972161,1.195741,0.039093563,0.000218474,350.06943,351.66941,350.57317,22.286,-2.719e-06,-0.76030859,0.000742815844601,0.0007477728194338,0.004016112062937,2.218010152284264e-07,-2.716283716283716e-09,1.9999999999999998e-05
