date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,AmtFreq1,AmtAmp1,AmtFreq2,AmtAmp2
4/12/2023,2:24 PM,1.0,0.0,0.0,846509800.0,3449900.0,0.0501107,0.0009101928,846509800.0,3449900.0,0.0501107,0.0009101928,0.037177102,0.01770834,1.1956433,0.036062439,0.000206294,350.76461,350.9229,350.62343,23.03,0.0007080004189678156,0.0006897941660290743,0.0030958636363636366,2.0943553299492383e-07,32,32,32,32
4/12/2023,2:24 PM,1.1,0.0,0.0,847169700.0,3281600.0,0.0499623,0.0008095165,847169700.0,3281600.0,0.0499623,0.0008095165,0.037097717,0.018075474,1.195665,0.036019919,0.000191069,350.76354,350.92503,350.6245,23.043,0.0007064886116930109,0.0006889808530986993,0.0031600479020979025,1.939786802030457e-07,32,32,32,32
4/12/2023,2:25 PM,1.2,0.0,0.0,850498900.0,3530600.0,0.0502408,0.0009025836,850498900.0,3530600.0,0.0502408,0.0009025836,0.032933878,0.018239683,1.195665,0.031915673,0.000195202,350.76461,350.92503,350.6245,23.049,0.0006271924966673015,0.000610475765110941,0.0031887557692307695,1.981746192893401e-07,32,32,32,32
4/12/2023,2:26 PM,0.0,2e-05,0.0,432596300.0,957854.2,0.06145,0.0007523116,432596300.0,957854.2,0.06145,0.0007523116,0.042861233,0.025396037,1.1951115,0.042644934,0.000151159,350.62236,351.04589,350.5999,23.317,0.0008162489621024567,0.0008157026396327468,0.004439866608391609,1.5346091370558374e-07,32,32,32,32
4/12/2023,2:27 PM,0.1,2e-05,0.0,477586800.0,1557900.0,0.0619716,0.000694627,477586800.0,1557900.0,0.0619716,0.000694627,0.035884746,0.019926685,1.1955131,0.035039667,0.000180738,350.62236,351.04696,350.60097,23.392,0.0006833888021329271,0.0006702308148431522,0.003483686188811189,1.8349035532994925e-07,32,32,32,32
4/12/2023,2:27 PM,0.2,2e-05,0.0,537774500.0,2081000.0,0.0550002,0.001279,537774500.0,2081000.0,0.0550002,0.001279,0.036567245,0.013352239,1.1960124,0.035324694,0.000204771,350.62236,351.04589,350.5999,23.381,0.0006963863073700247,0.0006756827467482784,0.0023343075174825176,2.0788934010152283e-07,32,32,32,32
4/12/2023,2:27 PM,0.3,2e-05,0.0,606023600.0,1854900.0,0.0580111,0.0011412,606023600.0,1854900.0,0.0580111,0.0011412,0.038345486,0.022653749,1.1953611,0.037287154,0.000198464,350.62023,351.04696,350.59777,23.311,0.0007302511140735098,0.0007132202371843918,0.003960445629370629,2.0148629441624365e-07,32,32,32,32
4/12/2023,2:27 PM,0.4,2e-05,0.0,667117800.0,2337200.0,0.0603243,0.0016716,667117800.0,2337200.0,0.0603243,0.0016716,0.038422806,0.025713906,1.1950246,0.03887063,0.000193897,350.61916,351.04589,350.59884,23.309,0.0007317235955056179,0.0007435086074980872,0.0044954381118881125,1.968497461928934e-07,32,32,32,32
4/12/2023,2:27 PM,0.5,2e-05,0.0,718607900.0,2831000.0,0.0621607,0.0021052,718607900.0,2831000.0,0.0621607,0.0021052,0.038113854,0.026426963,1.1952091,0.038959695,0.000156488,350.62023,351.04696,350.60097,23.361,0.0007258399162064369,0.0007452122226472838,0.004620098426573427,1.5887106598984772e-07,32,32,32,32
4/12/2023,2:28 PM,0.6,2e-05,0.0,764643800.0,3464300.0,0.0595111,0.0007327543,764643800.0,3464300.0,0.0595111,0.0007327543,0.037366866,0.023248707,1.195372,0.037873305,0.000192157,350.61916,351.0491,350.59884,23.326,0.0007116142829937154,0.000724432000765111,0.004064459265734266,1.9508324873096447e-07,32,32,32,32
4/12/2023,2:28 PM,0.7,2e-05,0.0,807997700.0,2981000.0,0.057348,0.0013973,807997700.0,2981000.0,0.057348,0.0013973,0.036710576,0.016581064,1.1956867,0.035595692,0.000214776,350.61809,351.0491,350.60097,23.316,0.0006991159017330033,0.0006808663351185922,0.0028987874125874125,2.180467005076142e-07,32,32,32,32
4/12/2023,2:28 PM,0.8,2e-05,0.0,837622300.0,3325100.0,0.0498634,0.0009081675,837622300.0,3325100.0,0.0498634,0.0009081675,0.036865758,0.01547423,1.1955999,0.035460954,0.000180412,350.62023,351.04803,350.5967,23.355,0.000702071186440678,0.0006782890971690896,0.002705284965034965,1.8315939086294416e-07,32,32,32,32
4/12/2023,2:28 PM,0.9,2e-05,0.0,843297100.0,3432400.0,0.0498234,0.0008172032,843297100.0,3432400.0,0.0498234,0.0008172032,0.036970591,0.016980602,1.1956867,0.035744571,0.00021097,350.62023,351.04803,350.5999,23.33,0.0007040676252142449,0.0006837140589135425,0.0029686367132867137,2.1418274111675126e-07,32,32,32,32
4/12/2023,2:28 PM,1.0,2e-05,0.0,844559100.0,3211500.0,0.0497533,0.0008401168,844559100.0,3211500.0,0.0497533,0.0008401168,0.03704008,0.017515748,1.1954914,0.035935314,0.000205206,350.61809,351.04589,350.59777,23.244,0.0007053909731479719,0.0006873625478194339,0.0030621937062937066,2.0833096446700507e-07,32,32,32,32
4/12/2023,2:29 PM,1.1,2e-05,0.0,846095700.0,3414900.0,0.0498544,0.000961816,846095700.0,3414900.0,0.0498544,0.000961816,0.036944926,0.017879729,1.1956325,0.035882571,0.000194549,350.61702,351.04589,350.59884,23.115,0.0007035788611693012,0.0006863536916602908,0.0031258267482517483,1.9751167512690355e-07,32,32,32,32
4/12/2023,2:29 PM,1.2,2e-05,0.0,850257100.0,3170000.0,0.0499941,0.0007563577,850257100.0,3170000.0,0.0499941,0.0007563577,0.032883093,0.018013488,1.1954697,0.03181008,0.000214994,350.61702,351.04589,350.59777,23.238,0.0006262253475528472,0.0006084560061208875,0.003149211188811189,2.1826802030456854e-07,32,32,32,32
4/12/2023,2:30 PM,0.0,4.1e-05,0.0,434017000.0,921370.2,0.0615012,0.0008205031,434017000.0,921370.2,0.0615012,0.0008205031,0.042920827,0.025396472,1.1950355,0.042733999,0.000189112,350.44162,351.23412,350.59242,23.547,0.0008173838697390973,0.0008174062547819434,0.004439942657342657,1.919918781725888e-07,32,32,32,32
4/12/2023,2:30 PM,0.1,4.1e-05,0.0,478790600.0,1729900.0,0.0620294,0.0006493894,478790600.0,1729900.0,0.0620294,0.0006493894,0.035949016,0.019847079,1.1956325,0.035051629,0.000167471,350.44055,351.23519,350.59242,23.429,0.0006846127594743859,0.0006704596212700842,0.003469769055944056,1.7002131979695432e-07,32,32,32,32
4/12/2023,2:31 PM,0.2,4.1e-05,0.0,539199600.0,1873300.0,0.0553036,0.001193,539199600.0,1873300.0,0.0553036,0.001193,0.036644455,0.013475559,1.1961101,0.035396467,0.000176715,350.43841,351.23626,350.59242,23.381,0.0006978566939630546,0.0006770556044376435,0.002355866958041958,1.7940609137055838e-07,32,32,32,32
4/12/2023,2:31 PM,0.3,4.1e-05,0.0,608237200.0,2304200.0,0.0577297,0.0009271833,608237200.0,2304200.0,0.0577297,0.0009271833,0.03841204,0.02280904,1.1950572,0.037330545,0.000207381,350.43734,351.23626,350.59349,23.264,0.0007315185678918301,0.0007140502104055088,0.003987594405594406,2.1053908629441624e-07,32,32,32,32
4/12/2023,2:31 PM,0.4,4.1e-05,0.0,668878800.0,2217700.0,0.0602499,0.001755,668878800.0,2217700.0,0.0602499,0.001755,0.038437052,0.025845816,1.195068,0.038894446,0.000177367,350.43627,351.23305,350.59135,23.23,0.0007319948962102457,0.0007439641545524101,0.004518499300699301,1.8006802030456852e-07,32,32,32,32
4/12/2023,2:31 PM,0.5,4.1e-05,0.0,720985600.0,2540100.0,0.0610284,0.002402,720985600.0,2540100.0,0.0610284,0.002402,0.038140389,0.026462089,1.1950029,0.03901048,0.000192918,350.43627,351.23305,350.59135,23.251,0.0007263452485240906,0.0007461836266258608,0.0046262393356643365,1.958558375634518e-07,32,32,32,32
4/12/2023,2:32 PM,0.6,4.1e-05,0.0,767462000.0,2833100.0,0.0592756,0.0008095183,767462000.0,2833100.0,0.0592756,0.0008095183,0.037344464,0.023043717,1.1952634,0.037775106,0.000189764,350.43413,351.23519,350.59028,23.213,0.0007111876594934299,0.0007225536725325172,0.004028621853146853,1.92653807106599e-07,32,32,32,32
4/12/2023,2:32 PM,0.7,4.1e-05,0.0,811798800.0,3784700.0,0.0571581,0.0014519,811798800.0,3784700.0,0.0571581,0.0014519,0.03669698,0.01626015,1.1956216,0.035586884,0.000195637,350.4352,351.23626,350.59242,23.119,0.000698856979622929,0.0006806978576893649,0.0028426835664335666,1.9861624365482234e-07,32,32,32,32
4/12/2023,2:32 PM,0.8,4.1e-05,0.0,841261500.0,3154400.0,0.0497291,0.000792907,841261500.0,3154400.0,0.0497291,0.000792907,0.036913281,0.015721631,1.1953828,0.035464761,0.000205098,350.4352,351.23412,350.59242,23.124,0.0007029762140544658,0.0006783619166029073,0.002748536888111888,2.082213197969543e-07,32,32,32,32
4/12/2023,2:32 PM,0.9,4.1e-05,0.0,846230500.0,2960400.0,0.049873,0.0007281645,846230500.0,2960400.0,0.049873,0.0007281645,0.037130558,0.017299341,1.1952851,0.03589486,0.000184327,350.43413,351.23412,350.59028,23.157,0.0007071140354218244,0.000686588752869166,0.0030243603146853145,1.8713401015228426e-07,32,32,32,32
4/12/2023,2:32 PM,1.0,4.1e-05,0.0,847929400.0,3020700.0,0.0499333,0.0007519138,847929400.0,3020700.0,0.0499333,0.0007519138,0.037287698,0.017895824,1.1956216,0.036156832,0.000191395,350.43413,351.23519,350.59028,23.092,0.0007101066082650924,0.0006915996939556235,0.0031286405594405597,1.9430964467005076e-07,32,32,32,32
4/12/2023,2:33 PM,1.1,4.1e-05,0.0,848806500.0,3236500.0,0.0499856,0.0008726448,848806500.0,3236500.0,0.0499856,0.0008726448,0.037157963,0.018251319,1.1954914,0.036073749,0.000184653,350.43306,351.23412,350.59135,23.121,0.0007076359360121882,0.0006900105011476665,0.003190790034965035,1.8746497461928935e-07,32,32,32,32
4/12/2023,2:33 PM,1.2,4.1e-05,0.0,852896400.0,3905900.0,0.0502935,0.0009504004,852896400.0,3905900.0,0.0502935,0.0009504004,0.033026422,0.018471641,1.1953503,0.031907517,0.000164426,350.43306,351.23412,350.59028,23.045,0.0006289549038278424,0.0006103197589900536,0.0032293078671328675,1.6692994923857866e-07,32,32,32,32
4/12/2023,2:35 PM,0.0,6e-05,0.0,435450800.0,1005500.0,0.0614558,0.000862571,435450800.0,1005500.0,0.0614558,0.000862571,0.043049694,0.025403214,1.1954479,0.042809034,0.000202923,350.31007,351.4138,350.60525,23.285,0.0008198380118072748,0.0008188415072685539,0.004441121328671329,2.0601319796954317e-07,32,32,32,32
4/12/2023,2:35 PM,0.1,6e-05,0.0,480401500.0,1593600.0,0.0619728,0.0008460476,480401500.0,1593600.0,0.0619728,0.0008460476,0.035968916,0.019683632,1.1959473,0.035058915,0.000167471,350.31328,351.41487,350.60525,23.258,0.0006849917349076366,0.0006705989862280031,0.0034411944055944056,1.7002131979695432e-07,32,32,32,32
4/12/2023,2:36 PM,0.2,6e-05,0.0,540671700.0,1751900.0,0.0551988,0.0011256,540671700.0,1751900.0,0.0551988,0.0011256,0.036762448,0.0137135,1.1964031,0.035469002,0.000184436,350.31328,351.41166,350.60525,23.25,0.0007001037516663494,0.0006784430374904361,0.002397465034965035,1.8724467005076144e-07,32,32,32,32
4/12/2023,2:36 PM,0.3,6e-05,0.0,609480800.0,1966800.0,0.0575654,0.0009990563,609480800.0,1966800.0,0.0575654,0.0009990563,0.038615397,0.023030232,1.1955348,0.037551519,0.000186937,350.31114,351.41487,350.60632,23.328,0.0007353912968958295,0.0007182769510328997,0.004026264335664336,1.8978375634517767e-07,32,32,32,32
4/12/2023,2:36 PM,0.4,6e-05,0.0,671093100.0,2089700.0,0.0607233,0.0018181,671093100.0,2089700.0,0.0607233,0.0018181,0.038559501,0.025981098,1.1954262,0.039030598,0.000194005,350.31221,351.41273,350.60632,23.253,0.0007343268139402019,0.0007465684391736801,0.00454215,1.9695939086294417e-07,32,32,32,32
4/12/2023,2:36 PM,0.5,6e-05,0.0,723497600.0,2330700.0,0.0596257,0.0019916,723497600.0,2330700.0,0.0596257,0.0019916,0.038331784,0.026496344,1.1955782,0.039178603,0.000178998,350.31114,351.4138,350.60632,23.149,0.0007299901733003238,0.0007493994452945677,0.004632227972027973,1.817238578680203e-07,32,32,32,32
4/12/2023,2:36 PM,0.6,6e-05,0.0,770422300.0,3251500.0,0.0588792,0.0007676913,770422300.0,3251500.0,0.0588792,0.0007676913,0.03748464,0.022863958,1.1953937,0.037749115,0.000188785,350.309,351.4138,350.60525,23.173,0.0007138571700628452,0.0007220565225707728,0.0039971954545454545,1.9165989847715736e-07,32,32,32,32
4/12/2023,2:37 PM,0.7,6e-05,0.0,814789300.0,3346900.0,0.056504,0.0019456,814789300.0,3346900.0,0.056504,0.0019456,0.036812581,0.015965118,1.1959907,0.035691176,0.000199769,350.30686,351.41273,350.60632,23.02,0.000701058484098267,0.0006826927314460596,0.0027911045454545457,2.0281116751269035e-07,32,32,32,32
4/12/2023,2:37 PM,0.8,6e-05,0.0,844013100.0,3267900.0,0.0497826,0.0007732613,844013100.0,3267900.0,0.0497826,0.0007732613,0.037046931,0.016040915,1.1960667,0.035672906,0.000193897,350.30686,351.41273,350.60525,23.026,0.0007055214435345648,0.0006823432670237184,0.002804355769230769,1.968497461928934e-07,32,32,32,32
4/12/2023,2:37 PM,0.9,6e-05,0.0,848826200.0,3597200.0,0.0500239,0.0007574294,848826200.0,3597200.0,0.0500239,0.0007574294,0.03733185,0.017700402,1.1956433,0.036127361,0.000185523,350.30686,351.41273,350.60632,22.988,0.000710947438583127,0.0006910359793420045,0.0030944758741258743,1.883482233502538e-07,32,32,32,32
4/12/2023,2:37 PM,1.0,6e-05,0.0,850652600.0,3846100.0,0.0499446,0.0008651998,850652600.0,3846100.0,0.0499446,0.0008651998,0.037499212,0.018330052,1.1958821,0.036371173,0.000221953,350.30793,351.4138,350.60632,22.98,0.0007141346791087412,0.0006956995600612088,0.0032045545454545453,2.2533299492385786e-07,32,32,32,32
4/12/2023,2:37 PM,1.1,6e-05,0.0,851366400.0,3614800.0,0.0497605,0.0008802421,851366400.0,3614800.0,0.0497605,0.0008802421,0.037393727,0.018706753,1.195817,0.036323868,0.000200965,350.309,351.4138,350.60632,23.151,0.0007121258236526376,0.0006947947207345066,0.0032704113636363636,2.040253807106599e-07,32,32,32,32
4/12/2023,2:38 PM,1.2,6e-05,0.0,855345400.0,4345900.0,0.0505537,0.0010447,855345400.0,4345900.0,0.0505537,0.0010447,0.033226409,0.018924358,1.195893,0.032152851,0.000209013,350.309,351.41594,350.60525,23.133,0.00063276345458008,0.0006150124521805663,0.003308454195804196,2.121959390862944e-07,32,32,32,32
4/12/2023,2:39 PM,0.0,8.1e-05,0.0,436702100.0,1097000.0,0.0616089,0.0008245727,436702100.0,1097000.0,0.0616089,0.0008245727,0.043161052,0.0253993,1.1954154,0.042923872,0.000194984,350.17745,351.60631,350.61809,23.577,0.0008219587126261664,0.0008210381025248662,0.004440437062937063,1.9795329949238578e-07,32,32,32,32
4/12/2023,2:39 PM,0.1,8.1e-05,0.0,482289500.0,1548200.0,0.0620294,0.0007643919,482289500.0,1548200.0,0.0620294,0.0007643919,0.036006217,0.019493324,1.1959364,0.035081535,0.000193788,350.17424,351.60845,350.61809,23.343,0.0006857020948390783,0.0006710316564651874,0.0034079237762237764,1.9673908629441623e-07,32,32,32,32
4/12/2023,2:39 PM,0.2,8.1e-05,0.0,542660100.0,1808200.0,0.0552787,0.0008952187,542660100.0,1808200.0,0.0552787,0.0008952187,0.036873806,0.013921969,1.196262,0.035578837,0.000192048,350.17638,351.60738,350.61809,23.435,0.000702224452485241,0.0006805439364957919,0.0024339106643356642,1.9497258883248732e-07,32,32,32,32
4/12/2023,2:39 PM,0.3,8.1e-05,0.0,610642000.0,1847200.0,0.0577059,0.0012862,610642000.0,1847200.0,0.0577059,0.0012862,0.038757204,0.023203686,1.1955456,0.037706049,0.000186502,350.17531,351.60845,350.61595,23.51,0.0007380918682155781,0.000721232765876052,0.004056588461538462,1.8934213197969543e-07,32,32,32,32
4/12/2023,2:39 PM,0.4,8.1e-05,0.0,673330200.0,2029500.0,0.0610333,0.0013739,673330200.0,2029500.0,0.0610333,0.0013739,0.038635407,0.026097023,1.1952743,0.03913108,0.000185958,350.17531,351.60845,350.61809,23.472,0.0007357723671681584,0.0007484904361132363,0.0045624166083916085,1.8878984771573605e-07,32,32,32,32
4/12/2023,2:40 PM,0.5,8.1e-05,0.0,725732900.0,2444800.0,0.0590626,0.001545,725732900.0,2444800.0,0.0590626,0.001545,0.038471416,0.026502108,1.1954805,0.039294419,0.000169755,350.17424,351.60631,350.61916,23.357,0.0007326493239382976,0.0007516147475133894,0.004633235664335665,1.7234010152284264e-07,32,32,32,32
4/12/2023,2:40 PM,0.6,8.1e-05,0.0,772353900.0,3240200.0,0.0584227,0.0008626807,772353900.0,3240200.0,0.0584227,0.0008626807,0.037660919,0.022652118,1.1954697,0.037790657,0.000202053,350.17317,351.60845,350.61595,23.419,0.0007172142258617406,0.000722851128538638,0.003960160489510489,2.0512994923857867e-07,32,32,32,32
4/12/2023,2:40 PM,0.7,8.1e-05,0.0,816575100.0,3495300.0,0.0564478,0.0016552,816575100.0,3495300.0,0.0564478,0.0016552,0.03704791,0.015738054,1.1961752,0.035906713,0.000186176,350.17317,351.60738,350.61916,23.461,0.0007055400876023615,0.0006868154743687834,0.0027514080419580424,1.8901116751269035e-07,32,32,32,32
4/12/2023,2:40 PM,0.8,8.1e-05,0.0,847155900.0,3363000.0,0.049891,0.0006948946,847155900.0,3363000.0,0.049891,0.0006948946,0.037283348,0.016337143,1.1961426,0.035905517,0.000209013,350.17531,351.60738,350.61916,23.368,0.0007100237669015427,0.000686792597551645,0.0028561438811188808,2.121959390862944e-07,32,32,32,32
4/12/2023,2:40 PM,0.9,8.1e-05,0.0,851989100.0,3801000.0,0.050144,0.0009563794,851989100.0,3801000.0,0.050144,0.0009563794,0.037640257,0.01806286,1.1956325,0.036418587,0.000218039,350.1721,351.60845,350.61916,23.282,0.000716820738906875,0.0006966064843152257,0.0031578426573426574,2.2135939086294417e-07,32,32,32,32
4/12/2023,2:41 PM,1.0,8.1e-05,0.0,852996100.0,4203800.0,0.0502495,0.0008737056,852996100.0,4203800.0,0.0502495,0.0008737056,0.037741719,0.018699576,1.1957844,0.036615637,0.000215972,350.1721,351.60524,350.61916,23.279,0.0007187529803846887,0.0007003756120887529,0.003269156643356643,2.1926091370558376e-07,32,32,32,32
4/12/2023,2:41 PM,1.1,8.1e-05,0.0,853609900.0,3517000.0,0.0503098,0.0009428234,853609900.0,3517000.0,0.0503098,0.0009428234,0.037601217,0.019097592,1.195665,0.036531249,0.000183457,350.17424,351.60738,350.61809,23.291,0.000716077261474005,0.0006987614575363428,0.0033387398601398602,1.862507614213198e-07,32,32,32,32
4/12/2023,2:41 PM,1.2,8.1e-05,0.0,857861300.0,3752500.0,0.0505443,0.0009017342,857861300.0,3752500.0,0.0505443,0.0009017342,0.033366367,0.019326179,1.1956867,0.032293136,0.000195745,350.17317,351.60631,350.61702,23.347,0.0006354288135593221,0.000617695791889824,0.0033787026223776224,1.9872588832487307e-07,32,32,32,32
4/12/2023,2:42 PM,0.0,0.0001,0.0,437876400.0,984091.2,0.0618375,0.0007091591,437876400.0,984091.2,0.0618375,0.0007091591,0.043250659,0.025384727,1.195372,0.042965957,0.000208143,350.04911,351.7892,350.62343,23.664,0.0008236651875833175,0.0008218430948737567,0.004437889335664336,2.1131269035532995e-07,32,32,32,32
4/12/2023,2:42 PM,0.1,0.0001,0.0,483045300.0,1632200.0,0.0620003,0.0007106453,483045300.0,1632200.0,0.0620003,0.0007106453,0.036131711,0.019398061,1.1960124,0.035147871,0.000171712,350.04911,351.78599,350.6245,23.556,0.0006880920015235193,0.0006723005164498852,0.003391269405594406,1.7432690355329949e-07,32,32,32,32
4/12/2023,2:42 PM,0.2,0.0001,0.0,543302300.0,1481200.0,0.055702,0.0010055,543302300.0,1481200.0,0.055702,0.0010055,0.036968525,0.014054858,1.1963489,0.035643106,0.000195963,350.04804,351.78706,350.6245,23.484,0.0007040282803275567,0.000681773259372609,0.002457143006993007,1.9894720812182743e-07,32,32,32,32
4/12/2023,2:42 PM,0.3,0.0001,0.0,612470500.0,2130200.0,0.057631,0.0012057,612470500.0,2130200.0,0.057631,0.0012057,0.038894337,0.023360282,1.1953937,0.037865149,0.000168776,350.04804,351.78813,350.62343,23.559,0.0007407034279184918,0.0007242759946442235,0.004083965384615385,1.7134619289340103e-07,32,32,32,32
4/12/2023,2:43 PM,0.4,0.0001,0.0,675022100.0,2223600.0,0.0616989,0.0013165,675022100.0,2223600.0,0.0616989,0.0013165,0.038735128,0.026219691,1.1954371,0.039231454,0.000182587,350.04697,351.78706,350.62343,23.468,0.0007376714530565607,0.0007504103672532516,0.004583862062937063,1.8536751269035533e-07,32,32,32,32
4/12/2023,2:43 PM,0.5,0.0001,0.0,727736700.0,2800800.0,0.0587706,0.0011417,727736700.0,2800800.0,0.0587706,0.0011417,0.038518177,0.026488188,1.1952851,0.039386637,0.00020053,350.04911,351.78813,350.6245,23.377,0.0007335398400304704,0.0007533786725325173,0.004630802097902098,2.0358375634517767e-07,32,32,32,32
4/12/2023,2:43 PM,0.6,0.0001,0.0,775029900.0,3564700.0,0.0583375,0.0007125534,775029900.0,3564700.0,0.0583375,0.0007125534,0.037775759,0.022437885,1.1954697,0.037753357,0.000198029,350.05018,351.7892,350.62236,23.489,0.0007194012378594554,0.000722137662586075,0.003922707167832168,2.0104467005076142e-07,32,32,32,32
4/12/2023,2:43 PM,0.7,0.0001,0.0,819392600.0,3130900.0,0.0548309,0.0028839,819392600.0,3130900.0,0.0548309,0.0028839,0.037142629,0.015512292,1.1959473,0.035992623,0.000207599,350.0459,351.78706,350.62236,23.407,0.0007073439154446773,0.0006884587413925019,0.002711939160839161,2.1076040609137054e-07,32,32,32,32
4/12/2023,2:43 PM,0.8,0.0001,0.0,849007100.0,3098700.0,0.0500184,0.0008485721,849007100.0,3098700.0,0.0500184,0.0008485721,0.037453864,0.016606837,1.1959798,0.036061678,0.000194658,350.04804,351.7892,350.62343,23.37,0.0007132710721767284,0.00068977960979342,0.002903293181818182,1.9762233502538073e-07,32,32,32,32
4/12/2023,2:44 PM,0.9,0.0001,0.0,853405600.0,3887800.0,0.0503406,0.0009455752,853405600.0,3887800.0,0.0503406,0.0009455752,0.037820127,0.01842575,1.1955891,0.03664402,0.00021097,350.04376,351.78813,350.62343,23.333,0.0007202461816796801,0.0007009185156847743,0.003221284965034965,2.1418274111675126e-07,32,32,32,32
4/12/2023,2:44 PM,1.0,0.0001,0.0,855009400.0,3673000.0,0.0505552,0.0008969185,855009400.0,3673000.0,0.0505552,0.0008969185,0.037946927,0.019095417,1.1956759,0.036796704,0.000222823,350.0459,351.7892,350.62343,23.273,0.0007226609598171776,0.0007038390206579954,0.0033383596153846156,2.2621624365482235e-07,32,32,32,32
4/12/2023,2:44 PM,1.1,0.0001,0.0,856137600.0,3580100.0,0.050266,0.0008945046,856137600.0,3580100.0,0.050266,0.0008945046,0.037772714,0.019483428,1.1955999,0.036663377,0.000188024,350.04162,351.78813,350.6245,23.184,0.0007193432489049705,0.0007012887719969395,0.0034061937062937067,1.9088730964467004e-07,32,32,32,32
4/12/2023,2:44 PM,1.2,0.0001,0.0,860802300.0,4189900.0,0.0509596,0.0010321,860802300.0,4189900.0,0.0509596,0.0010321,0.033476419,0.019757254,1.1958387,0.032409495,0.000198899,350.04269,351.79027,350.6245,23.19,0.0006375246429251571,0.000619921480489671,0.0034540653846153843,2.019279187817259e-07,32,32,32,32
