date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,AmtFreq1,AmtAmp1,AmtFreq2,AmtAmp2,angle,strain,stretchDiffs
4/17/2023,1:19 PM,0.0,0.0,90.0,432148400.0,1416800.0,0.0623289,0.0009965361,438746800.0,1298300.0,0.0604241,0.0013441,0.042553369,0.019534322,1.1961535,0.042426678,0.000189547,350.55392,350.6844,350.42878,24.454,0.0008103860026661,0.0008115278882938,0.0034150912587412,1.924335025380711e-07,32,32,32,32,,-1.3187879126606481e-05,0.0
4/17/2023,1:19 PM,0.1,0.0,90.0,475550300.0,2021200.0,0.0623513,0.0009023134,488482500.0,1704500.0,0.0602633,0.0014185,0.037940185,0.020807213,1.1961209,0.037965305,0.000210861,350.55499,350.6844,350.43199,24.434,0.0007225325652256,0.0007261917559296,0.0036376246503496,2.1407208121827413e-07,32,32,32,32,,-1.1326198869688003e-05,0.0
4/17/2023,1:19 PM,0.2,0.0,90.0,534862500.0,2518500.0,0.0555068,0.0012766,540450700.0,1884000.0,0.0542467,0.0011277,0.038801576,0.021873482,1.1959147,0.038839855,0.000187807,350.55285,350.6844,350.42985,24.398,0.0007389368882117,0.0007429199502677,0.0038240353146853,1.9066700507614214e-07,32,32,32,32,,-1.2229806098808574e-05,0.0
4/17/2023,1:20 PM,0.3,0.0,90.0,603654800.0,2796000.0,0.0576626,0.0011324,592324100.0,2224900.0,0.0555277,0.001166,0.038794287,0.0219744,1.1956542,0.039056262,0.000214667,350.55285,350.68547,350.42878,24.407,0.0007387980765568,0.0007470593343534,0.0038416783216783,2.1793604060913706e-07,32,32,32,32,,-1.1957716296202468e-05,0.0
4/17/2023,1:20 PM,0.4,0.0,90.0,665747900.0,3054100.0,0.0599273,0.0016592,640703600.0,2872300.0,0.0542663,0.0011391,0.037992818,0.021021229,1.1960232,0.038594191,0.000180521,350.55605,350.68547,350.42878,24.399,0.0007235349076366,0.000738220944912,0.003675040034965,1.832700507614213e-07,32,32,32,32,,-1.2719596107902472e-05,0.0
4/17/2023,1:20 PM,0.5,0.0,90.0,717450000.0,2879500.0,0.0632277,0.0018305,685958200.0,3065700.0,0.0596757,0.0010396,0.037538143,0.019774218,1.1959798,0.038081013,0.000175736,350.55392,350.68547,350.42985,24.449,0.0007148760807465,0.0007284049923488,0.0034570311188811,1.7841218274111677e-07,32,32,32,32,,-1.1518542184322253e-05,0.0
4/17/2023,1:20 PM,0.6,0.0,90.0,763764100.0,4966900.0,0.0605435,0.0010358,729206000.0,3055100.0,0.0572974,0.001343,0.037595127,0.01979923,1.1960884,0.038548083,0.000212275,350.55499,350.68653,350.43092,24.427,0.000715961283565,0.0007373390015302,0.0034614038461538,2.15507614213198e-07,32,32,32,32,,-1.0114666641923445e-05,0.0
4/17/2023,1:20 PM,0.7,0.0,90.0,805790800.0,5098400.0,0.0576773,0.001779,769641300.0,5262100.0,0.0565938,0.0010542,0.038050672,0.021363783,1.1955348,0.038289046,0.000184436,350.55605,350.68547,350.43092,24.502,0.0007246366787278,0.000732384200459,0.003734927097902,1.8724467005076147e-07,32,32,32,32,,-1.1330039987710071e-05,0.0
4/17/2023,1:21 PM,0.8,0.0,90.0,833255400.0,4756900.0,0.0500771,0.0013218,800182200.0,4436700.0,0.0555294,0.001718,0.038359297,0.022410372,1.1954697,0.038569832,0.00022315,350.55499,350.68547,350.42985,24.403,0.0007305141306417,0.0007377550114766,0.0039178972027972,2.265482233502538e-07,32,32,32,32,,-1.1774925365184746e-05,0.0
4/17/2023,1:21 PM,0.9,0.0,90.0,839426900.0,5221500.0,0.0502504,0.0011149,812318600.0,2738600.0,0.0505709,0.0017761,0.038220753,0.022505961,1.1955239,0.038651393,0.000203249,350.55285,350.68547,350.42878,24.494,0.0007278756998666,0.0007393150918133,0.0039346085664335,2.0634416243654825e-07,32,32,32,32,,-1.1957716296202468e-05,0.0
