date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,AmtFreq1,AmtAmp1,AmtFreq2,AmtAmp2,angle,strain,stretchDiffs
4/17/2023,2:19 PM,0.0,0.0,180.0,431843500.0,1110700.0,0.0623892,0.0009753406,439202900.0,1489200.0,0.0605027,0.0017887,0.042966936,0.019472009,1.1957302,0.042824476,0.000179868,350.80311,350.94108,350.61702,25.5,0.0008182619691487,0.0008191368783473,0.0034041973776223,1.826071065989848e-07,32,32,32,32,-2.3290026511350415,0.0002998999648016889,0.0
4/17/2023,2:19 PM,0.1,0.0,180.0,475624800.0,2022700.0,0.0619755,0.0010023,488947100.0,1360600.0,0.059801,0.0020095,0.038306337,0.02087605,1.1955891,0.038320039,0.000185632,350.80525,350.94536,350.61702,25.676,0.0007295055608455,0.0007329770275439,0.003649659090909,1.8845888324873097e-07,32,32,32,32,-1.651025441347361,0.0003052524063777034,0.0
4/17/2023,2:19 PM,0.2,0.0,180.0,535039400.0,2689600.0,0.0554014,0.0012729,540770100.0,2233200.0,0.053068,0.0012411,0.039173601,0.022001913,1.1953285,0.039210684,0.000183783,350.80632,350.94322,350.61595,25.716,0.0007460217291944,0.000750013083397,0.0038464882867132,1.865817258883249e-07,32,32,32,32,-1.558737270454929,0.00030239123256118277,0.0
4/17/2023,2:20 PM,0.3,0.0,180.0,603705100.0,2818600.0,0.0575387,0.0011433,592692700.0,2660300.0,0.0553019,0.0011286,0.039190783,0.022011592,1.1954588,0.039459933,0.000224563,350.80525,350.94429,350.61702,25.594,0.0007463489430584,0.0007547806618209,0.0038481804195804,2.279827411167513e-07,32,32,32,32,-1.767998701688547,0.00030388331899185454,0.0
4/17/2023,2:20 PM,0.4,0.0,180.0,666184200.0,4187600.0,0.0599338,0.001679,641071200.0,2717600.0,0.0544384,0.0012148,0.038328739,0.020920854,1.1955999,0.038888139,0.000164752,350.80311,350.94108,350.61702,25.551,0.0007299321843458,0.0007438435156847,0.0036574919580419,1.6726091370558377e-07,32,32,32,32,-2.3290026511350415,0.0002998999648016889,0.0
4/17/2023,2:20 PM,0.5,0.0,180.0,717363900.0,3477900.0,0.063135,0.0019881,686133900.0,3151200.0,0.0595583,0.001098,0.037812841,0.019581192,1.1958604,0.038330044,0.000179433,350.80418,350.94108,350.61595,25.532,0.0007201074271567,0.0007331684009181,0.0034232853146853,1.8216548223350254e-07,32,32,32,32,-2.004335044212466,0.00029974184362510474,0.0
4/17/2023,2:20 PM,0.6,0.0,180.0,762833600.0,4568900.0,0.0603921,0.0011706,729361900.0,2933600.0,0.057102,0.0014781,0.037864605,0.019691244,1.1957519,0.038738173,0.000202053,350.80204,350.94001,350.61381,25.296,0.0007210932203389,0.0007409749999999,0.0034425251748251,2.051299492385787e-07,32,32,32,32,-1.8853252679737513,0.0002982797056093894,0.0
4/17/2023,2:21 PM,0.7,0.0,180.0,804724300.0,3908600.0,0.057408,0.001763,769375100.0,5057500.0,0.055573,0.0011691,0.038338853,0.021436535,1.1955782,0.038592343,0.000176606,350.80204,350.93894,350.61488,25.317,0.000730124795277,0.0007381855967865,0.0037476459790209,1.792954314720812e-07,32,32,32,32,-2.2266192308334323,0.00029702103136028976,0.0
4/17/2023,2:21 PM,0.8,0.0,180.0,832335900.0,4832800.0,0.0499055,0.0017204,800097600.0,4842700.0,0.0537192,0.002036,0.038685213,0.022511616,1.1953503,0.038926527,0.000221192,350.79883,350.93894,350.61488,25.14,0.0007367208722148,0.0007445777926549,0.0039355972027972,2.2456040609137054e-07,32,32,32,32,-2.530243214965446,0.00029718939789962027,0.0
4/17/2023,2:21 PM,0.9,0.0,180.0,839426600.0,4762600.0,0.0498857,0.0013041,812296400.0,4437500.0,0.0492336,0.0016596,0.038467392,0.022607096,1.1948509,0.038931203,0.000179868,350.7999,350.94001,350.61381,25.345,0.000732572690916,0.0007446672341239,0.0039522895104895,1.826071065989848e-07,32,32,32,32,-2.090797838630246,0.000298374219703172,0.0
4/17/2023,2:21 PM,1.0,0.0,180.0,839878500.0,4919300.0,0.0499614,0.0012455,815768100.0,3758100.0,0.0489297,0.0014441,0.038467392,0.022654401,1.1951657,0.03902516,0.000203466,350.80097,350.9368,350.61381,25.278,0.000732572690916,0.0007464644223412,0.0039605596153846,2.0656446700507613e-07,32,32,32,32,-2.346722207069225,0.0002942545830841242,0.0
4/17/2023,2:21 PM,1.1,0.0,180.0,841891100.0,5167100.0,0.050057,0.0012329,818358100.0,3995100.0,0.0489123,0.0010585,0.038235216,0.022647007,1.1951874,0.038766121,0.000187481,350.79883,350.94001,350.61274,25.311,0.0007281511331175,0.0007415095830145,0.0039592669580419,1.9033604060913705e-07,32,32,32,32,-1.9730409384850323,0.0002983223210136003,0.0
4/17/2023,2:22 PM,1.2,0.0,180.0,845039300.0,5501500.0,0.0501645,0.0011292,824587900.0,4299500.0,0.0498293,0.0011347,0.032609811,0.022114471,1.1953394,0.033272626,0.000213362,350.80311,350.94001,350.61488,25.424,0.0006210209674347,0.0006364312547819,0.0038661662587412,2.166111675126904e-07,32,32,32,32,-2.0041690470009774,0.0002983293082352642,0.0
4/17/2023,2:23 PM,0.0,2e-05,180.0,432277900.0,692655.4,0.0620444,0.0011392,439366700.0,1513100.0,0.0603591,0.0017902,0.043004238,0.019501262,1.1961861,0.042854491,0.000181934,350.60418,351.01701,350.54536,25.478,0.0008189723481241,0.0008197109984697,0.0034093115384615,1.8470456852791882e-07,32,32,32,32,-0.10091323068663668,0.0003995324233528483,2e-05
4/17/2023,2:23 PM,0.1,2e-05,180.0,476122100.0,2225500.0,0.0620938,0.0011636,489171200.0,1853900.0,0.0593429,0.0021541,0.038308947,0.020903563,1.1959038,0.038320366,0.000198573,350.60311,351.01808,350.54429,25.436,0.0007295552656636,0.0007329832823259,0.003654469055944,2.0159695431472086e-07,32,32,32,32,0.010616728997896733,0.0004009426576702823,2e-05
4/17/2023,2:23 PM,0.2,2e-05,180.0,536220300.0,2801600.0,0.05545,0.0011249,540848100.0,2170200.0,0.0531067,0.0009895595,0.039157289,0.02201605,1.1953611,0.03919883,0.000196942,350.60418,351.01701,350.54536,25.477,0.0007457110836031,0.0007497863427697,0.0038489597902097,1.9994111675126904e-07,32,32,32,32,-0.10091323068663668,0.0003995324233528483,2e-05
4/17/2023,2:23 PM,0.3,2e-05,180.0,604196500.0,3110400.0,0.0575286,0.0011133,592755600.0,2266200.0,0.0551654,0.0010454,0.039113898,0.022014636,1.1950789,0.039382287,0.00019009,350.60418,351.01701,350.54536,25.482,0.0007448847457627,0.0007532954667176,0.0038487125874125,1.929847715736041e-07,32,32,32,32,-0.10091323068663668,0.0003995324233528483,2e-05
4/17/2023,2:23 PM,0.4,2e-05,180.0,667288100.0,3093200.0,0.0599827,0.001935,641548900.0,2767700.0,0.0546991,0.0013627,0.038361798,0.020936187,1.1958821,0.038895099,0.000180956,350.60311,351.01701,350.54429,25.53,0.0007305617596648,0.0007439766449885,0.0036601725524475,1.8371167512690357e-07,32,32,32,32,-0.0449979149394053,0.0003995306201616664,2e-05
4/17/2023,2:24 PM,0.5,2e-05,180.0,718214400.0,3337800.0,0.0633032,0.0020213,686342200.0,3090300.0,0.0595636,0.0011214,0.037853948,0.019608052,1.1961209,0.038342006,0.000183022,350.60418,351.01701,350.54536,25.544,0.0007208902685202,0.000733397207345,0.0034279811188811,1.8580913705583762e-07,32,32,32,32,-0.10091323068663668,0.0003995324233528483,2e-05
4/17/2023,2:24 PM,0.6,2e-05,180.0,764357000.0,5083100.0,0.0598799,0.0011507,729830300.0,3199700.0,0.0571186,0.0012443,0.037915825,0.019710492,1.1959581,0.0387758,0.000188024,350.60204,351.01594,350.54215,25.415,0.0007220686535897,0.0007416947207345,0.0034458902097902,1.9088730964467007e-07,32,32,32,32,0.06641981811522243,0.00039811868786830733,2e-05
4/17/2023,2:24 PM,0.7,2e-05,180.0,806595000.0,4586700.0,0.0576496,0.0019835,770204500.0,4082200.0,0.0556172,0.0011268,0.03838072,0.021499935,1.1958387,0.038640735,0.000197377,350.60204,351.01487,350.54429,25.361,0.0007309221100742,0.000739111228003,0.0037587298951048,2.0038274111675125e-07,32,32,32,32,-0.21229065941843028,0.0003967152149213571,2e-05
4/17/2023,2:24 PM,0.8,2e-05,180.0,836481200.0,5323100.0,0.0496509,0.0016846,801285000.0,4659600.0,0.0534786,0.0018967,0.038766882,0.022553484,1.1955565,0.038978182,0.000185849,350.60097,351.01487,350.54215,25.441,0.0007382761759664,0.0007455658377964,0.0039429167832167,1.886791878172589e-07,32,32,32,32,-0.044828993339166755,0.0003967056946242883,2e-05
4/17/2023,2:24 PM,0.9,2e-05,180.0,841862900.0,5061600.0,0.0498179,0.0011656,813018000.0,4091200.0,0.049104,0.0016338,0.038625511,0.022667342,1.1954805,0.039048976,0.000193788,350.60311,351.01594,350.54322,25.467,0.000735583907827,0.0007469199693955,0.003962822027972,1.9673908629441626e-07,32,32,32,32,0.010720912047771907,0.0003981177358899717,2e-05
4/17/2023,2:25 PM,1.0,2e-05,180.0,841794200.0,5820800.0,0.050086,0.0010333,816712300.0,4800600.0,0.0491744,0.0012444,0.038587014,0.022698118,1.1955999,0.039105307,0.000214341,350.60418,351.01701,350.54429,25.476,0.0007348507712816,0.0007479974560061,0.0039682024475524,2.1760507614213203e-07,32,32,32,32,0.010636244514469151,0.0003995301965776215,2e-05
4/17/2023,2:25 PM,1.1,2e-05,180.0,842940900.0,5079300.0,0.0499354,0.0011466,820158100.0,4019700.0,0.0493266,0.0010841,0.038331349,0.022704099,1.195741,0.038857798,0.000225325,350.5999,351.01701,350.54322,25.396,0.0007299818891639,0.0007432631599081,0.003969248076923,2.2875634517766497e-07,32,32,32,32,-0.09992291307697335,0.00039953239655059756,2e-05
4/17/2023,2:25 PM,1.2,2e-05,180.0,847939700.0,5243900.0,0.0502649,0.0010736,825796900.0,4095800.0,0.0496288,0.0010719,0.032698114,0.022184395,1.1956759,0.033302314,0.000189547,350.60311,351.01594,350.54215,25.471,0.0006227026090268,0.0006369991201224,0.0038783907342657,1.924335025380711e-07,32,32,32,32,0.12227014804936052,0.00039812101625041776,2e-05
4/17/2023,2:26 PM,0.0,4e-05,180.0,433517100.0,1387200.0,0.0620138,0.0011639,439745900.0,1281400.0,0.060911,0.0015041,0.043070574,0.019545305,1.1962512,0.042922675,0.000172691,350.50258,351.16781,350.55926,25.55,0.0008202356503523,0.0008210152065799,0.0034170113636363,1.753208121827411e-07,32,32,32,32,0.695725756374232,0.0005987509677622053,2e-05
