date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,stretchDiffs
4/14/2023,1:54 PM,0.0,0.0001,45.0,431281800.0,1606900.0,0.0623662,0.0010046,437736800.0,1569200.0,0.0592091,0.0020013,0.043115704,0.019651986,1.195969,0.042846335,0.000178998,350.71969,351.04696,350.00847,25.799,4.3115704e-05,4.2846335e-05,1.9651986e-05,1.78998e-07,1.9999999999999998e-05
4/14/2023,1:54 PM,0.1,0.0001,45.0,474853700.0,1879400.0,0.0623013,0.0010279,487592200.0,1975500.0,0.0588553,0.0014219,0.038397032,0.020929663,1.1958821,0.038331567,0.000179542,350.71862,351.04803,350.00847,25.833,3.8397032e-05,3.8331567e-05,2.0929663000000003e-05,1.79542e-07,1.9999999999999998e-05
4/14/2023,1:54 PM,0.2,0.0001,45.0,533901800.0,1934400.0,0.0550033,0.0013371,539371100.0,1965800.0,0.0526798,0.0011422,0.039226996,0.021929813,1.1955022,0.039174906,0.000200095,350.71862,351.04803,350.00847,25.81,3.9226996e-05,3.9174906e-05,2.1929813e-05,2.00095e-07,1.9999999999999998e-05
4/14/2023,1:55 PM,0.3,0.0001,45.0,602926200.0,2636700.0,0.0571952,0.0012311,591145500.0,3254600.0,0.0542536,0.0012139,0.039259076,0.021931662,1.195665,0.039397838,0.000225107,350.71755,351.04803,350.00847,25.808,3.9259076e-05,3.9397838e-05,2.1931662e-05,2.25107e-07,1.9999999999999998e-05
4/14/2023,1:55 PM,0.4,0.0001,45.0,665285200.0,3466300.0,0.060888,0.001556,640009700.0,2620800.0,0.0538869,0.0011921,0.038402361,0.020880183,1.1960449,0.038848228,0.000164752,350.71969,351.04803,350.00847,25.741,3.8402361e-05,3.8848228e-05,2.0880183e-05,1.64752e-07,1.9999999999999998e-05
4/14/2023,1:55 PM,0.5,0.0001,45.0,716282100.0,3071700.0,0.0622501,0.0016182,684262100.0,3775600.0,0.0584345,0.0009340884,0.037911693,0.019614251,1.1959798,0.038296985,0.000151159,350.71862,351.04696,350.0074,25.821,3.7911693000000006e-05,3.8296985e-05,1.9614251e-05,1.5115899999999998e-07,1.9999999999999998e-05
4/14/2023,1:55 PM,0.6,0.0001,45.0,761931900.0,4162500.0,0.0601582,0.0012179,727785300.0,3224100.0,0.0558443,0.0011083,0.037927135,0.019798469,1.1957193,0.038742088,0.000175518,350.71755,351.05017,350.00954,25.859,3.7927135e-05,3.8742088e-05,1.9798469e-05,1.75518e-07,1.9999999999999998e-05
4/14/2023,1:55 PM,0.7,0.0001,45.0,804656600.0,5054700.0,0.0569691,0.002096,767931700.0,4738300.0,0.0545135,0.0011123,0.038466196,0.021403259,1.1954914,0.038631057,0.000193679,350.72076,351.0491,350.0074,25.831,3.8466196e-05,3.8631057000000006e-05,2.1403259e-05,1.93679e-07,1.9999999999999998e-05
4/14/2023,1:56 PM,0.8,0.0001,45.0,833295100.0,4216300.0,0.0505056,0.0013454,798665000.0,3813200.0,0.0526973,0.00191,0.038799945,0.022483015,1.1953937,0.038924895,0.000197594,350.71862,351.05017,350.00847,25.799,3.8799945e-05,3.8924895e-05,2.2483015e-05,1.97594e-07,1.9999999999999998e-05
4/14/2023,1:56 PM,0.9,0.0001,45.0,838269000.0,4809400.0,0.0501669,0.0010324,810869900.0,4348600.0,0.0494249,0.001679,0.038614419,0.022593829,1.195296,0.038991231,0.000228043,350.71969,351.04803,350.00847,25.83,3.8614419e-05,3.8991231e-05,2.2593829e-05,2.28043e-07,1.9999999999999998e-05
