date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,stretchDiffs
4/17/2023,1:44 PM,0.0,0.0001,90.0,427239000.0,1134100.0,0.062171,0.0010466,436865600.0,1358600.0,0.0606812,0.0014604,0.04272519,0.019439603,1.195969,0.042535208,0.000166492,351.49401,350.386,350.56354,24.821,4.272519e-05,4.2535208e-05,1.9439603e-05,1.66492e-07,1.9999999999999998e-05
4/17/2023,1:45 PM,0.1,0.0001,90.0,471176700.0,2235900.0,0.0618059,0.0012159,486484200.0,1624000.0,0.059793,0.0012603,0.038016634,0.020677695,1.1957844,0.038005107,0.000182913,351.49294,350.38814,350.5614,24.893,3.8016634e-05,3.8005107000000006e-05,2.0677695e-05,1.82913e-07,1.9999999999999998e-05
4/17/2023,1:45 PM,0.2,0.0001,90.0,528871500.0,2448800.0,0.0548416,0.0019086,537433600.0,2076000.0,0.0538014,0.0012707,0.038845618,0.021668385,1.195969,0.038799292,0.000184653,351.49401,350.38707,350.56247,24.925,3.8845618e-05,3.8799292e-05,2.1668385e-05,1.84653e-07,1.9999999999999998e-05
4/17/2023,1:45 PM,0.3,0.0001,90.0,597447600.0,3073700.0,0.0566648,0.0011428,588225400.0,2606400.0,0.0550433,0.0012479,0.038918371,0.021939927,1.1956433,0.039178821,0.00019966,351.4908,350.38814,350.56247,24.957,3.8918371e-05,3.9178821e-05,2.1939927e-05,1.9966e-07,1.9999999999999998e-05
4/17/2023,1:45 PM,0.4,0.0001,90.0,658360400.0,3832200.0,0.0581858,0.001883,634600400.0,2111300.0,0.054386,0.0012735,0.038317538,0.021034714,1.1957085,0.038828436,0.000203358,351.49187,350.38921,350.56247,25.011,3.8317538e-05,3.8828436e-05,2.1034714e-05,2.03358e-07,1.9999999999999998e-05
4/17/2023,1:45 PM,0.5,0.0001,90.0,708390000.0,3274700.0,0.0629463,0.0015607,680303500.0,3056100.0,0.0594174,0.0012625,0.037543255,0.019667102,1.1959255,0.038064918,0.000202488,351.4908,350.38814,350.5614,25.019,3.7543255e-05,3.8064918000000005e-05,1.9667102e-05,2.02488e-07,1.9999999999999998e-05
4/17/2023,1:46 PM,0.6,0.0001,90.0,753950600.0,4521500.0,0.0605305,0.001089,722139800.0,3063700.0,0.0568252,0.001386,0.037719969,0.019783353,1.1961969,0.03841291,0.000173017,351.49187,350.38814,350.56247,25.07,3.7719969e-05,3.841291e-05,1.9783353e-05,1.73017e-07,1.9999999999999998e-05
4/17/2023,1:46 PM,0.7,0.0001,90.0,796109600.0,5889700.0,0.0577832,0.0012421,762595900.0,3761700.0,0.0567635,0.0012061,0.037934856,0.02086126,1.1955456,0.038321453,0.00021619,351.49401,350.39028,350.5614,25.081,3.7934856e-05,3.8321453e-05,2.086126e-05,2.1619e-07,1.9999999999999998e-05
4/17/2023,1:46 PM,0.8,0.0001,90.0,823334400.0,5232200.0,0.050447,0.003467,791030900.0,4393200.0,0.0552542,0.0014836,0.038248484,0.022150792,1.1955239,0.038475983,0.000184871,351.49187,350.38921,350.56033,25.022,3.8248484e-05,3.8475983e-05,2.2150792e-05,1.84871e-07,1.9999999999999998e-05
4/17/2023,1:46 PM,0.9,0.0001,90.0,829562200.0,5210300.0,0.0498297,0.002264,803679600.0,3347800.0,0.0539001,0.0022966,0.038207159,0.022353824,1.1956867,0.038547321,0.000200095,351.4908,350.38814,350.5614,25.105,3.8207159e-05,3.8547321e-05,2.2353824e-05,2.00095e-07,1.9999999999999998e-05
4/17/2023,1:46 PM,1.0,0.0001,90.0,830851900.0,4745700.0,0.0496296,0.0017019,807560000.0,4289800.0,0.0521785,0.0024827,0.03816627,0.02237927,1.1955348,0.038554499,0.000198138,351.4908,350.39028,350.56033,25.094,3.8166270000000005e-05,3.8554499e-05,2.237927e-05,1.98138e-07,1.9999999999999998e-05
4/17/2023,1:47 PM,1.1,0.0001,90.0,831326400.0,4519400.0,0.0494595,0.0018436,809531600.0,4076400.0,0.0514938,0.0019233,0.037916043,0.022358608,1.1953503,0.038323519,0.000196615,351.4908,350.39028,350.56033,25.151,3.7916043000000005e-05,3.8323519e-05,2.2358608e-05,1.96615e-07,1.9999999999999998e-05
4/17/2023,1:47 PM,1.2,0.0001,90.0,835372300.0,5104100.0,0.0498251,0.0013768,814433700.0,3646000.0,0.0497864,0.0013843,0.032340549,0.021765605,1.1955565,0.032898753,0.000203466,351.4908,350.38814,350.5614,25.076,3.2340549e-05,3.2898753e-05,2.1765605e-05,2.03466e-07,1.9999999999999998e-05
4/17/2023,1:48 PM,0.0,8e-05,90.0,428353500.0,1385000.0,0.061951,0.0009944278,437465900.0,1633600.0,0.0600731,0.0015247,0.042728779,0.019454392,1.1958387,0.04257762,0.000166384,351.30364,350.51007,350.50472,25.086,4.2728779e-05,4.257762e-05,1.9454392e-05,1.66384e-07,-1.9999999999999998e-05
4/17/2023,1:48 PM,0.1,8e-05,90.0,472016800.0,2022300.0,0.0617984,0.0011436,486792600.0,1725100.0,0.0599094,0.0013096,0.03808819,0.020707274,1.1958387,0.038076771,0.000185306,351.30257,350.51221,350.50365,25.078,3.808819e-05,3.8076771e-05,2.0707274e-05,1.85306e-07,-1.9999999999999998e-05
4/17/2023,1:48 PM,0.2,8e-05,90.0,530895000.0,2490600.0,0.055224,0.0017597,537718000.0,2037800.0,0.0539485,0.001214,0.038889987,0.021707969,1.1957302,0.038866389,0.000207273,351.30257,350.51221,350.50365,25.14,3.8889987e-05,3.8866389e-05,2.1707969e-05,2.07273e-07,-1.9999999999999998e-05
4/17/2023,1:48 PM,0.3,8e-05,90.0,598533600.0,2932200.0,0.0566512,0.0010821,587983200.0,2698300.0,0.0553049,0.0011402,0.038978834,0.02195265,1.1955891,0.039209161,0.000228587,351.3015,350.51327,350.50472,25.164,3.8978834e-05,3.9209161e-05,2.195265e-05,2.28587e-07,-1.9999999999999998e-05
4/17/2023,1:49 PM,0.4,8e-05,90.0,659556800.0,3472900.0,0.0588928,0.0018673,636591000.0,2379500.0,0.0544683,0.0013771,0.038336134,0.021043305,1.1960449,0.038873893,0.000179868,351.3015,350.51221,350.50579,25.151,3.8336134e-05,3.8873893e-05,2.1043305000000003e-05,1.79868e-07,-1.9999999999999998e-05
4/17/2023,1:49 PM,0.5,8e-05,90.0,710315100.0,3357800.0,0.0627753,0.00155,681298800.0,2812600.0,0.0596937,0.0011228,0.037619922,0.019690809,1.1960884,0.038116138,0.000187481,351.30364,350.51327,350.50472,25.133,3.7619922e-05,3.8116138e-05,1.9690809e-05,1.87481e-07,-1.9999999999999998e-05
4/17/2023,1:49 PM,0.6,8e-05,90.0,756295600.0,4053500.0,0.0603876,0.0010877,723991600.0,3426500.0,0.0569089,0.0013914,0.037742697,0.019785528,1.1961318,0.038475983,0.000184109,351.3015,350.51114,350.50365,25.048,3.7742697e-05,3.8475983e-05,1.9785528e-05,1.84109e-07,-1.9999999999999998e-05
4/17/2023,1:49 PM,0.7,8e-05,90.0,798942300.0,5546200.0,0.0577106,0.0016384,764080500.0,3652000.0,0.0562996,0.0009967937,0.038023159,0.020983385,1.1958279,0.038388441,0.000183892,351.30257,350.51221,350.50365,25.108,3.8023159e-05,3.8388441000000006e-05,2.0983385e-05,1.8389200000000002e-07,-1.9999999999999998e-05
4/17/2023,1:49 PM,0.8,8e-05,90.0,826060900.0,5490500.0,0.0500395,0.0023176,793164200.0,4085200.0,0.0555057,0.001407,0.038330697,0.022215388,1.1953177,0.038537752,0.000198682,351.30257,350.51221,350.50579,25.209,3.8330697e-05,3.8537752e-05,2.2215388e-05,1.98682e-07,-1.9999999999999998e-05
4/17/2023,1:50 PM,0.9,8e-05,90.0,831305600.0,5546500.0,0.0494924,0.0015718,805178100.0,4039700.0,0.0533039,0.0021711,0.038275888,0.022396344,1.1955348,0.038618877,0.000198682,351.30257,350.51434,350.50472,25.265,3.8275888e-05,3.8618877e-05,2.2396344e-05,1.98682e-07,-1.9999999999999998e-05
4/17/2023,1:50 PM,1.0,8e-05,90.0,833029900.0,5071600.0,0.0498455,0.0014875,809477100.0,3510900.0,0.051912,0.0025708,0.038238805,0.02241668,1.1954262,0.038653241,0.000189982,351.30257,350.51221,350.50365,25.281,3.8238805e-05,3.8653241e-05,2.241668e-05,1.89982e-07,-1.9999999999999998e-05
4/17/2023,1:50 PM,1.1,8e-05,90.0,833408300.0,5643800.0,0.0492179,0.0013735,811616200.0,3949800.0,0.0502931,0.0018863,0.038004346,0.022402977,1.1954479,0.038413453,0.000177258,351.30364,350.51221,350.50579,25.184,3.8004346e-05,3.8413453e-05,2.2402977000000003e-05,1.7725799999999998e-07,-1.9999999999999998e-05
4/17/2023,1:50 PM,1.2,8e-05,90.0,839404300.0,5106800.0,0.0498237,0.0011698,817747400.0,3268300.0,0.0502709,0.0012623,0.032386658,0.021804536,1.1955131,0.032975637,0.000217495,351.30364,350.51327,350.50365,25.17,3.2386658e-05,3.2975637000000004e-05,2.1804536e-05,2.17495e-07,-1.9999999999999998e-05
4/17/2023,1:51 PM,0.0,6e-05,90.0,429684500.0,1256700.0,0.0618832,0.0010511,437925100.0,1357300.0,0.0603585,0.0014549,0.0427825,0.019491475,1.1957953,0.042594476,0.000169537,351.12289,350.6352,350.49081,25.098,4.27825e-05,4.2594476e-05,1.9491475e-05,1.6953700000000004e-07,-2.0000000000000005e-05
4/17/2023,1:51 PM,0.1,6e-05,90.0,473237300.0,2274100.0,0.0621357,0.0010523,487046400.0,1833500.0,0.0600456,0.0011606,0.038097651,0.020737288,1.1956542,0.038101022,0.000183457,351.12503,350.6352,350.49188,25.144,3.8097651000000006e-05,3.8101022e-05,2.0737288e-05,1.83457e-07,-2.0000000000000005e-05
4/17/2023,1:51 PM,0.2,6e-05,90.0,532318700.0,2106000.0,0.0550235,0.0014868,539114400.0,1813300.0,0.0536127,0.0012833,0.038961434,0.021767236,1.1957844,0.038935335,0.000195419,351.12289,350.63627,350.49295,25.184,3.8961434e-05,3.8935335e-05,2.1767236e-05,1.95419e-07,-2.0000000000000005e-05
4/17/2023,1:51 PM,0.3,6e-05,90.0,600133700.0,3183600.0,0.0570115,0.0012467,589979600.0,2527700.0,0.0554035,0.0013088,0.038984163,0.021957435,1.1956216,0.039244069,0.000187698,351.12396,350.63734,350.49295,25.197,3.8984163e-05,3.9244069e-05,2.1957435e-05,1.8769800000000002e-07,-2.0000000000000005e-05
4/17/2023,1:52 PM,0.4,6e-05,90.0,662003200.0,3216700.0,0.059451,0.0019649,637394000.0,2206100.0,0.054284,0.0012516,0.038281869,0.021024056,1.1955673,0.03882115,0.000183566,351.12289,350.63734,350.49295,25.248,3.8281869000000005e-05,3.882115e-05,2.1024056e-05,1.83566e-07,-2.0000000000000005e-05
4/17/2023,1:52 PM,0.5,6e-05,90.0,712584700.0,3327400.0,0.0630923,0.0017036,682592400.0,2876100.0,0.059735,0.0010679,0.037601108,0.019700053,1.1956976,0.038149741,0.000182587,351.12396,350.6352,350.49402,25.256,3.7601108e-05,3.8149741e-05,1.9700053e-05,1.82587e-07,-2.0000000000000005e-05
4/17/2023,1:52 PM,0.6,6e-05,90.0,757866800.0,4232100.0,0.0603733,0.001049,726116300.0,2767400.0,0.0573197,0.0014297,0.037771082,0.019787486,1.1960884,0.038574399,0.000175627,351.12396,350.63413,350.49402,25.098,3.7771082e-05,3.8574399000000005e-05,1.9787486e-05,1.7562700000000001e-07,-2.0000000000000005e-05
4/17/2023,1:52 PM,0.7,6e-05,90.0,800006300.0,5230300.0,0.0577676,0.0015235,766152500.0,3821900.0,0.0564905,0.0011488,0.038159746,0.021128998,1.1960124,0.038454995,0.000213906,351.12396,350.6352,350.49295,25.168,3.8159746e-05,3.8454995e-05,2.1128998e-05,2.13906e-07,-2.0000000000000005e-05
4/17/2023,1:53 PM,0.8,6e-05,90.0,828979500.0,4356500.0,0.0495014,0.002247,796124500.0,4156600.0,0.0554422,0.0013289,0.038521113,0.02231337,1.1959473,0.038726755,0.000226738,351.12503,350.63841,350.49295,25.195,3.8521113e-05,3.8726755e-05,2.231337e-05,2.26738e-07,-2.0000000000000005e-05
4/17/2023,1:53 PM,0.9,6e-05,90.0,834832900.0,5490900.0,0.0492606,0.0016065,808448000.0,4285900.0,0.0522653,0.0025715,0.038303618,0.022436363,1.1954371,0.038668792,0.000199551,351.12182,350.63841,350.49295,25.23,3.8303618e-05,3.8668792e-05,2.2436363e-05,1.99551e-07,-2.0000000000000005e-05
4/17/2023,1:53 PM,1.0,6e-05,90.0,835956700.0,5299700.0,0.049762,0.0013969,811010300.0,3700600.0,0.0509502,0.002196,0.038263273,0.022454632,1.1954262,0.038684017,0.000206403,351.12503,350.63306,350.49188,25.071,3.8263273e-05,3.8684017e-05,2.2454632e-05,2.06403e-07,-2.0000000000000005e-05
4/17/2023,1:53 PM,1.1,6e-05,90.0,837540200.0,5189800.0,0.0494906,0.0014512,814356400.0,3681600.0,0.0499721,0.0018843,0.038011849,0.022436798,1.1954588,0.038455104,0.000205206,351.12289,350.63199,350.49188,24.966,3.8011849e-05,3.8455104e-05,2.2436798e-05,2.05206e-07,-2.0000000000000005e-05
