date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,AmtFreq1,AmtAmp1,AmtFreq2,AmtAmp2
4/14/2023,11:46 AM,0.3,6e-05,315.0,603637900.0,2554100.0,0.0567323,0.0008597205,592995300.0,2656100.0,0.0537695,0.0012761,0.039044735,0.021990495,1.1958821,0.039383374,0.000181717,350.89295,350.87049,351.21487,24.68,0.0007435676061702533,0.000753316258607498,0.003844492132867133,1.8448426395939086e-07,32,32,32,32
4/14/2023,11:46 AM,0.4,6e-05,315.0,666141400.0,3376600.0,0.059821,0.0016991,641069800.0,2378700.0,0.0543515,0.0012802,0.038226625,0.020890079,1.1962078,0.038747308,0.000186719,350.89402,350.87156,351.21487,24.693,0.0007279875261854886,0.0007411497322111706,0.003652111713286713,1.8956243654822337e-07,32,32,32,32
4/14/2023,11:46 AM,0.5,6e-05,315.0,717696300.0,3495700.0,0.0611954,0.001549,686800700.0,2978100.0,0.05819,0.0010233,0.03781382,0.01965775,1.1963272,0.03829568,0.000171712,350.89188,350.87156,351.2138,24.803,0.0007201260712245286,0.0007325110941086457,0.0034366695804195807,1.7432690355329949e-07,32,32,32,32
4/14/2023,11:46 AM,0.6,6e-05,315.0,763508800.0,3566400.0,0.0594833,0.001095,730057000.0,3286500.0,0.0561474,0.0010359,0.037805664,0.019841859,1.1960341,0.038702939,0.000136043,350.89402,350.87156,351.21273,24.795,0.0007199707484288708,0.0007403010520275439,0.0034688564685314686,1.3811472081218274e-07,32,32,32,32
4/14/2023,11:46 AM,0.7,6e-05,315.0,806376300.0,4927100.0,0.0557396,0.0020876,769578600.0,4839800.0,0.0546148,0.0009318061,0.038371694,0.021590848,1.1957085,0.038597998,0.000177476,350.89295,350.87156,351.21273,24.825,0.0007307502190059036,0.0007382937643458301,0.003774623776223776,1.801786802030457e-07,32,32,32,32
4/14/2023,11:47 AM,0.8,6e-05,315.0,834184800.0,5407900.0,0.0502721,0.0012602,801040700.0,4303700.0,0.0521312,0.0021246,0.038593974,0.022549025,1.1955565,0.038886399,0.000211296,350.89402,350.87156,351.2138,24.798,0.0007349833174633404,0.000743810233358837,0.003942137237762238,2.1451370558375634e-07,32,32,32,32
4/14/2023,11:47 AM,0.9,6e-05,315.0,839157000.0,5060200.0,0.0502093,0.0011852,813304300.0,4504400.0,0.048566,0.001598,0.038356578,0.022647007,1.1954154,0.038936966,0.000229892,350.89402,350.87263,351.21273,24.86,0.0007304623500285661,0.0007447774674827851,0.003959266958041959,2.3339289340101522e-07,32,32,32,32
4/14/2023,11:47 AM,1.0,6e-05,315.0,840727100.0,5620700.0,0.0499333,0.0011598,817305000.0,4397500.0,0.0486688,0.0013445,0.038369737,0.022693985,1.1955456,0.038998952,0.000232611,350.89295,350.87049,351.21166,24.863,0.0007307129499143021,0.0007459631216526397,0.003967479895104895,2.361532994923858e-07,32,32,32,32
4/14/2023,11:47 AM,1.1,6e-05,315.0,841540500.0,4390900.0,0.0499801,0.0009814078,819340800.0,4099300.0,0.0487695,0.0010501,0.038107764,0.022689744,1.1955348,0.038780258,0.00021271,350.89402,350.87156,351.21166,24.781,0.0007257239382974672,0.0007417799923488906,0.003966738461538462,2.159492385786802e-07,32,32,32,32
4/14/2023,11:47 AM,1.2,6e-05,315.0,847567600.0,4656200.0,0.0501414,0.0009561524,825831800.0,3961600.0,0.0494505,0.0011212,0.03240123,0.022176565,1.1957844,0.033159638,0.000217712,350.89295,350.86942,351.2138,24.612,0.0006170487526185489,0.0006342700459066564,0.003877021853146853,2.210274111675127e-07,32,32,32,32
