date,time,stretchAngle,stretchAmt,Vtarget,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps
5/3/2023,12:45 PM,90.0,0.0,-1.16302,0.041724275,0.020556224,1.195893,0.041504931,0.000207708,350.80953,350.9614,350.58707,24.066,-2.392e-06,-1.1628296,0.0007945967434774329,0.0007938969204284622,0.003593745454545455,2.108710659898477e-07,-2.38961038961039e-09
5/3/2023,12:46 PM,90.0,0.0,-1.159322,0.041693826,0.020545784,1.1959581,0.041500582,0.000175627,350.80953,350.9614,350.586,24.068,-2.827e-06,-1.1589762,0.0007940168729765759,0.0007938137337413925,0.00359192027972028,1.783015228426396e-07,-2.8241758241758245e-09
5/3/2023,12:46 PM,90.0,0.0,-1.155624,0.041682842,0.020545023,1.195893,0.041507541,0.000179868,350.8106,350.9614,350.586,24.092,-2.719e-06,-1.1556655,0.0007938076937726148,0.0007939468439173681,0.0035917872377622378,1.8260710659898478e-07,-2.7162837162837162e-09
5/3/2023,12:46 PM,90.0,0.0,-1.151926,0.041713183,0.020541217,1.1959147,0.041527333,0.000185632,350.80953,350.95819,350.586,24.062,-2.827e-06,-1.1517579,0.0007943855075223768,0.0007943254208110176,0.0035911218531468536,1.8845888324873097e-07,-2.8241758241758245e-09
5/3/2023,12:46 PM,90.0,0.0,-1.148228,0.041698611,0.020541108,1.195817,0.041523419,0.000179868,350.8106,350.9614,350.586,24.074,-2.392e-06,-1.1475897,0.0007941079984764806,0.0007942505547054322,0.0035911027972027974,1.8260710659898478e-07,-2.38961038961039e-09
5/3/2023,12:46 PM,90.0,0.0,-1.14453,0.040940532,0.020679435,1.1959364,0.040733258,0.000182804,350.80953,350.96354,350.58386,24.173,-2.827e-06,-1.145039,0.0007796711483526948,0.0007791365340474368,0.003615285839160839,1.8558781725888326e-07,-2.8241758241758245e-09
5/3/2023,12:46 PM,90.0,0.0,-1.140832,0.040904537,0.020672366,1.1958604,0.040720643,0.000156053,350.80953,350.96354,350.586,24.25,-2.719e-06,-1.1406646,0.0007789856598743097,0.0007788952371843917,0.00361405,1.5842944162436546e-07,-2.7162837162837162e-09
5/3/2023,12:46 PM,90.0,0.0,-1.1371339999999999,0.040931615,0.020674432,1.1958713,0.040721948,0.000195528,350.80953,350.96247,350.58707,24.238,-3.589e-06,-1.1365616,0.0007795013330794134,0.0007789201989288446,0.003614411188811189,1.9850558375634517e-07,-3.5854145854145854e-09
5/3/2023,12:46 PM,90.0,0.0,-1.1334359999999999,0.040923568,0.020670626,1.1959038,0.040741088,0.000172582,350.81167,350.96568,350.58814,24.294,-2.175e-06,-1.1330773,0.0007793480860788422,0.0007792863045141546,0.0036137458041958044,1.7521015228426398e-07,-2.172827172827173e-09
5/3/2023,12:46 PM,90.0,0.0,-1.129738,0.040939445,0.020671714,1.195969,0.040738152,0.000194114,350.80953,350.96568,350.58814,24.241,-3.154e-06,-1.1293216,0.0007796504475338031,0.0007792301453710788,0.0036139360139860145,1.9707005076142132e-07,-3.1508491508491512e-09
5/3/2023,12:46 PM,90.0,0.0,-1.12604,0.040156897,0.020812977,1.1957627,0.039914064,0.000207708,350.80953,350.96782,350.58814,24.434,-2.501e-06,-1.125783,0.0007647476099790516,0.0007634671767406273,0.0036386323426573428,2.108710659898477e-07,-2.4985014985014983e-09
5/3/2023,12:46 PM,90.0,0.0,-1.122342,0.04017223,0.020818523,1.195817,0.03994995,0.000192157,350.81274,350.96782,350.58707,24.473,-2.936e-06,-1.1212892,0.000765039611502571,0.000764153596021423,0.003639601923076923,1.9508324873096447e-07,-2.933066933066933e-09
5/3/2023,12:46 PM,90.0,0.0,-1.118644,0.040196698,0.020813955,1.195893,0.039966262,0.000191069,350.81274,350.96995,350.58921,24.534,-2.392e-06,-1.1182716,0.0007655055798895449,0.0007644656082631981,0.0036388033216783215,1.939786802030457e-07,-2.38961038961039e-09
5/3/2023,12:46 PM,90.0,0.0,-1.114946,0.040170708,0.020813303,1.1957302,0.039922764,0.000185088,350.81274,350.96995,350.58921,24.601,-2.392e-06,-1.1149176,0.0007650106265473243,0.0007636335883703136,0.0036386893356643354,1.8790659898477158e-07,-2.38961038961039e-09
5/3/2023,12:46 PM,90.0,0.0,-1.111248,0.04022258,0.02080917,1.1958061,0.039960281,0.000208578,350.81381,350.97209,350.58921,24.65,-2.066e-06,-1.1105649,0.0007659984764806704,0.0007643512050497322,0.003637966783216783,2.1175431472081218e-07,-2.063936063936064e-09
5/3/2023,12:46 PM,90.0,0.0,-1.10755,0.039506803,0.020998283,1.1959147,0.039286698,0.000181826,350.81381,350.97316,350.59028,24.73,-2.501e-06,-1.1076559,0.0007523672252904209,0.0007514670619739863,0.0036710284965034965,1.84594923857868e-07,-2.4985014985014983e-09
5/3/2023,12:46 PM,90.0,0.0,-1.103852,0.039521592,0.021007418,1.1959907,0.039273213,0.000175953,350.81274,350.97102,350.59028,24.655,-2.392e-06,-1.1042367,0.0007526488668824986,0.0007512091239479725,0.0036726255244755248,1.7863248730964465e-07,-2.38961038961039e-09
5/3/2023,12:46 PM,90.0,0.0,-1.1001539999999999,0.039510283,0.020999806,1.1958713,0.0392631,0.000167688,350.81488,350.97209,350.59028,24.679,-2.392e-06,-1.1002313,0.0007524334983812608,0.0007510156847742923,0.0036712947552447555,1.7024162436548223e-07,-2.38961038961039e-09
5/3/2023,12:46 PM,90.0,0.0,-1.0964559999999999,0.039482552,0.020998066,1.1958821,0.039263644,0.00017193,350.81381,350.96995,350.59028,24.615,-2.284e-06,-1.0961392,0.0007519053894496287,0.000751026090283091,0.0036709905594405593,1.7454822335025379e-07,-2.2817182817182817e-09
5/3/2023,12:46 PM,90.0,0.0,-1.092758,0.039494732,0.021002416,1.1958387,0.039257227,0.000186393,350.81381,350.97102,350.59135,24.499,-2.284e-06,-1.0928285,0.0007521373452675681,0.0007509033473603672,0.003671751048951049,1.8923147208121828e-07,-2.2817182817182817e-09
5/3/2023,12:46 PM,90.0,0.0,-1.08906,0.039081709,0.021148028,1.1960232,0.038884876,0.000168123,350.81274,350.96888,350.59135,24.47,-3.371e-06,-1.0889969,0.0007442717387164349,0.0007437811017597551,0.003697207692307692,1.7068324873096447e-07,-3.3676323676323674e-09
5/3/2023,12:46 PM,90.0,0.0,-1.085362,0.03904169,0.021144657,1.1959473,0.038865084,0.000196724,350.81274,350.96782,350.58921,24.448,-2.719e-06,-1.0853606,0.0007435096172157683,0.0007434025248661055,0.003696618356643357,1.9971979695431472e-07,-2.7162837162837162e-09
5/3/2023,12:46 PM,90.0,0.0,-1.081664,0.038984706,0.02114792,1.1957627,0.038864106,0.000177258,350.81381,350.96782,350.58921,24.465,-3.154e-06,-1.0817134,0.0007424244143972577,0.000743383817903596,0.0036971888111888116,1.7995736040609135e-07,-3.1508491508491512e-09
5/3/2023,12:46 PM,90.0,0.0,-1.077966,0.039002867,0.02115053,1.1958496,0.038819302,0.000206946,350.81167,350.96568,350.58921,24.408,-2.936e-06,-1.0781423,0.0007427702723290801,0.0007425268171384851,0.003697645104895105,2.1009746192893403e-07,-2.933066933066933e-09
5/3/2023,12:46 PM,90.0,0.0,-1.074268,0.03901222,0.021154118,1.1958604,0.038850512,0.000188677,350.8106,350.96675,350.58921,24.384,-2.61e-06,-1.0737028,0.0007429483907827081,0.0007431237949502677,0.0036982723776223777,1.915502538071066e-07,-2.6073926073926075e-09
5/3/2023,12:47 PM,90.0,0.0,-1.07057,0.038717076,0.021271565,1.1959038,0.038615723,0.000170407,350.81167,350.96995,350.58814,24.516,-2.936e-06,-1.070848,0.0007373276709198249,0.000738632804131599,0.00371880506993007,1.7300203045685278e-07,-2.933066933066933e-09
5/3/2023,12:47 PM,90.0,0.0,-1.066872,0.038737303,0.021275589,1.1958279,0.038605175,0.000169428,350.81274,350.96888,350.58814,24.537,-1.849e-06,-1.0666147,0.0007377128737383355,0.0007384310443764345,0.0037195085664335666,1.7200812182741117e-07,-1.847152847152847e-09
5/3/2023,12:47 PM,90.0,0.0,-1.063174,0.038709029,0.021274175,1.1958713,0.038600499,0.000185741,350.81274,350.96888,350.59028,24.473,-2.61e-06,-1.063011,0.0007371744239192535,0.0007383416029074216,0.003719261363636364,1.8856954314720814e-07,-2.6073926073926075e-09
5/3/2023,12:47 PM,90.0,0.0,-1.0594759999999999,0.038709355,0.021278417,1.1958604,0.038583317,0.000193788,350.81274,350.96888,350.59028,24.416,-3.589e-06,-1.0588754,0.0007371806322605219,0.0007380129495026779,0.0037200029720279725,1.9673908629441623e-07,-3.5854145854145854e-09
5/3/2023,12:47 PM,90.0,0.0,-1.0557779999999999,0.038701743,0.021272109,1.1958061,0.038554825,0.000182369,350.81274,350.96782,350.59028,24.314,-2.719e-06,-1.0555322,0.0007370356693963055,0.000737467960979342,0.003718900174825175,1.85146192893401e-07,-2.7162837162837162e-09
5/3/2023,12:47 PM,90.0,0.0,-1.05208,0.038453472,0.021366284,1.1957953,0.038398881,0.000189764,350.8106,350.96675,350.58921,24.309,-1.631e-06,-1.051668,0.0007323075985526567,0.0007344850994644224,0.003735364335664336,1.92653807106599e-07,-1.6293706293706293e-09
5/3/2023,12:47 PM,90.0,0.0,-1.048382,0.03846152,0.021369656,1.195741,0.038387789,0.000184653,350.81167,350.96354,350.58707,24.234,-2.827e-06,-1.0475649,0.0007324608645972195,0.0007342729342004591,0.0037359538461538464,1.8746497461928935e-07,-2.8241758241758245e-09
5/3/2023,12:47 PM,90.0,0.0,-1.044684,0.038486858,0.021373462,1.1958496,0.038403666,0.000176823,350.8106,350.96675,350.58814,24.371,-2.936e-06,-1.0451769,0.0007329434012569035,0.0007345766258607499,0.0037366192307692306,1.7951573604060914e-07,-2.933066933066933e-09
5/3/2023,12:47 PM,90.0,0.0,-1.040986,0.038459562,0.021366176,1.1956108,0.038393988,0.000189003,350.8106,350.96675,350.58921,24.373,-2.501e-06,-1.0406504,0.0007324235764616264,0.0007343915072685539,0.003735345454545455,1.9188121827411169e-07,-2.4985014985014983e-09
5/3/2023,12:47 PM,90.0,0.0,-1.037288,0.038491316,0.021374658,1.1959473,0.038424981,0.000208686,350.8106,350.96675,350.58814,24.363,-3.262e-06,-1.0364171,0.0007330282993715482,0.0007349843343534811,0.003736828321678322,2.1186395939086294e-07,-3.2587412587412587e-09
5/3/2023,12:47 PM,90.0,0.0,-1.03359,0.038328848,0.021448715,1.1957953,0.038335808,0.000178998,350.81274,350.96888,350.59135,24.521,-2.827e-06,-1.0335623,0.0007299342601409255,0.0007332786534047437,0.00374977534965035,1.817238578680203e-07,-2.8241758241758245e-09
5/3/2023,12:47 PM,90.0,0.0,-1.029892,0.038352664,0.021465245,1.1960015,0.038346356,0.000198247,350.81274,350.96888,350.58921,24.494,-3.045e-06,-1.0297307,0.0007303878118453628,0.0007334804131599081,0.00375266520979021,2.0126598984771575e-07,-3.041958041958042e-09
5/3/2023,12:47 PM,90.0,0.0,-1.026194,0.038328739,0.021453826,1.1956759,0.038335155,0.000191395,350.81274,350.96888,350.59028,24.486,-2.719e-06,-1.0258665,0.0007299321843458389,0.0007332661629686304,0.003750668881118881,1.9430964467005076e-07,-2.7162837162837162e-09
5/3/2023,12:47 PM,90.0,0.0,-1.0224959999999998,0.038340701,0.021462961,1.1960015,0.038352011,0.000174213,350.81274,350.96888,350.58921,24.427,-2.827e-06,-1.0218828,0.000730159988573605,0.0007335885807192042,0.003752265909090909,1.7686598984771574e-07,-2.8241758241758245e-09
5/3/2023,12:47 PM,90.0,0.0,-1.0187979999999999,0.03834255,0.021456545,1.1958713,0.038328413,0.000207273,350.8106,350.96675,350.58814,24.389,-2.61e-06,-1.0189629,0.0007301952009141117,0.0007331372035195103,0.003751144230769231,2.1042944162436548e-07,-2.6073926073926075e-09
5/3/2023,12:47 PM,90.0,0.0,-1.0151,0.03827045,0.021526796,1.1958713,0.038310035,0.000172582,350.81488,350.96782,350.59028,24.363,-2.827e-06,-1.0150987,0.0007288221291182631,0.0007327856732976282,0.0037634258741258745,1.7521015228426398e-07,-2.8241758241758245e-09
5/3/2023,12:47 PM,90.0,0.0,-1.011402,0.03828785,0.021533538,1.1960232,0.038330697,0.000179759,350.81274,350.96568,350.58814,24.355,-1.849e-06,-1.0112671,0.0007291534945724624,0.0007331808913542463,0.003764604545454546,1.8249644670050763e-07,-1.847152847152847e-09
5/3/2023,12:47 PM,90.0,0.0,-1.007704,0.038252725,0.021525599,1.1957519,0.038297855,0.000202923,350.81274,350.96461,350.59028,24.346,-3.154e-06,-1.0079673,0.0007284845743667874,0.0007325526970160673,0.0037632166083916086,2.0601319796954317e-07,-3.1508491508491512e-09
5/3/2023,12:47 PM,90.0,0.0,-1.004006,0.038281216,0.021532885,1.1959364,0.038301335,0.000161381,350.81167,350.96782,350.58814,24.365,-2.719e-06,-1.0038425,0.0007290271567320511,0.0007326192616679418,0.0037644903846153852,1.6383857868020303e-07,-2.7162837162837162e-09
5/3/2023,12:47 PM,90.0,0.0,-1.000308,0.03828698,0.02153245,1.195893,0.03829829,0.000186937,350.81274,350.96461,350.58814,24.373,-2.066e-06,-1.0001845,0.0007291369262997524,0.0007325610175975516,0.003764414335664336,1.8978375634517767e-07,-2.063936063936064e-09
5/3/2023,12:47 PM,90.0,0.0,-0.99661,0.038235108,0.021597373,1.1956325,0.03827915,0.000185197,350.81381,350.96354,350.58814,24.224,-2.827e-06,-0.99671394,0.0007281490763664063,0.0007321949120122417,0.0037757645104895105,1.8801725888324873e-07,-2.8241758241758245e-09
5/3/2023,12:47 PM,90.0,0.0,-0.992912,0.038244351,0.021600526,1.1959147,0.038304053,0.000183783,350.81167,350.96247,350.58814,24.211,-2.501e-06,-0.9931203,0.0007283250999809561,0.0007326712509563887,0.0037763157342657343,1.8658172588832488e-07,-2.4985014985014983e-09
5/3/2023,12:47 PM,90.0,0.0,-0.9892139999999999,0.03824185,0.021592805,1.1957302,0.038300465,0.000184762,350.8106,350.96354,350.586,24.232,-3.262e-06,-0.98910965,0.0007282774709579128,0.0007326026205049732,0.0037749659090909092,1.875756345177665e-07,-3.2587412587412587e-09
5/3/2023,12:48 PM,90.0,0.0,-0.985516,0.038244895,0.021598678,1.1957085,0.038269146,0.000181173,350.81167,350.96354,350.58921,24.197,-2.066e-06,-0.98577867,0.0007283354599123976,0.000732003557765876,0.0037759926573426575,1.8393197969543148e-07,-2.063936063936064e-09
5/3/2023,12:48 PM,90.0,0.0,-0.981818,0.038215424,0.021597264,1.1957302,0.038261316,0.000180412,350.81167,350.9614,350.58814,24.146,-1.849e-06,-0.98229682,0.0007277742144353456,0.0007318537872991583,0.003775745454545455,1.8315939086294416e-07,-1.847152847152847e-09
5/3/2023,12:48 PM,90.0,0.0,-0.97812,0.038240436,0.021656314,1.195741,0.038263817,0.000178346,350.80953,350.96354,350.58493,24.146,-3.154e-06,-0.97777046,0.0007282505427537613,0.0007319016258607498,0.003786068881118881,1.8106192893401014e-07,-3.1508491508491512e-09
5/3/2023,12:48 PM,90.0,0.0,-0.9744219999999999,0.038252833,0.021660881,1.1957953,0.038298834,0.000203575,350.8106,350.96247,350.58493,24.171,-2.284e-06,-0.97425932,0.0007284866311178823,0.0007325714231063503,0.003786867307692308,2.066751269035533e-07,-2.2817182817182817e-09
5/3/2023,12:48 PM,90.0,0.0,-0.9707239999999999,0.038237718,0.021654683,1.1958279,0.03829829,0.000183566,350.80953,350.96247,350.586,24.145,-2.827e-06,-0.97084147,0.0007281987811845362,0.0007325610175975516,0.0037857837412587415,1.8636142131979695e-07,-2.8241758241758245e-09
5/3/2023,12:48 PM,90.0,0.0,-0.9670259999999999,0.038255335,0.021656205,1.195665,0.038282521,0.00017454,350.8106,350.9614,350.58707,24.162,-2.719e-06,-0.96681454,0.0007285342791849172,0.0007322593917368018,0.0037860498251748257,1.771979695431472e-07,-2.7162837162837162e-09
5/3/2023,12:48 PM,90.0,0.0,-0.963328,0.038241415,0.021650333,1.1957519,0.038288394,0.000176062,350.80953,350.96247,350.58707,24.187,-2.936e-06,-0.9630515,0.0007282691868215578,0.0007323717291507269,0.0037850232517482522,1.7874314720812182e-07,-2.933066933066933e-09
5/3/2023,12:48 PM,90.0,0.0,-0.95963,0.038286654,0.021712971,1.1957736,0.038315363,0.000208251,350.80953,350.96247,350.58707,24.105,-2.284e-06,-0.95983994,0.0007291307179584841,0.0007328875860749809,0.003795973951048951,2.1142233502538073e-07,-2.2817182817182817e-09
5/3/2023,12:48 PM,90.0,0.0,-0.955932,0.038292526,0.021708513,1.195741,0.038317864,0.00021271,350.81167,350.96354,350.58921,24.185,-2.719e-06,-0.95586621,0.0007292425442772805,0.0007329354246365723,0.0037951945804195805,2.159492385786802e-07,-2.7162837162837162e-09
5/3/2023,12:48 PM,90.0,0.0,-0.952234,0.038264904,0.021705576,1.1956542,0.038295136,0.000199443,350.8106,350.96247,350.58707,24.174,-2.61e-06,-0.9516298,0.0007287165111407351,0.0007325006885998469,0.003794681118881119,2.0248020304568527e-07,-2.6073926073926075e-09
5/3/2023,12:48 PM,90.0,0.0,-0.9485359999999999,0.038309926,0.02171656,1.1959473,0.03834516,0.000213362,350.8106,350.96247,350.58707,24.23,-2.61e-06,-0.94855613,0.0007295739097314798,0.0007334575363427698,0.0037966013986013986,2.1661116751269036e-07,-2.6073926073926075e-09
5/3/2023,12:48 PM,90.0,0.0,-0.944838,0.038277084,0.021701661,1.1957302,0.038332763,0.000169428,350.80953,350.96247,350.58707,24.224,-1.196e-06,-0.9445292,0.0007289484669586746,0.0007332204093343534,0.0037939966783216788,1.7200812182741117e-07,-1.194805194805195e-09
5/3/2023,12:48 PM,90.0,0.0,-0.94114,0.03833646,0.02176778,1.1957085,0.038334938,0.000202814,350.81167,350.96354,350.58707,24.179,-2.827e-06,-0.94063043,0.0007300792230051419,0.000733262012241775,0.0038055559440559445,2.05902538071066e-07,-2.8241758241758245e-09
5/3/2023,12:48 PM,90.0,0.0,-0.9374419999999999,0.038316559,0.021763865,1.1954697,0.038315689,0.000187154,350.81167,350.96354,350.58707,24.208,-3.045e-06,-0.93665669,0.0007297002285278995,0.0007328938217291507,0.0038048715034965036,1.9000406091370558e-07,-3.041958041958042e-09
5/3/2023,12:48 PM,90.0,0.0,-0.9337439999999999,0.03830699,0.021761472,1.1954588,0.038323737,0.000185632,350.80953,350.9614,350.586,24.192,-1.957e-06,-0.93386314,0.0007295179965720815,0.0007330477620504973,0.003804453146853147,1.8845888324873097e-07,-1.955044955044955e-09
5/3/2023,12:48 PM,90.0,0.0,-0.9300459999999999,0.038343529,0.021771042,1.1957085,0.038334938,0.000184762,350.81167,350.9614,350.586,24.184,-2.719e-06,-0.92966255,0.0007302138449819083,0.000733262012241775,0.003806126223776224,1.875756345177665e-07,-2.7162837162837162e-09
5/3/2023,12:48 PM,90.0,0.0,-0.926348,0.038356687,0.021772021,1.1957193,0.038364191,0.000182804,350.8106,350.9614,350.586,24.179,-2.501e-06,-0.92644557,0.0007304644258236527,0.0007338215570007651,0.0038062973776223775,1.8558781725888326e-07,-2.4985014985014983e-09
5/3/2023,12:48 PM,90.0,0.0,-0.92265,0.038476309,0.021847274,1.1958387,0.038404427,0.000194549,350.8106,350.96033,350.586,24.168,-1.957e-06,-0.92318949,0.0007327425061892973,0.000734591182096404,0.0038194534965034967,1.9751167512690355e-07,-1.955044955044955e-09
5/3/2023,12:48 PM,90.0,0.0,-0.918952,0.038454669,0.021841076,1.1957736,0.038416933,0.00019618,350.80953,350.96247,350.58707,24.144,-3.154e-06,-0.91891725,0.0007323303942106265,0.0007348303940321346,0.00381836993006993,1.9916751269035533e-07,-3.1508491508491512e-09
5/3/2023,12:48 PM,90.0,0.0,-0.915254,0.038456409,0.021834877,1.1955565,0.038375609,0.000188459,350.80953,350.96247,350.58814,24.144,-3.154e-06,-0.91520301,0.0007323635307560464,0.0007340399579188982,0.003817286188811189,1.913289340101523e-07,-3.1508491508491512e-09
5/3/2023,12:48 PM,90.0,0.0,-0.911556,0.038420087,0.021833246,1.1958604,0.038387136,0.000211405,350.80953,350.9614,350.58707,24.085,-2.61e-06,-0.91183619,0.0007316718148924014,0.0007342604437643458,0.0038170010489510494,2.1462436548223352e-07,-2.6073926073926075e-09
5/3/2023,12:48 PM,90.0,0.0,-0.9078579999999999,0.038440096,0.021841619,1.1957519,0.038380394,0.000208251,350.80953,350.96033,350.58814,24.093,-2.719e-06,-0.90766818,0.0007320528661207389,0.0007341314843152257,0.00381846486013986,2.1142233502538073e-07,-2.7162837162837162e-09
5/3/2023,12:48 PM,90.0,0.0,-0.90416,0.038496863,0.021898385,1.1955891,0.038417477,0.000193353,350.80953,350.96354,350.58707,24.128,-3.154e-06,-0.90403645,0.000733133936393068,0.0007348407995409334,0.003828388986013986,1.9629746192893402e-07,-3.1508491508491512e-09
5/3/2023,12:48 PM,90.0,0.0,-0.9004619999999999,0.038473591,0.021888272,1.1955348,0.038400186,0.000205859,350.80846,350.96354,350.586,24.192,-2.827e-06,-0.89964478,0.0007326907446200724,0.0007345100612088753,0.003826620979020979,2.0899390862944163e-07,-2.8241758241758245e-09
5/3/2023,12:49 PM,90.0,0.0,-0.8967639999999999,0.038509804,0.021891426,1.1956325,0.038427699,0.000164317,350.8106,350.96461,350.58707,24.302,-1.957e-06,-0.89705208,0.0007333803846886308,0.0007350363236419281,0.0038271723776223776,1.6681928934010154e-07,-1.955044955044955e-09
5/3/2023,12:49 PM,90.0,0.0,-0.8930659999999999,0.038560154,0.021900452,1.1959038,0.038460541,0.000180738,350.80953,350.96461,350.58707,24.348,-2.284e-06,-0.89298281,0.0007343392496667302,0.0007356645179801071,0.00382875034965035,1.8349035532994925e-07,-2.2817182817182817e-09
5/3/2023,12:49 PM,90.0,0.0,-0.8893679999999999,0.038528073,0.021893818,1.1956325,0.038461085,0.000193788,350.81167,350.96568,350.59028,24.361,-2.61e-06,-0.88843697,0.0007337282993715484,0.0007356749234889059,0.0038275905594405595,1.9673908629441623e-07,-2.6073926073926075e-09
5/3/2023,12:49 PM,90.0,0.0,-0.88567,0.03861866,0.021975379,1.1956867,0.038534489,0.000201618,350.81167,350.96675,350.58921,24.42,-2.392e-06,-0.88566405,0.0007354534374404875,0.0007370789785768936,0.0038418494755244757,2.0468832487309647e-07,-2.38961038961039e-09
5/3/2023,12:49 PM,90.0,0.0,-0.881972,0.038630078,0.021974074,1.1958821,0.038569071,0.00018922,350.8106,350.96675,350.58921,24.335,-2.392e-06,-0.88146557,0.000735670881736812,0.00073774045524101,0.003841621328671329,1.921015228426396e-07,-2.38961038961039e-09
5/3/2023,12:49 PM,90.0,0.0,-0.878274,0.038599629,0.02197266,1.1957736,0.038526768,0.000182478,350.81167,350.96675,350.58814,24.276,-2.175e-06,-0.87767211,0.0007350910112359552,0.0007369312930374905,0.0038413741258741265,1.8525685279187818e-07,-2.172827172827173e-09
5/3/2023,12:49 PM,90.0,0.0,-0.874576,0.038598759,0.021971355,1.1957193,0.0385023,0.000206076,350.8106,350.96461,350.58814,24.257,-2.175e-06,-0.8748981,0.0007350744429632451,0.0007364632746748279,0.0038411459790209795,2.0921421319796953e-07,-2.172827172827173e-09
5/3/2023,12:49 PM,90.0,0.0,-0.8708779999999999,0.038576248,0.021974509,1.1956433,0.038515893,0.000207925,350.81167,350.96568,350.58921,24.259,-1.957e-06,-0.87070396,0.0007346457436678729,0.0007367232785003826,0.0038416973776223776,2.1109137055837565e-07,-1.955044955044955e-09
5/3/2023,12:49 PM,90.0,0.0,-0.86718,0.038645629,0.022049005,1.1954914,0.038611917,0.000209882,350.81167,350.96461,350.58921,24.348,-2.175e-06,-0.86681606,0.0007359670348505047,0.0007385600038255548,0.003854721153846154,2.130781725888325e-07,-2.172827172827173e-09
5/3/2023,12:49 PM,90.0,0.0,-0.863482,0.038667052,0.022054116,1.1956216,0.038610504,0.000188785,350.81167,350.96675,350.58921,24.343,-2.719e-06,-0.86270879,0.0007363750142829938,0.0007385329762815608,0.003855614685314685,1.9165989847715736e-07,-2.7162837162837162e-09
5/3/2023,12:49 PM,90.0,0.0,-0.8597839999999999,0.03864465,0.02205292,1.1956108,0.038603653,0.000182043,350.81167,350.96354,350.58707,24.251,-2.284e-06,-0.859469,0.0007359483907827081,0.0007384019319051263,0.0038554055944055947,1.8481522842639595e-07,-2.2817182817182817e-09
