date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,stretchDiffs
4/12/2023,4:05 PM,0.0,0.0,315.0,431688400.0,918305.1,0.0608267,0.0007693443,439048700.0,1244700.0,0.7492619,0.0210777,0.043039907,0.01961262,1.1959255,0.042915389,0.000194984,350.84161,350.863,350.69509,26.022,4.3039907e-05,4.2915389e-05,1.961262e-05,1.94984e-07,0.0
4/12/2023,4:05 PM,0.1,0.0,315.0,475167000.0,1765900.0,0.061163,0.0006716215,487995400.0,1902600.0,0.7434912,0.0185657,0.038327978,0.020963809,1.1957302,0.038359406,0.00016758,350.84161,350.863,350.69616,25.971,3.8327978e-05,3.8359406e-05,2.0963809e-05,1.6758e-07,0.0
4/12/2023,4:05 PM,0.2,0.0,315.0,534332300.0,1840600.0,0.0536252,0.0011568,540358600.0,2004400.0,0.6520081,0.0119664,0.039251681,0.022053463,1.1955673,0.039273213,0.000200313,350.84375,350.86407,350.69402,26.051,3.9251681e-05,3.9273213e-05,2.2053463e-05,2.00313e-07,0.0
4/12/2023,4:05 PM,0.3,0.0,315.0,603349800.0,2203000.0,0.0559193,0.0007402193,592642200.0,2178700.0,0.6764496,0.0166472,0.039243416,0.021984513,1.1956542,0.039536056,0.000189329,350.84375,350.86407,350.69509,26.03,3.9243416e-05,3.9536056e-05,2.1984513e-05,1.89329e-07,0.0
4/12/2023,4:05 PM,0.4,0.0,315.0,665251000.0,2073200.0,0.058893,0.0015469,640077000.0,2304200.0,0.6775279,0.0182328,0.038388115,0.020877355,1.1956542,0.038884659,0.000163339,350.84268,350.86514,350.69509,26.056,3.8388115e-05,3.8884659000000005e-05,2.0877355e-05,1.63339e-07,0.0
4/12/2023,4:06 PM,0.5,0.0,315.0,717120100.0,2509100.0,0.0607763,0.0015373,685111700.0,2176500.0,0.7364031,0.0126472,0.037930289,0.019566076,1.1961209,0.038380068,0.000165731,350.84375,350.86514,350.69509,26.078,3.7930289e-05,3.8380068e-05,1.9566076000000003e-05,1.65731e-07,0.0
4/12/2023,4:06 PM,0.6,0.0,315.0,762367000.0,3377200.0,0.0590209,0.0007699273,728738900.0,3109500.0,0.7022387,0.0145102,0.037923003,0.019751273,1.1958713,0.038827458,0.000183457,350.84268,350.86621,350.69616,26.065,3.7923003e-05,3.8827458e-05,1.9751273e-05,1.83457e-07,0.0
4/12/2023,4:06 PM,0.7,0.0,315.0,804733700.0,3674200.0,0.0565072,0.0012545,767735500.0,3746800.0,0.6872564,0.0141758,0.038473373,0.02145263,1.1955999,0.038684561,0.000189764,350.84268,350.86407,350.69509,26.073,3.8473373e-05,3.8684561e-05,2.145263e-05,1.89764e-07,0.0
4/12/2023,4:06 PM,0.8,0.0,315.0,832653200.0,3307400.0,0.0497564,0.0009216282,798732500.0,3396200.0,0.6617632,0.0270332,0.038779171,0.022509006,1.1953611,0.038998082,0.00020053,350.84268,350.86514,350.69402,26.059,3.8779171e-05,3.8998082000000006e-05,2.2509006e-05,2.0053e-07,0.0
4/12/2023,4:06 PM,0.9,0.0,315.0,837566200.0,2866800.0,0.0494368,0.0008404368,811332900.0,3745600.0,0.6024473,0.018545,0.03856744,0.022628737,1.1954154,0.039088669,0.000223258,350.84482,350.86621,350.69723,26.062,3.856744e-05,3.9088669e-05,2.2628737e-05,2.23258e-07,0.0
4/12/2023,4:07 PM,1.0,0.0,315.0,838882800.0,3094700.0,0.049245,0.000784546,814958800.0,3334000.0,0.5988141,0.0119752,0.038516328,0.02266147,1.195144,0.039063766,0.000194005,350.84268,350.86514,350.69616,25.995,3.8516328e-05,3.9063766e-05,2.266147e-05,1.94005e-07,0.0
