date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,stretchDiffs
4/17/2023,2:19 PM,0.0,0.0,180.0,431843500.0,1110700.0,0.0623892,0.0009753406,439202900.0,1489200.0,0.0605027,0.0017887,0.042966936,0.019472009,1.1957302,0.042824476,0.000179868,350.80311,350.94108,350.61702,25.5,4.2966936e-05,4.2824476e-05,1.9472009e-05,1.79868e-07,0.0
4/17/2023,2:19 PM,0.1,0.0,180.0,475624800.0,2022700.0,0.0619755,0.0010023,488947100.0,1360600.0,0.059801,0.0020095,0.038306337,0.02087605,1.1955891,0.038320039,0.000185632,350.80525,350.94536,350.61702,25.676,3.8306337e-05,3.8320039e-05,2.087605e-05,1.85632e-07,0.0
4/17/2023,2:19 PM,0.2,0.0,180.0,535039400.0,2689600.0,0.0554014,0.0012729,540770100.0,2233200.0,0.053068,0.0012411,0.039173601,0.022001913,1.1953285,0.039210684,0.000183783,350.80632,350.94322,350.61595,25.716,3.9173601e-05,3.9210684e-05,2.2001913e-05,1.83783e-07,0.0
4/17/2023,2:20 PM,0.3,0.0,180.0,603705100.0,2818600.0,0.0575387,0.0011433,592692700.0,2660300.0,0.0553019,0.0011286,0.039190783,0.022011592,1.1954588,0.039459933,0.000224563,350.80525,350.94429,350.61702,25.594,3.9190783e-05,3.9459933e-05,2.2011592e-05,2.24563e-07,0.0
4/17/2023,2:20 PM,0.4,0.0,180.0,666184200.0,4187600.0,0.0599338,0.001679,641071200.0,2717600.0,0.0544384,0.0012148,0.038328739,0.020920854,1.1955999,0.038888139,0.000164752,350.80311,350.94108,350.61702,25.551,3.8328739e-05,3.8888139000000005e-05,2.0920854e-05,1.64752e-07,0.0
4/17/2023,2:20 PM,0.5,0.0,180.0,717363900.0,3477900.0,0.063135,0.0019881,686133900.0,3151200.0,0.0595583,0.001098,0.037812841,0.019581192,1.1958604,0.038330044,0.000179433,350.80418,350.94108,350.61595,25.532,3.7812841e-05,3.8330044e-05,1.9581192e-05,1.79433e-07,0.0
4/17/2023,2:20 PM,0.6,0.0,180.0,762833600.0,4568900.0,0.0603921,0.0011706,729361900.0,2933600.0,0.057102,0.0014781,0.037864605,0.019691244,1.1957519,0.038738173,0.000202053,350.80204,350.94001,350.61381,25.296,3.7864605e-05,3.8738173e-05,1.9691244e-05,2.02053e-07,0.0
4/17/2023,2:21 PM,0.7,0.0,180.0,804724300.0,3908600.0,0.057408,0.001763,769375100.0,5057500.0,0.055573,0.0011691,0.038338853,0.021436535,1.1955782,0.038592343,0.000176606,350.80204,350.93894,350.61488,25.317,3.8338853e-05,3.8592343e-05,2.1436535e-05,1.76606e-07,0.0
4/17/2023,2:21 PM,0.8,0.0,180.0,832335900.0,4832800.0,0.0499055,0.0017204,800097600.0,4842700.0,0.0537192,0.002036,0.038685213,0.022511616,1.1953503,0.038926527,0.000221192,350.79883,350.93894,350.61488,25.14,3.8685213e-05,3.8926527e-05,2.2511616e-05,2.21192e-07,0.0
4/17/2023,2:21 PM,0.9,0.0,180.0,839426600.0,4762600.0,0.0498857,0.0013041,812296400.0,4437500.0,0.0492336,0.0016596,0.038467392,0.022607096,1.1948509,0.038931203,0.000179868,350.7999,350.94001,350.61381,25.345,3.8467392e-05,3.8931203e-05,2.2607096e-05,1.79868e-07,0.0
