date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,stretchDiffs
4/12/2023,2:22 PM,0.0,0.0,0.0,433406100.0,976947.7,0.0618499,0.0009247903,433406100.0,976947.7,0.0618499,0.0009247903,0.042911583,0.025356453,1.1954371,0.04264276,0.000185849,350.76461,350.92503,350.62557,23.174,4.2911583e-05,4.264276e-05,2.5356453e-05,1.85849e-07,0.0
4/12/2023,2:22 PM,0.1,0.0,0.0,478412400.0,1695400.0,0.0620973,0.0006721436,478412400.0,1695400.0,0.0620973,0.0006721436,0.035936836,0.019679064,1.1960015,0.035056958,0.0001728,350.76461,350.92503,350.62557,23.116,3.5936836e-05,3.5056958e-05,1.9679064e-05,1.728e-07,0.0
4/12/2023,2:23 PM,0.2,0.0,0.0,538910800.0,1724600.0,0.0551667,0.0011012,538910800.0,1724600.0,0.0551667,0.0011012,0.036615637,0.013571039,1.1964466,0.035420827,0.000145069,350.76568,350.9261,350.62343,23.172,3.6615637e-05,3.5420827e-05,1.3571039e-05,1.4506900000000001e-07,0.0
4/12/2023,2:23 PM,0.3,0.0,0.0,606898700.0,2126100.0,0.0576267,0.0009694268,606898700.0,2126100.0,0.0576267,0.0009694268,0.038470546,0.022827419,1.1955673,0.037432876,0.000147026,350.76782,350.9261,350.62557,23.175,3.8470546e-05,3.7432876e-05,2.2827419000000003e-05,1.47026e-07,0.0
4/12/2023,2:23 PM,0.4,0.0,0.0,668404200.0,2371900.0,0.0606152,0.0017012,668404200.0,2371900.0,0.0606152,0.0017012,0.038519265,0.025825916,1.1954262,0.038960456,0.000168123,350.76782,350.92824,350.62664,23.267,3.8519265e-05,3.8960456e-05,2.5825916e-05,1.68123e-07,0.0
4/12/2023,2:23 PM,0.5,0.0,0.0,719502400.0,2841800.0,0.0619092,0.0022053,719502400.0,2841800.0,0.0619092,0.0022053,0.038174535,0.02645067,1.1954045,0.039015808,0.000177476,350.76782,350.92824,350.6245,23.203,3.8174535e-05,3.9015808e-05,2.645067e-05,1.77476e-07,0.0
4/12/2023,2:23 PM,0.6,0.0,0.0,765875400.0,3245500.0,0.0596734,0.0008219273,765875400.0,3245500.0,0.0596734,0.0008219273,0.037391334,0.023102877,1.1954045,0.037835243,0.000172908,350.76675,350.92397,350.6245,23.085,3.7391334e-05,3.7835243e-05,2.3102877e-05,1.72908e-07,0.0
4/12/2023,2:24 PM,0.7,0.0,0.0,810872600.0,3322100.0,0.0574743,0.0016459,810872600.0,3322100.0,0.0574743,0.0016459,0.036707096,0.016360415,1.195893,0.035616898,0.00020575,350.76461,350.9261,350.62343,23.1,3.6707096e-05,3.5616898e-05,1.6360415e-05,2.0575e-07,0.0
4/12/2023,2:24 PM,0.8,0.0,0.0,839655200.0,3253000.0,0.0500437,0.0008506677,839655200.0,3253000.0,0.0500437,0.0008506677,0.036904581,0.015664756,1.195969,0.035508912,0.000193027,350.76568,350.92397,350.6245,23.164,3.6904581e-05,3.5508911999999994e-05,1.5664756e-05,1.93027e-07,0.0
4/12/2023,2:24 PM,0.9,0.0,0.0,844470600.0,2905600.0,0.0500291,0.0008455054,844470600.0,2905600.0,0.0500291,0.0008455054,0.037021593,0.01717874,1.1957085,0.035842008,0.000184762,350.76568,350.92397,350.6245,23.027,3.7021593e-05,3.5842008e-05,1.717874e-05,1.84762e-07,0.0
4/12/2023,2:24 PM,1.0,0.0,0.0,846509800.0,3449900.0,0.0501107,0.0009101928,846509800.0,3449900.0,0.0501107,0.0009101928,0.037177102,0.01770834,1.1956433,0.036062439,0.000206294,350.76461,350.9229,350.62343,23.03,3.7177102e-05,3.6062439e-05,1.770834e-05,2.06294e-07,0.0
