date,time,Vctrl,stretchAmt,stretchAngle,AmtFreq1,Freq1,errFreq1,AmtAmp1,Amp1,errAmp1,AmtFreq2,Freq2,errFreq2,AmtAmp2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,stretchDiffs
5/3/2023,11:52 AM,0.1,4e-05,90.0,512.0,472016600.0,1946400.0,512.0,0.0620294,0.0010384,512,486300400.0,1622500.0,512,0.0598541,0.0013214,0.038163769,0.021510483,1.1961643,0.038158223,0.000179542,351.08546,350.62557,350.53039,24.269,-3.154e-06,-0.84495413,3.8163769e-05,3.8158223e-05,2.1510483e-05,1.79542e-07,-3.154e-09,2e-05
5/3/2023,11:53 AM,0.2,4e-05,90.0,512.0,530981000.0,2225300.0,512.0,0.0552322,0.0016042,512,538194300.0,1936700.0,512,0.0535227,0.0012234,0.038874328,0.022447129,1.1957736,0.038908039,0.000177041,351.08653,350.62664,350.53039,24.24,-2.501e-06,-0.6585163,3.8874328e-05,3.8908039e-05,2.2447129e-05,1.77041e-07,-2.501e-09,2e-05
5/3/2023,11:53 AM,0.3,4e-05,90.0,512.0,599177900.0,3204300.0,512.0,0.0570435,0.0011276,512,589143400.0,2540600.0,512,0.0551464,0.0011508,0.039070508,0.022674302,1.1958387,0.039312362,0.000218909,351.08332,350.6245,350.52825,24.288,-2.936e-06,-0.47266553,3.9070508e-05,3.9312362e-05,2.2674302e-05,2.18909e-07,-2.9359999999999998e-09,2e-05
5/3/2023,11:54 AM,0.4,4e-05,90.0,512.0,660264600.0,3302900.0,512.0,0.0591582,0.0018528,512,636845800.0,2268500.0,512,0.0542263,0.0014347,0.038423023,0.021734612,1.1958713,0.038971874,0.000185741,351.08332,350.6245,350.53039,24.184,-2.61e-06,-0.28699691,3.8423023e-05,3.8971874e-05,2.1734612e-05,1.8574100000000002e-07,-2.61e-09,2e-05
5/3/2023,11:54 AM,0.5,4e-05,90.0,512.0,711640700.0,3522100.0,512.0,0.0632842,0.00176,512,681917500.0,2780000.0,512,0.0593447,0.0011791,0.037745851,0.020368091,1.1961209,0.038262403,0.000172473,351.08653,350.6245,350.52932,24.178,-3.48e-06,-0.10105772,3.7745851e-05,3.8262403e-05,2.0368091e-05,1.72473e-07,-3.48e-09,2e-05
5/3/2023,11:55 AM,0.6,4e-05,90.0,512.0,756711100.0,4410800.0,512.0,0.0607799,0.0010713,512,724756400.0,3144000.0,512,0.0567059,0.0014489,0.037728125,0.020453893,1.1959473,0.038527312,0.000168776,351.08439,350.62129,350.52932,24.092,-2.175e-06,0.08471234,3.7728125e-05,3.8527312e-05,2.0453893e-05,1.68776e-07,-2.175e-09,2e-05
5/3/2023,11:55 AM,0.7,4e-05,90.0,512.0,799056000.0,5284700.0,512.0,0.0580703,0.0016344,512,764388800.0,4256000.0,512,0.0562701,0.0010308,0.037968894,0.021661099,1.1957953,0.038340375,0.000218147,351.08225,350.62557,350.53039,24.227,-2.719e-06,0.2701045,3.7968894000000005e-05,3.8340375e-05,2.1661099e-05,2.18147e-07,-2.719e-09,2e-05
5/3/2023,11:55 AM,0.8,4e-05,90.0,512.0,826710400.0,4864900.0,512.0,0.0506752,0.0026034,512,794255000.0,4604200.0,512,0.0548317,0.0013304,0.038317864,0.022865154,1.1954479,0.038574073,0.000205098,351.08439,350.62771,350.52932,24.285,1.0222e-05,0.45592139,3.8317864e-05,3.8574073e-05,2.2865154e-05,2.05098e-07,1.0222e-08,2e-05
5/3/2023,11:56 AM,0.9,4e-05,90.0,512.0,831829000.0,5154600.0,512.0,0.0499594,0.0018799,512,806258500.0,4232400.0,512,0.0528866,0.002346,0.04016092,0.023269804,1.1953285,0.040533706,0.000250119,351.08439,350.62129,350.53039,23.905,0.010954464,0.63207867,4.0160920000000005e-05,4.0533706e-05,2.3269804000000003e-05,2.50119e-07,1.0954464e-05,2e-05
5/3/2023,11:56 AM,1.0,4e-05,90.0,512.0,828742400.0,5070300.0,512.0,0.0500629,0.0022734,512,805850600.0,4345900.0,512,0.052656,0.0021712,0.046098758,0.024010917,1.1954697,0.046536253,0.000230762,351.08225,350.62771,350.52718,24.388,0.1523852,0.67622738,4.6098758e-05,4.6536253e-05,2.4010917e-05,2.30762e-07,0.0001523851999999,2e-05
