date,time,Vctrl,stretchAmt,stretchAngle,AmtFreq1,Freq1,errFreq1,AmtAmp1,Amp1,errAmp1,AmtFreq2,Freq2,errFreq2,AmtAmp2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,angle,strain,stretchDiffs
5/2/2023,10:58 AM,0.0,0.0,45.0,512.0,431413500.0,1403200.0,512.0,0.0608748,0.0011225,512,438763100.0,1341200.0,512,0.0601916,0.0014818,0.042869498,0.02034471,1.1960124,0.042742698,0.000182587,350.74536,350.98065,350.55819,24.207,-3.154e-06,-1.030751,0.0008164063606932,0.0008175726472838,0.0035567674825174,1.8536751269035533e-07,-3.150849150849151e-09,-0.752479445621989,0.00030888192536669375,0.0
5/2/2023,10:58 AM,0.1,0.0,45.0,512.0,475161400.0,2032700.0,512.0,0.0609979,0.0009836025,512,488323200.0,1630200.0,512,0.0597782,0.0015494,0.038145391,0.021617491,1.1957519,0.038155722,0.000187589,350.74322,350.97851,350.55926,24.086,-2.719e-06,-0.8448879,0.0007264405065701,0.0007298340091813,0.0037792816433566,1.904456852791878e-07,-2.716283716283716e-09,-1.2263942458628798,0.0003062035880276639,0.0
5/2/2023,10:59 AM,0.2,0.0,45.0,512.0,534128800.0,2366500.0,512.0,0.0543564,0.0013913,512,540230200.0,1877100.0,512,0.0534448,0.0011732,0.038927179,0.02262765,1.1956433,0.03896013,0.000206403,350.74322,350.98065,350.55712,24.167,-2.61e-06,-0.65861401,0.0007413288706912,0.0007452205432287,0.0039558828671328,2.09546192893401e-07,-2.6073926073926075e-09,-0.7481787923098305,0.00030888140045920757,0.0
5/2/2023,10:59 AM,0.3,0.0,45.0,512.0,603087500.0,3039200.0,512.0,0.0565944,0.0011335,512,592152300.0,2333500.0,512,0.0552096,0.0011856,0.038997974,0.022701707,1.1956976,0.039288547,0.000203901,350.74001,350.97744,350.55712,23.982,-2.827e-06,-0.47325834,0.000742677090078,0.0007515024292272,0.0039688298951048,2.070060913705584e-07,-2.824175824175824e-09,-1.2193619608343405,0.0003047898519127325,0.0
5/2/2023,11:00 AM,0.4,0.0,45.0,512.0,665043700.0,3555000.0,512.0,0.0584981,0.0017068,512,640318300.0,2418800.0,512,0.0541059,0.0012918,0.03840595,0.021719931,1.1956976,0.038895642,0.000192374,350.74108,350.98065,350.55712,24.068,-2.61e-06,-0.28745834,0.0007314025899828,0.0007439870313695,0.0037971907342657,1.953035532994924e-07,-2.6073926073926075e-09,-0.9003243305358903,0.00030892143335062983,0.0
5/2/2023,11:00 AM,0.5,0.0,45.0,512.0,716777200.0,3600300.0,512.0,0.0624421,0.001953,512,685916400.0,3051400.0,512,0.059255,0.0011056,0.037848511,0.020421486,1.1959364,0.038382678,0.000200639,350.74429,350.98065,350.55819,24.245,-2.392e-06,-0.10098389,0.0007207867263378,0.0007341751721499,0.0035701898601398,2.0369441624365482e-07,-2.3896103896103903e-09,-0.8291734971928282,0.00030890113987727794,0.0
5/2/2023,11:00 AM,0.6,0.0,45.0,512.0,762484900.0,4576000.0,512.0,0.0590331,0.0010119,512,729047500.0,3121400.0,512,0.0568124,0.0013388,0.037795551,0.020457046,1.1958821,0.038638343,0.000176497,350.74215,350.98065,350.55605,24.069,-2.175e-06,0.084829461,0.0007197781565416,0.0007390654743687,0.0035764066433566,1.7918477157360408e-07,-2.172827172827173e-09,-0.667615485582283,0.00030886370704464336,0.0
5/2/2023,11:01 AM,0.7,0.0,45.0,512.0,805137800.0,5440600.0,512.0,0.0567036,0.0016754,512,768637000.0,4314400.0,512,0.0559828,0.0010564,0.038200961,0.022017464,1.1958061,0.038477179,0.000212492,350.74215,350.98065,350.55819,24.196,-2.827e-06,0.26956272,0.0007274987811845,0.000735982765876,0.0038492069930069,2.157279187817259e-07,-2.824175824175824e-09,-0.9812661695164733,0.0003089450405141357,0.0
5/2/2023,11:01 AM,0.8,0.0,45.0,512.0,833045100.0,5361100.0,512.0,0.0488244,0.002372,512,799608700.0,4445900.0,512,0.0545109,0.0016707,0.038483704,0.023087978,1.195665,0.038693587,0.000212384,350.74108,350.97958,350.55605,24.097,1.0766e-05,0.45640128,0.0007328833365073,0.0007401221690895,0.0040363597902097,2.1561827411167519e-07,1.0755244755244756e-08,-0.8243279901968245,0.0003074881404919126,0.0
5/2/2023,11:02 AM,0.9,0.0,45.0,512.0,837964100.0,5278200.0,512.0,0.0486015,0.0015767,512,811931700.0,3979600.0,512,0.0502004,0.00214,0.040274126,0.023408131,1.1953394,0.040692804,0.000195093,350.74322,350.98065,350.55926,24.297,0.010567432,0.63130672,0.0007669801180727,0.0007783627390971,0.0040923305944055,1.9806395939086293e-07,1.0556875124875124e-05,-1.0626364010715184,0.0003089707190005931,0.0
5/2/2023,11:02 AM,1.0,0.0,45.0,512.0,834795500.0,5127400.0,512.0,0.0484087,0.0018802,512,811273300.0,4043300.0,512,0.0500652,0.0021794,0.046176951,0.02414533,1.1951115,0.046596173,0.000243594,350.7475,350.98279,350.5614,24.369,0.15152965,0.67718716,0.0008793934679108,0.0008912810443764,0.0042212115384615,2.473035532994924e-07,0.0001513782717282,-0.9108788899943324,0.00031174768238854646,0.0
5/2/2023,11:02 AM,1.1,0.0,45.0,512.0,834877800.0,5071600.0,512.0,0.048246,0.0019104,512,812323300.0,3891500.0,512,0.0495498,0.0019707,0.047185583,0.024308995,1.1956216,0.0475898,0.000228805,350.74536,350.98172,350.56033,24.289,0.33020462,0.68438225,0.0008986018472671,0.0009102869166029,0.0042498243006993,2.3228934010152287e-07,0.0003298747452547,-0.986973257511751,0.0003103583002933211,0.0
5/2/2023,11:03 AM,1.2,0.0,45.0,512.0,841743300.0,5247800.0,512.0,0.0489289,0.0011412,512,820012700.0,3832500.0,512,0.0493635,0.0012618,0.03887933,0.023301123,1.1957627,0.039364887,0.000197703,350.74322,350.98065,350.56033,24.273,0.50864729,0.69168045,0.0007404176347362,0.0007529626434583,0.0040736229020979,2.007137055837564e-07,0.0005081391508491,-1.2197739262445513,0.00030902700284415505,0.0
5/2/2023,11:04 AM,0.0,2.1e-05,45.0,512.0,431343600.0,1459100.0,512.0,0.0611223,0.001111,512,438457000.0,1320400.0,512,0.0601631,0.0014881,0.042930505,0.020357434,1.1963814,0.042769559,0.000168123,350.72931,350.97637,350.41916,24.104,-2.936e-06,-1.0313155,0.00081756817749,0.0008180864384085,0.0035589919580419,1.706832487309645e-07,-2.933066933066933e-09,15.904851355981005,0.00034973320953731867,2.1e-05
5/2/2023,11:04 AM,0.1,2.1e-05,45.0,512.0,475013000.0,2022200.0,512.0,0.0611211,0.000953587,512,487804500.0,1711800.0,512,0.0598678,0.0014428,0.038119074,0.021613902,1.1959798,0.03814463,0.000180521,350.72931,350.9753,350.41809,23.959,-3.154e-06,-0.8447815,0.0007259393258426,0.0007296218439173,0.0037786541958041,1.832700507614213e-07,-3.150849150849151e-09,15.994791678623503,0.00034880118583910835,2.1e-05
5/2/2023,11:04 AM,0.2,2.1e-05,45.0,512.0,533999100.0,2308600.0,512.0,0.0546284,0.0014379,512,539953100.0,2007100.0,512,0.0534638,0.0012056,0.03897133,0.022632978,1.1959907,0.038978399,0.000221953,350.72825,350.97851,350.41809,24.208,-2.501e-06,-0.65902007,0.0007421696819653,0.0007455699885233,0.0039568143356643,2.2533299492385786e-07,-2.4985014985014983e-09,15.968345935109841,0.0003533622801471036,2.1e-05
5/2/2023,11:05 AM,0.3,2.1e-05,45.0,512.0,602856200.0,3064100.0,512.0,0.0567065,0.0011409,512,591495000.0,2455600.0,512,0.0551895,0.0011984,0.039085298,0.022721172,1.1962186,0.039381308,0.000168667,350.73038,350.97958,350.41809,24.251,-2.719e-06,-0.47290113,0.0007443400876023,0.0007532767406273,0.0039722328671328,1.7123553299492385e-07,-2.716283716283716e-09,16.165777921605397,0.0003560046896393537,2.1e-05
5/2/2023,11:05 AM,0.4,2.1e-05,45.0,512.0,664610100.0,3468600.0,512.0,0.0587111,0.0016817,512,639731800.0,2410000.0,512,0.0540665,0.0013496,0.038481964,0.021737657,1.1961209,0.038974484,0.000206185,350.73252,350.97958,350.42023,24.316,-2.719e-06,-0.28693394,0.0007328501999619,0.0007454951032899,0.0038002896853146,2.093248730964467e-07,-2.716283716283716e-09,16.125292729709386,0.0003554671880980139,2.1e-05
5/2/2023,11:06 AM,0.5,2.1e-05,45.0,512.0,716201700.0,3616900.0,512.0,0.0624839,0.0019204,512,684986800.0,3151200.0,512,0.0592675,0.0010891,0.037894293,0.020422465,1.1960992,0.03838333,0.000189438,350.73252,350.97958,350.4213,24.522,-3.697e-06,-0.10084926,0.0007216585983622,0.0007341876434583,0.003570361013986,1.923228426395939e-07,-3.6933066933066924e-09,16.015168783713992,0.00035471533047214414,2.1e-05
5/2/2023,11:06 AM,0.6,2.1e-05,45.0,512.0,762264300.0,4702200.0,512.0,0.059178,0.0009981434,512,728916600.0,2963700.0,512,0.0566762,0.0013097,0.037830567,0.020468247,1.1960884,0.03865683,0.000200748,350.72931,350.97851,350.41809,24.251,-3.154e-06,0.084778241,0.0007204450009521,0.0007394190895179,0.0035783648601398,2.0380507614213202e-07,-3.150849150849151e-09,16.05654888391274,0.000353839505058353,2.1e-05
5/2/2023,11:07 AM,0.7,2.1e-05,45.0,512.0,804357800.0,5039500.0,512.0,0.056817,0.0015006,512,768370200.0,4325700.0,512,0.0558956,0.0010279,0.038177689,0.021986362,1.1957519,0.038457387,0.0002014,350.73038,350.97851,350.41809,24.232,-2.392e-06,0.26968975,0.0007270555894115,0.0007356041889824,0.0038437695804195,2.044670050761421e-07,-2.3896103896103903e-09,16.145710135503187,0.000354324244385569,2.1e-05
5/2/2023,11:07 AM,0.8,2.1e-05,45.0,512.0,832700300.0,5126200.0,512.0,0.0488034,0.0023464,512,799134100.0,4498800.0,512,0.0543698,0.0018249,0.038497298,0.02307917,1.1959147,0.038727298,0.00020314,350.72825,350.97744,350.41702,24.168,1.0657e-05,0.45555116,0.0007331422205294,0.0007407669854628,0.0040348199300699,2.062335025380711e-07,1.0646353646353646e-08,16.057493328248995,0.000352432401124871,2.1e-05
5/2/2023,11:07 AM,0.9,2.1e-05,45.0,512.0,837560500.0,5344700.0,512.0,0.0487096,0.001553,512,811332200.0,3900100.0,512,0.0502528,0.0023017,0.04031371,0.023410849,1.195741,0.040730539,0.000194223,350.72931,350.97958,350.41916,24.325,0.010872577,0.6319549,0.000767733955437,0.0007790845256312,0.0040928057692307,1.971807106598985e-07,1.0861715284715284e-05,15.967402647594573,0.0003547694161700486,2.1e-05
5/2/2023,11:08 AM,1.0,2.1e-05,45.0,512.0,834555400.0,5493600.0,512.0,0.0483391,0.001906,512,810972900.0,3812800.0,512,0.0501588,0.0022529,0.04623176,0.0241636,1.1955131,0.046619553,0.000238483,350.72718,350.97744,350.41702,24.131,0.15098571,0.67755847,0.0008804372500476,0.0008917282517214,0.0042244055944055,2.421147208121828e-07,0.0001508348751248,15.968457715742959,0.00035195065616456394,2.1e-05
5/2/2023,11:08 AM,1.1,2.1e-05,45.0,512.0,834189800.0,5070600.0,512.0,0.0483639,0.0020116,512,811555000.0,3892300.0,512,0.0497686,0.0020774,0.04715546,0.024289312,1.1956216,0.047588386,0.000200748,350.73145,350.97958,350.41809,24.359,0.33033056,0.68426282,0.0008980281851075,0.0009102598699311,0.0042463832167832,2.0380507614213202e-07,0.0003300005594405,16.254800800060924,0.00035649313974944416,2.1e-05
5/2/2023,11:09 AM,1.2,2.1e-05,45.0,512.0,841472300.0,5359900.0,512.0,0.048899,0.0012279,512,819477500.0,3798200.0,512,0.0491451,0.0013162,0.038738064,0.023279809,1.1956433,0.039271691,0.000230001,350.72718,350.97744,350.41595,24.192,0.50843558,0.69168696,0.0007377273662159,0.0007511800114766,0.0040698966783216,2.335035532994924e-07,0.0005079276523476,16.07793223102824,0.0003527005479730885,2.1e-05
5/2/2023,11:10 AM,0.0,4e-05,45.0,512.0,431171000.0,1462500.0,512.0,0.0611882,0.0011539,512,438239500.0,1343000.0,512,0.0602586,0.0015424,0.042901687,0.020334053,1.1960775,0.042694415,0.000174431,350.74108,351.00418,350.33467,23.96,-2.719e-06,-1.0305773,0.0008170193677394,0.0008166491009946,0.0035549043706293,1.7708730964467006e-07,-2.716283716283716e-09,23.844596051435005,0.00047298257113625504,1.9000000000000004e-05
5/2/2023,11:10 AM,0.1,4e-05,45.0,512.0,474870100.0,2063000.0,512.0,0.0612191,0.0010015,512,487803900.0,1678900.0,512,0.0597659,0.0014931,0.038137452,0.021605964,1.1958061,0.038142781,0.000177911,350.73894,351.00525,350.33574,24.064,-2.392e-06,-0.84513001,0.0007262893163207,0.0007295864766641,0.0037772664335664,1.806203045685279e-07,-2.3896103896103903e-09,23.634056884148286,0.0004721467930890778,1.9000000000000004e-05
5/2/2023,11:11 AM,0.2,4e-05,45.0,512.0,533784300.0,2263600.0,512.0,0.0546732,0.0014765,512,539560200.0,1845500.0,512,0.0533441,0.0011296,0.03894186,0.022619058,1.1956976,0.038939576,0.000231958,350.74108,351.00632,350.33574,24.135,-3.154e-06,-0.65869653,0.0007416084555322,0.0007448273909716,0.0039543807692307,2.3549035532994926e-07,-3.150849150849151e-09,23.771265057773668,0.0004753462564389546,1.9000000000000004e-05
5/2/2023,11:11 AM,0.3,4e-05,45.0,512.0,602842200.0,3012200.0,512.0,0.0568359,0.0011914,512,591163500.0,2406100.0,512,0.0550515,0.0011908,0.039043974,0.02272574,1.1958387,0.039295941,0.000223367,350.74001,351.00418,350.33574,24.068,-2.827e-06,-0.47297062,0.0007435531136926,0.0007516438599846,0.0039730314685314,2.2676852791878174e-07,-2.824175824175824e-09,23.70718589726255,0.00047118942944349433,1.9000000000000004e-05
5/2/2023,11:12 AM,0.4,4e-05,45.0,512.0,664699200.0,3409000.0,512.0,0.0586567,0.0018205,512,639555500.0,2344000.0,512,0.0540136,0.0013461,0.038444229,0.021741789,1.1960015,0.038911628,0.000183239,350.74108,351.00632,350.33574,24.125,-3.262e-06,-0.28755823,0.0007321315749381,0.0007442928079571,0.003801012062937,1.860294416243655e-07,-3.2587412587412587e-09,23.771265057773668,0.0004753462564389546,1.9000000000000004e-05
5/2/2023,11:12 AM,0.5,4e-05,45.0,512.0,716468100.0,3781600.0,512.0,0.0626549,0.0019541,512,685187200.0,3051700.0,512,0.0592544,0.0010355,0.037794463,0.020422573,1.1960775,0.038303836,0.000182804,350.73573,351.00525,350.33574,23.909,-3.154e-06,-0.10159298,0.0007197574366787,0.0007326671002295,0.0035703798951048,1.855878172588833e-07,-3.150849150849151e-09,23.42347022777889,0.00046992169780780263,1.9000000000000004e-05
5/2/2023,11:13 AM,0.6,4e-05,45.0,512.0,762051400.0,4482600.0,512.0,0.0592959,0.0010521,512,728465200.0,3087700.0,512,0.0566861,0.001242,0.037810775,0.020471292,1.1961318,0.038605936,0.000191395,350.74001,351.00311,350.33467,23.888,-2.719e-06,0.084778459,0.00072006808227,0.000738445600612,0.0035788972027972,1.9430964467005082e-07,-2.716283716283716e-09,23.777588221622498,0.0004705272543469002,1.9000000000000004e-05
5/2/2023,11:13 AM,0.7,4e-05,45.0,512.0,804450300.0,5307100.0,512.0,0.0569438,0.0015994,512,768167000.0,3985700.0,512,0.0559222,0.0010298,0.038171925,0.021971029,1.1957519,0.038434659,0.0002014,350.74215,351.00632,350.33788,24.184,-2.175e-06,0.26989604,0.0007269458198438,0.0007351694529456,0.0038410889860139,2.044670050761421e-07,-2.172827172827173e-09,23.707034893473004,0.0004740120543891642,1.9000000000000004e-05
5/2/2023,11:13 AM,0.8,4e-05,45.0,512.0,832992900.0,5216300.0,512.0,0.0490196,0.0023918,512,799016300.0,4582200.0,512,0.0544421,0.0017265,0.03850491,0.023075907,1.195741,0.038736977,0.000187698,350.74322,351.00739,350.33681,24.288,1.0222e-05,0.45596047,0.0007332871833936,0.0007409521231828,0.0040342494755244,1.9055634517766499e-07,1.0211788211788211e-08,23.84115884225111,0.00047750892304716254,1.9000000000000004e-05
5/2/2023,11:14 AM,0.9,4e-05,45.0,512.0,837561000.0,5169800.0,512.0,0.048727,0.0015308,512,811151400.0,3994300.0,512,0.050303,0.0021347,0.040333285,0.023409436,1.1956867,0.040706941,0.000220431,350.74215,351.00739,350.33788,24.314,0.010721201,0.63148804,0.000768106741573,0.0007786331484315,0.0040925587412587,2.2378781725888325e-07,1.0710490509490509e-05,23.70407567644176,0.0004757160043369536,1.9000000000000004e-05
5/2/2023,11:14 AM,1.0,4e-05,45.0,512.0,834101700.0,5101400.0,512.0,0.0486599,0.0020239,512,810656600.0,4134700.0,512,0.0502626,0.0022488,0.046290484,0.024161207,1.1954805,0.046667837,0.000223693,350.74536,351.00953,350.33788,24.389,0.15148731,0.67730767,0.0008815555894115,0.0008926518171384,0.0042239872377622,2.270994923857868e-07,0.0001513359740259,23.907595911749432,0.00048137764544530404,1.9000000000000004e-05
5/2/2023,11:15 AM,1.1,4e-05,45.0,512.0,834124600.0,5220200.0,512.0,0.0484366,0.0020892,512,811734900.0,3920300.0,512,0.0496966,0.0020383,0.047181342,0.024284744,1.1954697,0.04757153,0.000219452,350.74215,351.00953,350.33681,24.324,0.32945873,0.6844235,0.0008985210816987,0.0009099374521805,0.0042455846153846,2.2279390862944166e-07,0.0003291296003996,23.765003379028617,0.0004801652782271854,1.9000000000000004e-05
5/2/2023,11:15 AM,1.2,4e-05,45.0,512.0,841057600.0,5385100.0,512.0,0.0489912,0.0012439,512,819319000.0,3703000.0,512,0.0493372,0.0013013,0.038848663,0.023284594,1.195665,0.039347596,0.00019444,350.74001,351.00525,350.33681,24.168,0.50874609,0.69185742,0.0007398336126452,0.0007526319051262,0.0040707332167832,1.9740101522842643e-07,0.0005082378521478,23.636768749013694,0.000471854058419794,1.9000000000000004e-05
5/2/2023,11:16 AM,0.0,6e-05,45.0,512.0,430982800.0,1482300.0,512.0,0.0613276,0.001172,512,437957200.0,1366600.0,512,0.0602534,0.001549,0.042944534,0.020345037,1.1963163,0.042734216,0.000176823,350.7614,351.03305,350.23306,24.123,-2.61e-06,-1.0305556,0.0008178353456484,0.0008174104055087,0.0035568246503496,1.7951573604060917e-07,-2.6073926073926075e-09,29.558328055766633,0.0006433005287063108,1.9999999999999998e-05
5/2/2023,11:16 AM,0.1,6e-05,45.0,512.0,475098200.0,1991600.0,512.0,0.0613627,0.0009771873,512,487897800.0,1624700.0,512,0.0599304,0.0014123,0.038183235,0.021618796,1.1960124,0.038147892,0.000197268,350.7614,351.03305,350.23306,24.032,-2.066e-06,-0.84509636,0.000727161207389,0.0007296842387146,0.0037795097902097,2.0027208121827413e-07,-2.063936063936064e-09,29.558328055766633,0.0006433005287063108,1.9999999999999998e-05
