date,time,Vctrl,stretchAmt,stretchAngle,AmtFreq1,Freq1,errFreq1,AmtAmp1,Amp1,errAmp1,AmtFreq2,Freq2,errFreq2,AmtAmp2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,angle,strain,stretchDiffs
5/2/2023,12:13 PM,0.0,0.0,60.0,512.0,430625200.0,1393500.0,512.0,0.0614596,0.0011142,512,438260000.0,1333400.0,512,0.0601093,0.0014577,0.043008044,0.020367874,1.1960884,0.042846552,0.00017193,350.83627,350.92076,350.51862,24.36,-2.501e-06,-1.0300997,0.0008190448295562,0.0008195591430757,0.0035608171328671,1.745482233502538e-07,-2.4985014985014983e-09,11.442236555206202,0.00024309914609941472,0.0
5/2/2023,12:14 PM,0.1,0.0,60.0,512.0,474384400.0,1938000.0,512.0,0.0616507,0.000964597,512,487886200.0,1631900.0,512,0.0596371,0.00158,0.038261207,0.021596938,1.1961535,0.038278607,0.000169646,350.83734,350.92183,350.51862,24.433,-2.175e-06,-0.84423647,0.0007286461055037,0.0007321845256312,0.0037756884615384,1.722294416243655e-07,-2.172827172827173e-09,11.661120825863186,0.00024506552188587787,0.0
5/2/2023,12:14 PM,0.2,0.0,60.0,512.0,533273100.0,2309900.0,512.0,0.0545886,0.0014571,512,539579000.0,1917100.0,512,0.0534423,0.0011705,0.039020919,0.022586434,1.1959581,0.039052891,0.000184544,350.83734,350.92183,350.52076,24.469,-2.827e-06,-0.6586759,0.0007431140544658,0.0007469948546289,0.0039486772727272,1.8735431472081217e-07,-2.824175824175824e-09,11.221499955211874,0.00024396640306066032,0.0
5/2/2023,12:15 PM,0.3,0.0,60.0,512.0,601820200.0,3048900.0,512.0,0.0566363,0.0011598,512,591175900.0,2500800.0,512,0.0549784,0.0011594,0.039119444,0.022678543,1.1957736,0.039376415,0.000200965,350.83306,350.92183,350.52076,24.314,-2.936e-06,-0.47291742,0.0007449903637402,0.0007531831484315,0.0039647802447552,2.040253807106599e-07,-2.933066933066933e-09,10.60267114697769,0.00024271449792155028,0.0
5/2/2023,12:15 PM,0.4,0.0,60.0,512.0,663976400.0,3269100.0,512.0,0.059008,0.0017454,512,639324900.0,2346700.0,512,0.0540354,0.0012953,0.038446948,0.021730697,1.1960015,0.038986555,0.000205424,350.8352,350.92183,350.51969,24.268,-1.849e-06,-0.28697411,0.0007321833555513,0.0007457259946442,0.0037990729020979,2.085522842639594e-07,-1.847152847152847e-09,11.131162662488242,0.00024386092045836685,0.0
5/2/2023,12:16 PM,0.5,0.0,60.0,512.0,714994500.0,3503200.0,512.0,0.0619487,0.001864,512,684515500.0,3157600.0,512,0.0591593,0.0011585,0.037921806,0.020425401,1.1963163,0.038426286,0.000177802,350.83627,350.9261,350.52183,24.388,-2.392e-06,-0.10080801,0.0007221825557036,0.0007350092960979,0.0035708743006993,1.805096446700508e-07,-2.3896103896103903e-09,11.105478395504859,0.00024960386716851813,0.0
5/2/2023,12:16 PM,0.6,0.0,60.0,512.0,760824400.0,4271200.0,512.0,0.0597154,0.0010304,512,728066000.0,3107500.0,512,0.0568239,0.0014025,0.037818061,0.020469661,1.1959907,0.038674882,0.000195854,350.83627,350.92397,350.52183,24.316,-2.501e-06,0.085250427,0.0007202068367929,0.0007397643840856,0.003578612062937,1.9883654822335025e-07,-2.4985014985014983e-09,10.976354606785213,0.00024636705649729355,0.0
5/2/2023,12:16 PM,0.7,0.0,60.0,512.0,803878500.0,5107100.0,512.0,0.0568851,0.0020408,512,767507900.0,4149500.0,512,0.0560111,0.0010303,0.03820281,0.021919265,1.1956976,0.038478593,0.000237722,350.8352,350.9229,350.52076,24.412,-1.957e-06,0.2704009,0.000727533993525,0.0007360098125478,0.0038320393356643,2.413421319796954e-07,-1.955044955044955e-09,10.976567994623082,0.0002449552146510901,0.0
5/2/2023,12:17 PM,0.8,0.0,60.0,512.0,831617400.0,4947900.0,512.0,0.0494917,0.0016671,512,798300400.0,4475800.0,512,0.0544597,0.0016784,0.03855178,0.023018705,1.1956867,0.038764925,0.000197159,350.83627,350.92397,350.5229,24.383,1.1418e-05,0.45636871,0.0007341797752808,0.0007414867061973,0.0040242491258741,2.0016142131979693e-07,1.1406593406593406e-08,10.7558747234857,0.00024584376116419015,0.0
5/2/2023,12:17 PM,0.9,0.0,60.0,512.0,836356500.0,5107700.0,512.0,0.0494127,0.0012763,512,810070300.0,4029000.0,512,0.0507284,0.0022374,0.04040234,0.023353322,1.1954914,0.040827868,0.000218691,350.83627,350.92397,350.52183,24.335,0.011049292,0.63175187,0.0007694218244143,0.0007809462127008,0.0040827486013986,2.2202131979695434e-07,1.1038253746253749e-05,10.976354606785213,0.00024636705649729355,0.0
