date,time,stretchAngle,stretchAmt,Vtarget,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,stretchDiffs
5/1/2023,3:25 PM,0.0,0.0,-1.2,0.042580773,0.020383316,1.1962946,0.042430267,0.000183892,350.75071,350.94001,350.61274,22.216,-3.697e-06,-1.2003755,0.0008109078842125,0.0008115965378729,0.0035635167832167,1.8669238578680206e-07,-3.6933066933066924e-09,0.0
5/1/2023,3:25 PM,0.0,0.0,-1.183099,0.042483445,0.020359717,1.1960992,0.042361865,0.000183239,350.74857,350.94001,350.6106,22.2,-2.827e-06,-1.1823678,0.000809054370596,0.0008102881599081,0.003559391083916,1.860294416243655e-07,-2.824175824175824e-09,0.0
5/1/2023,3:25 PM,0.0,0.0,-1.166197,0.042510631,0.02036298,1.1961318,0.042395685,0.000183457,350.74857,350.94108,350.61488,22.181,-2.936e-06,-1.1656626,0.0008095721005522,0.0008109350612088,0.0035599615384615,1.862507614213198e-07,-2.933066933066933e-09,0.0
5/1/2023,3:25 PM,0.0,0.0,-1.149296,0.042501062,0.020358521,1.195969,0.042350664,0.000186502,350.74857,350.94001,350.61381,22.167,-3.48e-06,-1.1486752,0.0008093898685964,0.0008100739097169,0.0035591819930069,1.8934213197969546e-07,-3.4765234765234766e-09,0.0
5/1/2023,3:25 PM,0.0,0.0,-1.132394,0.042503019,0.020367004,1.1960449,0.042351534,0.000178998,350.74857,350.94001,350.61381,22.183,-2.61e-06,-1.1312754,0.000809427137688,0.0008100905508798,0.003560665034965,1.817238578680203e-07,-2.6073926073926075e-09,0.0
5/1/2023,3:25 PM,0.0,0.0,-1.1154929999999998,0.042487251,0.020363089,1.195969,0.042339789,0.000194223,350.74964,350.94001,350.61167,22.202,-3.262e-06,-1.1146136,0.0008091268520281,0.0008098658951798,0.0035599805944055,1.971807106598985e-07,-3.2587412587412587e-09,0.0
5/1/2023,3:25 PM,0.0,0.0,-1.098592,0.042514873,0.020368309,1.1961426,0.042354361,0.000172582,350.74964,350.94001,350.61167,22.205,-2.827e-06,-1.0986357,0.0008096528851647,0.0008101446250956,0.0035608931818181,1.75210152284264e-07,-2.824175824175824e-09,0.0
5/1/2023,3:26 PM,0.0,0.0,-1.08169,0.042494972,0.020360696,1.1960015,0.042353491,0.000153986,350.74857,350.94001,350.61167,22.197,-2.61e-06,-1.0813987,0.0008092738906874,0.0008101279839326,0.0035595622377622,1.563309644670051e-07,-2.6073926073926075e-09,0.0
5/1/2023,3:26 PM,0.0,0.0,-1.064789,0.042497364,0.020361675,1.1960015,0.042349685,0.000183131,350.7475,350.93894,350.61167,22.146,-2.501e-06,-1.0648346,0.0008093194439154,0.0008100551836266,0.0035597333916083,1.8591979695431474e-07,-2.4985014985014983e-09,0.0
5/1/2023,3:26 PM,0.0,0.0,-1.047887,0.042523355,0.020362654,1.1960015,0.042318692,0.000185523,350.74857,350.93894,350.61167,22.138,-2.936e-06,-1.047413,0.0008098144163016,0.0008094623565416,0.0035599045454545,1.883482233502538e-07,-2.933066933066933e-09,0.0
5/1/2023,3:26 PM,0.0,0.0,-1.030986,0.042465827,0.020353628,1.1958713,0.042325978,0.000208469,350.7475,350.93787,350.61167,22.141,-2.61e-06,-1.0306425,0.0008087188535517,0.0008096017214996,0.0035583265734265,2.1164365482233506e-07,-2.6073926073926075e-09,0.0
5/1/2023,3:26 PM,0.0,0.0,-1.014085,0.03783731,0.021676323,1.1958496,0.037851447,0.000170407,350.7475,350.93894,350.61381,22.183,-2.501e-06,-1.013731,0.0007205734145876,0.0007240139058913,0.0037895669580419,1.7300203045685278e-07,-2.4985014985014983e-09,0.0
5/1/2023,3:26 PM,0.0,0.0,-0.997183,0.037866128,0.021686763,1.1960015,0.037865258,0.000193244,350.74857,350.93894,350.61167,22.175,-2.392e-06,-0.99690828,0.0007211222243382,0.0007242780795715,0.0037913921328671,1.9618680203045685e-07,-2.3896103896103903e-09,0.0
5/1/2023,3:26 PM,0.0,0.0,-0.980282,0.037864388,0.021691548,1.1960884,0.037869064,0.000191939,350.7475,350.94001,350.61274,22.175,-2.175e-06,-0.9794403,0.0007210890877928,0.0007243508798775,0.0037922286713286,1.9486192893401015e-07,-2.172827172827173e-09,0.0
5/1/2023,3:26 PM,0.0,0.0,-0.96338,0.037850577,0.021691548,1.1961535,0.0378894,0.000191395,350.74857,350.93787,350.61274,22.162,-2.827e-06,-0.96286801,0.0007208260712245,0.00072473986228,0.0037922286713286,1.9430964467005082e-07,-2.824175824175824e-09,0.0
5/1/2023,3:26 PM,0.0,0.0,-0.946479,0.037829045,0.021680999,1.1957627,0.03782513,0.000187698,350.7475,350.94001,350.61381,22.151,-2.827e-06,-0.94556064,0.0007204160159969,0.0007235105202754,0.0037903844405594,1.9055634517766499e-07,-2.824175824175824e-09,0.0
5/1/2023,3:26 PM,0.0,0.0,-0.929577,0.037837092,0.021679586,1.1957736,0.037847097,0.000194223,350.74857,350.93894,350.61274,22.175,-2.61e-06,-0.92911969,0.0007205692629975,0.0007239307000765,0.0037901374125874,1.971807106598985e-07,-2.6073926073926075e-09,0.0
