date,time,stretchAngle,stretchAmt,Vtarget,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,stretchDiffs
5/3/2023,10:23 AM,75.0,0.0,-1.2,0.042458976,0.020310346,1.1965768,0.042319562,0.000186937,350.43841,350.66835,350.22023,22.748,-7.177e-06,-1.200864,4.2458976e-05,4.2319562e-05,2.0310346e-05,1.86937e-07,-7.177e-09,0.0
5/3/2023,10:23 AM,75.0,0.0,-1.183099,0.042479638,0.02031263,1.1966745,0.042346205,0.000188242,350.44055,350.66835,350.22023,22.713,-7.177e-06,-1.1827043,4.2479638e-05,4.2346205e-05,2.031263e-05,1.88242e-07,-7.177e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-1.166197,0.042487794,0.0203135,1.1966637,0.042312385,0.000177367,350.44055,350.66835,350.2213,22.686,-5.764e-06,-1.1662053,4.2487794e-05,4.2312385e-05,2.03135e-05,1.77367e-07,-5.764e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-1.149296,0.042483118,0.020313065,1.1967396,0.042328045,0.000189329,350.44055,350.66835,350.2213,22.655,-6.307e-06,-1.1490334,4.2483118e-05,4.2328045e-05,2.0313065e-05,1.89329e-07,-6.307e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-1.132394,0.042473875,0.020314044,1.1966854,0.042312494,0.000198138,350.43948,350.66728,350.22023,22.664,-6.634e-06,-1.1321981,4.2473875e-05,4.2312494e-05,2.0314044e-05,1.98138e-07,-6.634e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-1.1154929999999998,0.042488012,0.020318393,1.1967831,0.042322063,0.000192483,350.43948,350.66942,350.22023,22.664,-6.199e-06,-1.1148199,4.2488012e-05,4.2322063e-05,2.0318393e-05,1.92483e-07,-6.1990000000000014e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-1.098592,0.042496277,0.020317632,1.1966311,0.04230847,0.000209013,350.44055,350.66621,350.22023,22.678,-6.742e-06,-1.099439,4.2496277e-05,4.230847e-05,2.0317632e-05,2.09013e-07,-6.742e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-1.08169,0.042488773,0.020312412,1.1965985,0.042304773,0.000208143,350.43841,350.66942,350.21916,22.696,-6.634e-06,-1.0822996,4.2488773e-05,4.2304773e-05,2.0312412e-05,2.08143e-07,-6.634e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-1.064789,0.042464958,0.020303169,1.1965008,0.042269865,0.000173561,350.43948,350.66835,350.22023,22.694,-5.981e-06,-1.0648129,4.2464958e-05,4.2269865e-05,2.0303169e-05,1.73561e-07,-5.981e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-1.047887,0.042460716,0.020310346,1.1966637,0.04230325,0.000184109,350.43841,350.66942,350.22023,22.723,-5.764e-06,-1.0483031,4.2460716e-05,4.230325e-05,2.0310346e-05,1.84109e-07,-5.764e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-1.030986,0.042469851,0.020303495,1.1965443,0.04229455,0.000189764,350.44055,350.66942,350.2213,22.739,-5.111e-06,-1.0311961,4.2469851e-05,4.229455e-05,2.0303495000000003e-05,1.89764e-07,-5.111e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-1.014085,0.037812406,0.021558985,1.1963597,0.037843943,0.000166927,350.44055,350.66942,350.22023,22.793,-6.199e-06,-1.0144583,3.7812406e-05,3.7843943e-05,2.1558985e-05,1.66927e-07,-6.1990000000000014e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.997183,0.037817518,0.021565401,1.19649,0.037876459,0.000172691,350.43948,350.66835,350.2213,22.839,-6.199e-06,-0.99683771,3.7817518e-05,3.7876459e-05,2.1565401e-05,1.72691e-07,-6.1990000000000014e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.980282,0.037846336,0.021562247,1.1965443,0.037855579,0.000175845,350.44055,350.66942,350.22237,22.847,-6.96e-06,-0.9797367,3.7846336e-05,3.7855579e-05,2.1562247e-05,1.75845e-07,-6.96e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.96338,0.037800879,0.021555505,1.1963055,0.037846662,0.000180303,350.44055,350.66942,350.22023,22.798,-6.199e-06,-0.96292773,3.7800879e-05,3.7846662e-05,2.1555505e-05,1.8030300000000002e-07,-6.1990000000000014e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.946479,0.037804794,0.021554744,1.1963489,0.037855144,0.000180194,350.43948,350.66835,350.2213,22.777,-5.981e-06,-0.94546618,3.7804794000000005e-05,3.7855144e-05,2.1554744e-05,1.80194e-07,-5.981e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.929577,0.037812189,0.021556592,1.1963489,0.037850142,0.000186176,350.43948,350.67049,350.22023,22.75,-5.981e-06,-0.92976135,3.7812189e-05,3.7850142e-05,2.1556592e-05,1.86176e-07,-5.981e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.912676,0.037831111,0.021566597,1.1965117,0.037863518,0.000196615,350.43734,350.66835,350.2213,22.745,-5.981e-06,-0.91343545,3.7831111e-05,3.7863518e-05,2.1566597e-05,1.96615e-07,-5.981e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.895775,0.037846771,0.021562247,1.1965334,0.037851882,0.000198355,350.43841,350.66835,350.21916,22.804,-7.069e-06,-0.89570905,3.7846771e-05,3.7851882e-05,2.1562247e-05,1.98355e-07,-7.069e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.878873,0.037827522,0.021560616,1.1964574,0.037859712,0.000223693,350.43841,350.67049,350.22023,22.777,-6.416e-06,-0.87847446,3.7827522e-05,3.7859712e-05,2.1560616e-05,2.23693e-07,-6.416e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.861972,0.037845901,0.021565401,1.1965117,0.037862321,0.000187154,350.43841,350.67156,350.21916,22.761,-6.416e-06,-0.8618261,3.7845901e-05,3.7862321e-05,2.1565401e-05,1.87154e-07,-6.416e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.84507,0.037809688,0.021555614,1.1963814,0.037855688,0.000183348,350.43841,350.66942,350.22237,22.812,-6.742e-06,-0.84497258,3.7809688e-05,3.7855688e-05,2.1555614e-05,1.83348e-07,-6.742e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.8281689999999999,0.038645738,0.022585782,1.1962078,0.038679884,0.0001927,350.44162,350.67156,350.22023,22.75,-6.742e-06,-0.82789211,3.8645738e-05,3.8679884e-05,2.2585782e-05,1.927e-07,-6.742e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.8112679999999999,0.038633558,0.022584586,1.1961643,0.038659766,0.00016758,350.43734,350.66835,350.21916,22.796,-6.09e-06,-0.81122207,3.8633558e-05,3.8659766e-05,2.2584586e-05,1.6758e-07,-6.09e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.7943659999999999,0.038664225,0.022578278,1.1962512,0.038700873,0.000173235,350.43841,350.66942,350.22023,22.906,-6.307e-06,-0.79413078,3.8664225e-05,3.8700872999999993e-05,2.2578278e-05,1.73235e-07,-6.307e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.777465,0.038633232,0.022576973,1.1960558,0.03866292,0.000202923,350.43841,350.67263,350.22237,22.918,-6.09e-06,-0.77679625,3.8633232e-05,3.866292e-05,2.2576973e-05,2.02923e-07,-6.09e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.7605629999999999,0.0386117,0.022568165,1.1960341,0.038656613,0.00019096,350.43841,350.67263,350.2213,22.965,-6.199e-06,-0.76031294,3.86117e-05,3.8656613e-05,2.2568165000000003e-05,1.9096e-07,-6.1990000000000014e-09,0.0
5/3/2023,10:24 AM,75.0,0.0,-0.7436619999999999,0.038641823,0.022571101,1.1959255,0.038661615,0.000207055,350.43627,350.6737,350.2213,23.025,-5.655e-06,-0.74403371,3.8641823e-05,3.8661615e-05,2.2571101e-05,2.07055e-07,-5.655e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.726761,0.038647695,0.022571753,1.1960449,0.038667813,0.000218256,350.43734,350.67263,350.2213,23.026,-6.416e-06,-0.72661451,3.8647695000000006e-05,3.8667813000000005e-05,2.2571753e-05,2.18256e-07,-6.416e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.709859,0.038647695,0.022566533,1.1958821,0.038653568,0.000192809,350.43841,350.67049,350.22023,23.006,-5.764e-06,-0.70986521,3.8647695000000006e-05,3.8653568e-05,2.2566533e-05,1.9280900000000002e-07,-5.764e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.692958,0.038623445,0.02256338,1.1958496,0.038654438,0.000188894,350.43734,350.6737,350.2213,23.004,-5.872e-06,-0.69251654,3.8623445e-05,3.8654438e-05,2.256338e-05,1.88894e-07,-5.8719999999999996e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.676056,0.03865422,0.022569687,1.1960232,0.038671402,0.00020836,350.43948,350.67156,350.2213,23.03,-5.981e-06,-0.67574334,3.865422e-05,3.8671402e-05,2.2569687000000003e-05,2.0836e-07,-5.981e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.6591549999999999,0.03863682,0.02255816,1.1959581,0.03866466,0.000211405,350.43948,350.67049,350.2213,23.006,-5.872e-06,-0.65906567,3.863682e-05,3.866466e-05,2.255816e-05,2.11405e-07,-5.8719999999999996e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.642254,0.038730234,0.022683437,1.1957085,0.038982858,0.000221736,350.43734,350.67263,350.2213,22.984,-6.199e-06,-0.64198843,3.8730234e-05,3.8982858e-05,2.2683437e-05,2.21736e-07,-6.1990000000000014e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.6253519999999999,0.03876014,0.022688548,1.1958713,0.038989709,0.000235764,350.43841,350.67156,350.22344,22.972,-6.634e-06,-0.62535201,3.876014e-05,3.8989709e-05,2.2688548e-05,2.35764e-07,-6.634e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.608451,0.038760684,0.022700619,1.1961643,0.039021789,0.000204119,350.43948,350.67156,350.2213,22.952,-6.09e-06,-0.60782856,3.8760684e-05,3.9021789e-05,2.2700619e-05,2.04119e-07,-6.09e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.591549,0.03875318,0.022686047,1.195893,0.038984598,0.00020662,350.43841,350.67263,350.22237,22.976,-5.546e-06,-0.59154066,3.875318e-05,3.8984598e-05,2.2686047e-05,2.0662e-07,-5.546e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.5746479999999999,0.038768731,0.02269268,1.1959798,0.039001345,0.000183348,350.43734,350.67156,350.22237,22.977,-6.634e-06,-0.57504212,3.8768731e-05,3.9001345e-05,2.269268e-05,1.83348e-07,-6.634e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.557746,0.038726863,0.022682349,1.1958387,0.038997104,0.00022576,350.43841,350.6737,350.22237,23.007,-6.851e-06,-0.55783134,3.8726863e-05,3.8997104e-05,2.2682349e-05,2.2576e-07,-6.851e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.5408449999999999,0.03875318,0.022687787,1.1959147,0.039002867,0.000200204,350.43948,350.67263,350.22451,23.015,-5.655e-06,-0.54089524,3.875318e-05,3.9002867e-05,2.2687787e-05,2.00204e-07,-5.655e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.523944,0.038772755,0.022687243,1.1960232,0.039022007,0.000207816,350.43841,350.67156,350.22237,23.039,-5.981e-06,-0.52407747,3.8772755e-05,3.9022007e-05,2.2687243e-05,2.07816e-07,-5.981e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.507042,0.038756878,0.022683654,1.1956759,0.038988621,0.000177693,350.43734,350.67263,350.22237,23.074,-7.069e-06,-0.50674401,3.8756878e-05,3.8988621e-05,2.2683654e-05,1.77693e-07,-7.069e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.4901409999999999,0.038754594,0.022690723,1.1959581,0.039019614,0.000175845,350.43948,350.67156,350.2213,23.066,-5.655e-06,-0.49013798,3.8754594e-05,3.9019614e-05,2.2690723e-05,1.75845e-07,-5.655e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.4732389999999999,0.038737629,0.022682132,1.1957953,0.038983184,0.000194984,350.43734,350.67156,350.22451,23.042,-6.307e-06,-0.47284468,3.8737629e-05,3.8983184e-05,2.2682132e-05,1.94984e-07,-6.307e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.4563379999999999,0.038088842,0.021737004,1.196262,0.038646716,0.000171386,350.43841,350.6737,350.22451,23.05,-6.851e-06,-0.45558068,3.8088842e-05,3.8646716e-05,2.1737004e-05,1.71386e-07,-6.851e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.4394369999999999,0.038085797,0.021735373,1.1962729,0.038628773,0.00021097,350.43841,350.67156,350.22344,23.093,-6.851e-06,-0.43908539,3.8085797e-05,3.8628773e-05,2.1735373e-05,2.1097e-07,-6.851e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.422535,0.03807688,0.021728848,1.1961209,0.038624967,0.00019966,350.43948,350.67263,350.22237,23.087,-6.742e-06,-0.42316117,3.807688e-05,3.8624967e-05,2.1728848e-05,1.9966e-07,-6.742e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.4056339999999999,0.038065462,0.021732546,1.1961969,0.038629099,0.000168232,350.43948,350.67263,350.22237,23.111,-6.09e-06,-0.40618706,3.8065462e-05,3.8629099e-05,2.1732546e-05,1.6823200000000005e-07,-6.09e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.3887319999999999,0.038118313,0.021733959,1.1962295,0.038659766,0.000168232,350.43841,350.6737,350.22344,23.12,-6.416e-06,-0.3887222,3.8118313e-05,3.8659766e-05,2.1733959e-05,1.6823200000000005e-07,-6.416e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.3718309999999999,0.038086885,0.021735373,1.1961752,0.038646499,0.000172147,350.43948,350.67477,350.22451,23.159,-5.981e-06,-0.37156785,3.8086885e-05,3.8646499e-05,2.1735373e-05,1.72147e-07,-5.981e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.3549299999999999,0.038089712,0.021733524,1.1961969,0.038657156,0.000209121,350.43734,350.6737,350.22344,23.201,-5.764e-06,-0.35469904,3.8089712e-05,3.8657156e-05,2.1733524e-05,2.09121e-07,-5.764e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.338028,0.038099935,0.021733089,1.1961426,0.038624423,0.000166057,350.43948,350.6737,350.22451,23.21,-6.307e-06,-0.33796379,3.8099935e-05,3.8624423e-05,2.1733089e-05,1.66057e-07,-6.307e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.3211269999999999,0.038127883,0.021738636,1.1963272,0.038667922,0.000181282,350.43734,350.67263,350.22237,23.189,-6.199e-06,-0.32034692,3.8127883e-05,3.8667922e-05,2.1738636e-05,1.81282e-07,-6.1990000000000014e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.3042249999999999,0.038118313,0.021745378,1.1963163,0.038640518,0.000194332,350.43841,350.6737,350.22451,23.131,-5.981e-06,-0.30408069,3.8118313e-05,3.8640518e-05,2.1745378e-05,1.94332e-07,-5.981e-09,0.0
5/3/2023,10:25 AM,75.0,0.0,-0.2873239999999999,0.038094388,0.021737113,1.1962078,0.038653459,0.000168341,350.43841,350.67477,350.22237,23.102,-5.764e-06,-0.28739103,3.8094388e-05,3.8653459e-05,2.1737113e-05,1.68341e-07,-5.764e-09,0.0
5/3/2023,10:26 AM,75.0,0.0,-0.2704229999999999,0.037566962,0.020458134,1.1963923,0.038115812,0.000159097,350.43948,350.67263,350.22558,23.048,-5.981e-06,-0.26997393,3.7566962e-05,3.8115812e-05,2.0458134e-05,1.59097e-07,-5.981e-09,0.0
5/3/2023,10:26 AM,75.0,0.0,-0.253521,0.037584252,0.020458678,1.1963814,0.038101892,0.000174105,350.43948,350.67477,350.22344,23.072,-6.09e-06,-0.25397913,3.7584252e-05,3.8101892e-05,2.0458678e-05,1.74105e-07,-6.09e-09,0.0
5/3/2023,10:26 AM,75.0,0.0,-0.2366199999999999,0.03757316,0.02045237,1.1961643,0.038069268,0.000197377,350.44055,350.6737,350.22344,23.056,-6.307e-06,-0.23672814,3.757316e-05,3.8069268e-05,2.045237e-05,1.97377e-07,-6.307e-09,0.0
5/3/2023,10:26 AM,75.0,0.0,-0.2197179999999999,0.037556522,0.020457481,1.1963055,0.038076228,0.000170733,350.43948,350.6737,350.22344,23.048,-5.981e-06,-0.2198691,3.7556522e-05,3.8076228e-05,2.0457481e-05,1.70733e-07,-5.981e-09,0.0
5/3/2023,10:26 AM,75.0,0.0,-0.2028169999999999,0.037542928,0.020450087,1.1961426,0.038086667,0.000181391,350.43841,350.67477,350.22237,23.07,-5.872e-06,-0.2032348,3.7542928000000006e-05,3.8086667e-05,2.0450087e-05,1.81391e-07,-5.8719999999999996e-09,0.0
5/3/2023,10:26 AM,75.0,0.0,-0.185915,0.037558153,0.020450739,1.1962295,0.038092648,0.000174213,350.43948,350.6737,350.22237,23.096,-5.872e-06,-0.18591214,3.7558153e-05,3.8092648e-05,2.0450739e-05,1.74213e-07,-5.8719999999999996e-09,0.0
