date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,AmtFreq1,AmtAmp1,AmtFreq2,AmtAmp2,angle,strain,stretchDiffs
4/14/2023,11:53 AM,0.0,0.000101,315.0,432118500.0,1410500.0,0.0615107,0.001043,440579100.0,1249000.0,0.0592794,0.0016475,0.043008044,0.019777807,1.1958387,0.042889072,0.000187154,351.00739,350.84054,351.65658,24.798,0.0008190448295562,0.0008203724560061,0.0034576585664335,1.9000406091370563e-07,32,32,32,32,-45.42450994743049,0.0015057062215509953,2.0999999999999995e-05
4/14/2023,11:53 AM,0.1,0.000101,315.0,475951800.0,1971300.0,0.0615701,0.0010254,490860700.0,1797100.0,0.0577437,0.0029169,0.03838246,0.02109061,1.1958279,0.038449992,0.000187807,351.00846,350.84161,351.65444,24.894,0.0007309552466196,0.0007354627390971,0.0036871695804195,1.9066700507614214e-07,32,32,32,32,-45.42587187826983,0.0015028801691775568,2.0999999999999995e-05
4/14/2023,11:53 AM,0.2,0.000101,315.0,535649900.0,2348000.0,0.0547364,0.0011052,542182600.0,1764800.0,0.0524235,0.0009568864,0.039210575,0.022168409,1.1955673,0.039310405,0.000188459,351.00846,350.84054,351.65337,24.91,0.0007467258617406,0.0007519205241009,0.0038755959790209,1.913289340101523e-07,32,32,32,32,-45.44148899543295,0.0015014776833255357,2.0999999999999995e-05
4/14/2023,11:53 AM,0.3,0.000101,315.0,604016300.0,3064700.0,0.0564858,0.0009632548,593913400.0,2502000.0,0.0541774,0.00121,0.039226452,0.021973421,1.1954479,0.039534642,0.000190199,351.00846,350.83947,351.65337,24.967,0.0007470282231955,0.0007562096786534,0.0038415071678321,1.930954314720812e-07,32,32,32,32,-45.45663153367,0.001501488666411825,2.0999999999999995e-05
4/14/2023,11:53 AM,0.4,0.000101,315.0,666206500.0,3480600.0,0.0595156,0.0013592,641706900.0,2482500.0,0.0543464,0.0013046,0.038447056,0.020884859,1.1962403,0.038960999,0.000161164,351.00739,350.84054,351.65337,25.063,0.0007321854123024,0.0007452371652639,0.0036511991258741,1.6361827411167514e-07,32,32,32,32,-45.42587823828775,0.0015014669158380425,2.0999999999999995e-05
4/14/2023,11:54 AM,0.5,0.000101,315.0,717394100.0,3360200.0,0.0610236,0.0016899,687182400.0,3143800.0,0.0582261,0.001018,0.038085471,0.019683958,1.1966202,0.038555042,0.000169537,351.00739,350.84268,351.6523,25.09,0.0007252993905922,0.0007374721117061,0.0034412513986013,1.7211878172588834e-07,32,32,32,32,-45.395968493389226,0.0015000336890263536,2.0999999999999995e-05
4/14/2023,11:54 AM,0.6,0.000101,315.0,763273000.0,4645600.0,0.0593616,0.0010455,730970500.0,3279200.0,0.0561396,0.0008960203,0.038065462,0.019874266,1.19649,0.038971548,0.000183131,351.00846,350.84268,351.6523,25.093,0.0007249183393639,0.0007454389441469,0.003474522027972,1.8591979695431474e-07,32,32,32,32,-45.411597260339725,0.0015000437089952511,2.0999999999999995e-05
4/14/2023,11:54 AM,0.7,0.000101,315.0,806291200.0,5228600.0,0.0559391,0.0017045,770391300.0,4792700.0,0.0544791,0.0009740444,0.038554281,0.021624777,1.1957519,0.038791242,0.000202053,351.00846,350.84161,351.6523,25.042,0.0007342274043039,0.0007419900918133,0.0037805554195804,2.051299492385787e-07,32,32,32,32,-45.42678896826543,0.00150005396703557,2.0999999999999995e-05
4/14/2023,11:54 AM,0.8,0.000101,315.0,834326700.0,4058500.0,0.050438,0.0013791,801758400.0,4288900.0,0.0511297,0.0022475,0.038775256,0.022574146,1.195372,0.03906083,0.000189329,351.00739,350.83947,351.65337,25.007,0.0007384356503523,0.0007471467100229,0.003946529020979,1.9221218274111677e-07,32,32,32,32,-45.441021285064345,0.0015014775200655637,2.0999999999999995e-05
4/14/2023,11:54 AM,0.9,0.000101,315.0,838957200.0,4660900.0,0.0499381,0.0010417,814251100.0,4570600.0,0.0486147,0.0016042,0.038568527,0.0226606,1.1953828,0.039134125,0.000215646,351.00846,350.84054,351.65337,24.967,0.0007344987050085,0.0007485486801836,0.0039616433566433,2.189299492385787e-07,32,32,32,32,-45.44148899543295,0.0015014776833255357,2.0999999999999995e-05
4/14/2023,11:55 AM,1.0,0.000101,315.0,840581100.0,4513200.0,0.0500265,0.0009212087,816234500.0,4214000.0,0.0488435,0.0012535,0.038530357,0.022711494,1.1955456,0.03919361,0.000186067,351.00739,350.84054,351.6523,24.956,0.0007337717958484,0.0007496864957918,0.0039705409090909,1.889005076142132e-07,32,32,32,32,-45.426336297340704,0.001500053814603443,2.0999999999999995e-05
