date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,AmtFreq1,AmtAmp1,AmtFreq2,AmtAmp2,angle,strain,stretchDiffs
4/17/2023,2:35 PM,0.0,0.000101,180.0,436720100.0,1435000.0,0.062288,0.0010613,441922800.0,1558900.0,0.0602477,0.001375,0.043252073,0.019689287,1.1960341,0.043102328,0.000171603,350.2074,351.64588,350.61167,25.277,0.0008236921157874,0.0008244515684774,0.003442183041958,1.7421624365482236e-07,32,32,32,32,1.772792431063672,0.001231668568127852,2.2000000000000006e-05
4/17/2023,2:35 PM,0.1,0.000101,180.0,480742900.0,1833700.0,0.0620561,0.0009104313,491528100.0,1881100.0,0.0589406,0.0026143,0.038574726,0.021049938,1.1956325,0.038573747,0.000179433,350.20633,351.64588,350.61167,25.328,0.0007346167587126,0.00073782989671,0.003680059090909,1.8216548223350254e-07,32,32,32,32,1.7522294185198124,0.0012316238273260343,2.2000000000000006e-05
4/17/2023,2:36 PM,0.2,0.000101,180.0,540530800.0,2451900.0,0.0555496,0.0009838375,544222200.0,2079200.0,0.0535257,0.0008929059,0.039490056,0.022231592,1.1955348,0.039572269,0.000193027,350.20633,351.64588,350.61167,25.365,0.0007520482955627,0.0007569293993879,0.0038866419580419,1.9596649746192894e-07,32,32,32,32,1.7522294185198124,0.0012316238273260343,2.2000000000000006e-05
4/17/2023,2:36 PM,0.3,0.000101,180.0,609808500.0,2813500.0,0.0579731,0.0014079,597071700.0,2673800.0,0.0553315,0.0012506,0.039426765,0.022025189,1.1956216,0.039721796,0.000176388,350.2074,351.64588,350.60953,25.435,0.000750842982289,0.0007597895179801,0.0038505575174825,1.790741116751269e-07,32,32,32,32,1.8503553782406958,0.0012318471863044184,2.2000000000000006e-05
4/17/2023,2:36 PM,0.4,0.000101,180.0,673154500.0,3852900.0,0.061178,0.0022571,646309800.0,2800000.0,0.0555478,0.0013724,0.038431832,0.020870069,1.1958279,0.038945557,0.000168341,350.20847,351.64695,350.60953,25.448,0.0007318954865739,0.0007449417941851,0.0036486134615384,1.7090456852791877e-07,32,32,32,32,1.88909681600432,0.0012333517487228235,2.2000000000000006e-05
4/17/2023,2:36 PM,0.5,0.000101,180.0,725825900.0,3840300.0,0.0602464,0.0016463,691624400.0,3117500.0,0.0594851,0.0013275,0.038275344,0.019766062,1.1961752,0.03866901,0.00014757,350.2074,351.64588,350.61167,25.529,0.0007289153304132,0.0007396520657995,0.0034556052447552,1.4981725888324872e-07,32,32,32,32,1.772792431063672,0.001231668568127852,2.2000000000000006e-05
4/17/2023,2:37 PM,0.6,0.000101,180.0,772211300.0,4891700.0,0.0594015,0.001135,736379400.0,3931900.0,0.0573013,0.0009683289,0.038228583,0.019873614,1.1958496,0.039073118,0.000179977,350.2074,351.64481,350.6106,25.444,0.000728024814321,0.000747381752104,0.003474408041958,1.8271776649746198e-07,32,32,32,32,1.7934114819951863,0.0012303014529152032,2.2000000000000006e-05
4/17/2023,2:37 PM,0.7,0.000101,180.0,815044700.0,4606200.0,0.0562653,0.0023662,777026800.0,3906800.0,0.0556055,0.0011228,0.038872697,0.021951563,1.1955782,0.039040603,0.000200421,350.2074,351.64374,350.6106,25.428,0.0007402913159398,0.0007467598125478,0.0038376858391608,2.034730964467005e-07,32,32,32,32,1.775219578121171,0.0012288464025179734,2.2000000000000006e-05
4/17/2023,2:37 PM,0.8,0.000101,180.0,843206000.0,5098000.0,0.0503324,0.000805069,808797900.0,3746500.0,0.0506618,0.00232,0.039143695,0.022756406,1.1955131,0.039399143,0.000203684,350.2074,351.64481,350.61167,25.401,0.000745452199581,0.0007536178844682,0.0039783926573426,2.0678578680203048e-07,32,32,32,32,1.7545972536016339,0.0012302139936407755,2.2000000000000006e-05
4/17/2023,2:37 PM,0.9,0.000101,180.0,848261800.0,6741500.0,0.0503637,0.0010881,820681500.0,3925800.0,0.0496661,0.0012057,0.038977529,0.022862218,1.1953068,0.039423285,0.000223258,350.20953,351.64374,350.6106,25.436,0.0007422877356693,0.0007540796671767,0.0039968912587412,2.2665786802030459e-07,32,32,32,32,1.8162898770065818,0.0012289371945592275,2.2000000000000006e-05
