date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps
4/14/2023,11:42 AM,0.2,4e-05,315.0,535569600.0,2348500.0,0.0548918,0.0010016,541437400.0,2004900.0,0.0523826,0.0009838942,0.038949907,0.022151662,1.1961752,0.039045061,0.000213906,350.84268,350.85017,351.01915,24.293,3.8949907e-05,3.9045060999999997e-05,2.2151662e-05,2.13906e-07
4/14/2023,11:42 AM,0.3,4e-05,315.0,604704000.0,2844000.0,0.0568311,0.0011355,593196400.0,2751700.0,0.0540927,0.001125,0.038937401,0.021986471,1.1960341,0.039255814,0.000193788,350.84161,350.85017,351.01808,24.345,3.8937401e-05,3.9255814e-05,2.1986471e-05,1.93788e-07
4/14/2023,11:42 AM,0.4,4e-05,315.0,667111200.0,3099800.0,0.0598198,0.0014526,641323800.0,2658600.0,0.0542131,0.0012328,0.038136256,0.020890187,1.1962946,0.03863856,0.000171821,350.84268,350.85017,351.01594,24.41,3.8136256e-05,3.8638560000000004e-05,2.0890187e-05,1.7182100000000001e-07
4/14/2023,11:42 AM,0.5,4e-05,315.0,718268300.0,3460800.0,0.0612155,0.0013703,686759100.0,3245400.0,0.0583347,0.0011448,0.037769125,0.019664166,1.1967722,0.03824968,0.000168776,350.84375,350.85124,351.01594,24.498,3.7769125e-05,3.824968e-05,1.9664166e-05,1.68776e-07
4/14/2023,11:43 AM,0.6,4e-05,315.0,763946100.0,4285100.0,0.0595704,0.0010606,729774000.0,3157700.0,0.0560687,0.0009704208,0.037641671,0.01982881,1.195893,0.038564395,0.000182369,350.84375,350.85124,351.01594,24.487,3.7641671e-05,3.8564395e-05,1.982881e-05,1.8236899999999998e-07
4/14/2023,11:43 AM,0.7,4e-05,315.0,806619600.0,4899200.0,0.056078,0.001663,770149300.0,4975600.0,0.0546095,0.0010595,0.038167032,0.0215542,1.1952526,0.038405189,0.000189764,350.84375,350.85017,351.01594,24.423,3.8167031999999996e-05,3.8405189e-05,2.1554199999999998e-05,1.89764e-07
4/14/2023,11:43 AM,0.8,4e-05,315.0,834336100.0,4090300.0,0.0506304,0.0010227,801556500.0,4208700.0,0.0521048,0.0020337,0.038498276,0.022560879,1.1957302,0.038805056,0.000194658,350.84268,350.85017,351.01594,24.447,3.8498276e-05,3.8805056e-05,2.2560879e-05,1.94658e-07
4/14/2023,11:43 AM,0.9,4e-05,315.0,839373700.0,5328700.0,0.0501653,0.0010717,812376800.0,4154000.0,0.0488903,0.0016716,0.038323193,0.022662231,1.1958387,0.038870739,0.000197159,350.84161,350.85017,351.01487,24.489,3.8323193e-05,3.8870739e-05,2.2662231000000003e-05,1.97159e-07
4/14/2023,11:43 AM,1.0,4e-05,315.0,839595100.0,5340600.0,0.0501921,0.0009330603,817800300.0,4118800.0,0.0487274,0.0013607,0.038282739,0.022691702,1.1957193,0.03892098,0.00021619,350.84375,350.85017,351.01487,24.54,3.8282739000000005e-05,3.892098e-05,2.2691702e-05,2.1619e-07
4/14/2023,11:44 AM,1.1,4e-05,315.0,842228700.0,4928900.0,0.0499568,0.0010585,819477200.0,4202100.0,0.048705,0.0012037,0.038005216,0.022683437,1.1956325,0.038680537,0.000223802,350.84482,350.85124,351.01487,24.578,3.8005216000000004e-05,3.8680537e-05,2.2683437e-05,2.23802e-07
4/14/2023,11:44 AM,1.2,4e-05,315.0,846862600.0,5353600.0,0.0501669,0.0009936669,824962000.0,4202200.0,0.0492426,0.0010729,0.032400687,0.022166996,1.195893,0.033152461,0.000191395,350.84589,350.8491,351.01594,24.583,3.2400687e-05,3.3152461e-05,2.2166996000000002e-05,1.91395e-07
4/14/2023,11:45 AM,0.0,6e-05,315.0,432137700.0,1320600.0,0.061405,0.0010045,440031800.0,1673800.0,0.0596168,0.0016227,0.042809904,0.019722455,1.1960341,0.042680604,0.000166492,350.89295,350.87049,351.21701,24.687,4.2809904e-05,4.2680604e-05,1.9722455e-05,1.6649199999999998e-07
4/14/2023,11:45 AM,0.1,6e-05,315.0,475815000.0,1923400.0,0.0614601,0.0010336,489613800.0,1667700.0,0.0589185,0.0017226,0.03819933,0.021058312,1.1959364,0.038257292,0.000194223,350.89295,350.87156,351.21273,24.77,3.8199329999999994e-05,3.8257291999999995e-05,2.1058312e-05,1.9422299999999998e-07
4/14/2023,11:45 AM,0.2,6e-05,315.0,535174700.0,2226600.0,0.0548839,0.0010815,542088100.0,1931300.0,0.052277,0.0008683485,0.039078664,0.022148508,1.1959473,0.039187412,0.000191395,350.89295,350.87263,351.21166,24.767,3.9078664e-05,3.9187411999999996e-05,2.2148508000000002e-05,1.91395e-07
4/14/2023,11:46 AM,0.3,6e-05,315.0,603637900.0,2554100.0,0.0567323,0.0008597205,592995300.0,2656100.0,0.0537695,0.0012761,0.039044735,0.021990495,1.1958821,0.039383374,0.000181717,350.89295,350.87049,351.21487,24.68,3.9044735e-05,3.9383374e-05,2.1990495e-05,1.8171699999999999e-07
4/14/2023,11:46 AM,0.4,6e-05,315.0,666141400.0,3376600.0,0.059821,0.0016991,641069800.0,2378700.0,0.0543515,0.0012802,0.038226625,0.020890079,1.1962078,0.038747308,0.000186719,350.89402,350.87156,351.21487,24.693,3.8226625e-05,3.8747308e-05,2.0890078999999998e-05,1.8671900000000002e-07
4/14/2023,11:46 AM,0.5,6e-05,315.0,717696300.0,3495700.0,0.0611954,0.001549,686800700.0,2978100.0,0.05819,0.0010233,0.03781382,0.01965775,1.1963272,0.03829568,0.000171712,350.89188,350.87156,351.2138,24.803,3.7813819999999995e-05,3.829568e-05,1.965775e-05,1.71712e-07
4/14/2023,11:46 AM,0.6,6e-05,315.0,763508800.0,3566400.0,0.0594833,0.001095,730057000.0,3286500.0,0.0561474,0.0010359,0.037805664,0.019841859,1.1960341,0.038702939,0.000136043,350.89402,350.87156,351.21273,24.795,3.7805664000000005e-05,3.8702939e-05,1.9841859e-05,1.36043e-07
4/14/2023,11:46 AM,0.7,6e-05,315.0,806376300.0,4927100.0,0.0557396,0.0020876,769578600.0,4839800.0,0.0546148,0.0009318061,0.038371694,0.021590848,1.1957085,0.038597998,0.000177476,350.89295,350.87156,351.21273,24.825,3.8371694e-05,3.8597998e-05,2.1590847999999998e-05,1.77476e-07
4/14/2023,11:47 AM,0.8,6e-05,315.0,834184800.0,5407900.0,0.0502721,0.0012602,801040700.0,4303700.0,0.0521312,0.0021246,0.038593974,0.022549025,1.1955565,0.038886399,0.000211296,350.89402,350.87156,351.2138,24.798,3.8593974000000006e-05,3.8886399000000005e-05,2.2549025e-05,2.1129600000000001e-07
4/14/2023,11:47 AM,0.9,6e-05,315.0,839157000.0,5060200.0,0.0502093,0.0011852,813304300.0,4504400.0,0.048566,0.001598,0.038356578,0.022647007,1.1954154,0.038936966,0.000229892,350.89402,350.87263,351.21273,24.86,3.8356578000000005e-05,3.8936966000000004e-05,2.2647007e-05,2.2989199999999998e-07
4/14/2023,11:47 AM,1.0,6e-05,315.0,840727100.0,5620700.0,0.0499333,0.0011598,817305000.0,4397500.0,0.0486688,0.0013445,0.038369737,0.022693985,1.1955456,0.038998952,0.000232611,350.89295,350.87049,351.21166,24.863,3.8369737e-05,3.8998952000000006e-05,2.2693985e-05,2.32611e-07
4/14/2023,11:47 AM,1.1,6e-05,315.0,841540500.0,4390900.0,0.0499801,0.0009814078,819340800.0,4099300.0,0.0487695,0.0010501,0.038107764,0.022689744,1.1955348,0.038780258,0.00021271,350.89402,350.87156,351.21166,24.781,3.8107764e-05,3.8780258e-05,2.2689744e-05,2.1270999999999998e-07
4/14/2023,11:47 AM,1.2,6e-05,315.0,847567600.0,4656200.0,0.0501414,0.0009561524,825831800.0,3961600.0,0.0494505,0.0011212,0.03240123,0.022176565,1.1957844,0.033159638,0.000217712,350.89295,350.86942,351.2138,24.612,3.2401230000000006e-05,3.3159638e-05,2.2176564999999998e-05,2.17712e-07
4/14/2023,11:49 AM,0.0,8e-05,315.0,432300400.0,1492000.0,0.0614943,0.0010266,440372800.0,1453700.0,0.0600213,0.0017574,0.042871347,0.01974714,1.1959255,0.042777389,0.00018835,350.95712,350.86193,351.43626,24.707,4.2871347e-05,4.2777389e-05,1.974714e-05,1.8835e-07
4/14/2023,11:49 AM,0.1,8e-05,315.0,475542200.0,2114700.0,0.0614872,0.0008777566,489814600.0,1698800.0,0.0588137,0.0017904,0.038275888,0.021072123,1.1958279,0.038353316,0.00017019,350.95926,350.86086,351.43626,24.75,3.8275888e-05,3.8353316e-05,2.1072123e-05,1.7019e-07
4/14/2023,11:49 AM,0.2,8e-05,315.0,535647000.0,2155400.0,0.0548391,0.0012168,541585100.0,1981600.0,0.0524373,0.0008947855,0.039133255,0.022161884,1.1957519,0.039243634,0.0001927,350.95712,350.863,351.43733,24.858,3.9133255e-05,3.9243634e-05,2.2161883999999998e-05,1.927e-07
4/14/2023,11:50 AM,0.3,8e-05,315.0,603890900.0,2858800.0,0.0566819,0.0010483,593306300.0,2378300.0,0.0543155,0.000954401,0.039099109,0.02197266,1.1954479,0.039427091,0.000208034,350.95605,350.86193,351.43519,24.842,3.9099109e-05,3.9427090999999996e-05,2.197266e-05,2.08034e-07
4/14/2023,11:50 AM,0.4,8e-05,315.0,665508100.0,3209900.0,0.0595905,0.0018874,641645600.0,2748200.0,0.0539421,0.0010989,0.038246091,0.020877899,1.1955131,0.038773733,0.000182478,350.95819,350.863,351.43626,24.893,3.8246091e-05,3.8773732999999995e-05,2.0877899e-05,1.82478e-07
4/14/2023,11:50 AM,0.5,8e-05,315.0,717074500.0,3681400.0,0.0612562,0.0015782,686739200.0,3058300.0,0.0582664,0.0010469,0.037862104,0.01965079,1.1959473,0.038345051,0.000186067,350.95605,350.86193,351.43626,24.887,3.7862104e-05,3.8345051e-05,1.965079e-05,1.86067e-07
4/14/2023,11:50 AM,0.6,8e-05,315.0,762230000.0,3985900.0,0.059244,0.0010142,730357200.0,3625600.0,0.0559647,0.0010546,0.037813603,0.019838162,1.1957085,0.038743175,0.00019531,350.95926,350.86193,351.43626,24.774,3.7813603e-05,3.8743175e-05,1.9838162e-05,1.9531e-07
4/14/2023,11:50 AM,0.7,8e-05,315.0,806068000.0,5072800.0,0.056334,0.0019609,770545900.0,4129300.0,0.0543421,0.001151,0.038401817,0.021604876,1.1954371,0.038633558,0.000178237,350.95712,350.86193,351.43626,24.785,3.8401816999999995e-05,3.8633558e-05,2.1604875999999998e-05,1.78237e-07
4/14/2023,11:51 AM,0.8,8e-05,315.0,833378600.0,4801700.0,0.0506194,0.0012244,800194500.0,4897600.0,0.0519315,0.0020998,0.0386403,0.022558812,1.1955131,0.038952735,0.000199878,350.95712,350.86193,351.43947,24.855,3.8640300000000003e-05,3.8952735e-05,2.2558812e-05,1.99878e-07
4/14/2023,11:51 AM,0.9,8e-05,315.0,838697100.0,4738200.0,0.050157,0.0010755,812930500.0,4317300.0,0.0484696,0.0014214,0.0384016,0.022643418,1.1951874,0.038957193,0.000228696,350.95712,350.85979,351.43733,24.795,3.84016e-05,3.8957193e-05,2.2643418e-05,2.28696e-07
4/14/2023,11:51 AM,1.0,8e-05,315.0,839524300.0,4942000.0,0.0499085,0.0009757753,817092700.0,3540500.0,0.0485833,0.0011993,0.038390616,0.022682676,1.1952634,0.039029075,0.000244899,350.95926,350.86193,351.43412,24.904,3.8390616e-05,3.9029075e-05,2.2682676e-05,2.4489899999999995e-07
4/14/2023,11:51 AM,1.1,8e-05,315.0,841447500.0,4661200.0,0.0500996,0.0011736,819093200.0,4727400.0,0.0489159,0.0012105,0.03809515,0.022677782,1.1952091,0.038761554,0.0001927,350.95819,350.85873,351.43626,24.777,3.8095150000000004e-05,3.8761554e-05,2.2677782e-05,1.927e-07
4/14/2023,11:51 AM,1.2,8e-05,315.0,846599200.0,5221200.0,0.0500936,0.0009697806,824606000.0,4600800.0,0.0491211,0.0009394055,0.032553262,0.022185483,1.1959364,0.033276541,0.000187916,350.95819,350.86086,351.43519,24.822,3.2553262e-05,3.3276541e-05,2.2185483e-05,1.87916e-07
4/14/2023,11:53 AM,0.0,0.000101,315.0,432118500.0,1410500.0,0.0615107,0.001043,440579100.0,1249000.0,0.0592794,0.0016475,0.043008044,0.019777807,1.1958387,0.042889072,0.000187154,351.00739,350.84054,351.65658,24.798,4.3008044e-05,4.2889072e-05,1.9777807e-05,1.87154e-07
4/14/2023,11:53 AM,0.1,0.000101,315.0,475951800.0,1971300.0,0.0615701,0.0010254,490860700.0,1797100.0,0.0577437,0.0029169,0.03838246,0.02109061,1.1958279,0.038449992,0.000187807,351.00846,350.84161,351.65444,24.894,3.838246e-05,3.8449992000000004e-05,2.1090609999999998e-05,1.87807e-07
4/14/2023,11:53 AM,0.2,0.000101,315.0,535649900.0,2348000.0,0.0547364,0.0011052,542182600.0,1764800.0,0.0524235,0.0009568864,0.039210575,0.022168409,1.1955673,0.039310405,0.000188459,351.00846,350.84054,351.65337,24.91,3.9210575e-05,3.9310405e-05,2.2168409e-05,1.88459e-07
4/14/2023,11:53 AM,0.3,0.000101,315.0,604016300.0,3064700.0,0.0564858,0.0009632548,593913400.0,2502000.0,0.0541774,0.00121,0.039226452,0.021973421,1.1954479,0.039534642,0.000190199,351.00846,350.83947,351.65337,24.967,3.9226452e-05,3.9534642e-05,2.1973421e-05,1.90199e-07
4/14/2023,11:53 AM,0.4,0.000101,315.0,666206500.0,3480600.0,0.0595156,0.0013592,641706900.0,2482500.0,0.0543464,0.0013046,0.038447056,0.020884859,1.1962403,0.038960999,0.000161164,351.00739,350.84054,351.65337,25.063,3.8447056e-05,3.8960999000000006e-05,2.0884859e-05,1.61164e-07
4/14/2023,11:54 AM,0.5,0.000101,315.0,717394100.0,3360200.0,0.0610236,0.0016899,687182400.0,3143800.0,0.0582261,0.001018,0.038085471,0.019683958,1.1966202,0.038555042,0.000169537,351.00739,350.84268,351.6523,25.09,3.8085471e-05,3.8555042e-05,1.9683958000000002e-05,1.6953700000000002e-07
4/14/2023,11:54 AM,0.6,0.000101,315.0,763273000.0,4645600.0,0.0593616,0.0010455,730970500.0,3279200.0,0.0561396,0.0008960203,0.038065462,0.019874266,1.19649,0.038971548,0.000183131,351.00846,350.84268,351.6523,25.093,3.8065462e-05,3.8971548e-05,1.9874266e-05,1.83131e-07
4/14/2023,11:54 AM,0.7,0.000101,315.0,806291200.0,5228600.0,0.0559391,0.0017045,770391300.0,4792700.0,0.0544791,0.0009740444,0.038554281,0.021624777,1.1957519,0.038791242,0.000202053,351.00846,350.84161,351.6523,25.042,3.8554281000000006e-05,3.8791242e-05,2.1624777e-05,2.02053e-07
4/14/2023,11:54 AM,0.8,0.000101,315.0,834326700.0,4058500.0,0.050438,0.0013791,801758400.0,4288900.0,0.0511297,0.0022475,0.038775256,0.022574146,1.195372,0.03906083,0.000189329,351.00739,350.83947,351.65337,25.007,3.8775256e-05,3.906083e-05,2.2574146e-05,1.89329e-07
4/14/2023,11:54 AM,0.9,0.000101,315.0,838957200.0,4660900.0,0.0499381,0.0010417,814251100.0,4570600.0,0.0486147,0.0016042,0.038568527,0.0226606,1.1953828,0.039134125,0.000215646,351.00846,350.84054,351.65337,24.967,3.8568526999999996e-05,3.9134125e-05,2.2660599999999998e-05,2.15646e-07
4/14/2023,11:55 AM,1.0,0.000101,315.0,840581100.0,4513200.0,0.0500265,0.0009212087,816234500.0,4214000.0,0.0488435,0.0012535,0.038530357,0.022711494,1.1955456,0.03919361,0.000186067,351.00739,350.84054,351.6523,24.956,3.8530357e-05,3.919361e-05,2.2711493999999998e-05,1.86067e-07
4/14/2023,11:55 AM,1.1,0.000101,315.0,841290700.0,4940500.0,0.0501778,0.0009626586,820225000.0,4349200.0,0.048761,0.0010003,0.038249027,0.022700402,1.1954371,0.038917827,0.000199116,351.00632,350.83947,351.65337,24.949,3.8249027e-05,3.8917827e-05,2.2700402000000003e-05,1.99116e-07
4/14/2023,11:55 AM,1.2,0.000101,315.0,845009200.0,5241300.0,0.049949,0.001101,825293400.0,4578400.0,0.0494066,0.0010209,0.032532709,0.022166887,1.1953285,0.033259142,0.000209882,351.00953,350.83947,351.65123,25.04,3.2532709e-05,3.3259141999999996e-05,2.2166887e-05,2.09882e-07
4/14/2023,11:57 AM,0.0,8e-05,315.0,431872800.0,1480400.0,0.0612726,0.0007875523,440539800.0,1587200.0,0.0593954,0.0020326,0.043041212,0.0197802,1.1963814,0.042954973,0.00019183,350.99348,350.80311,351.44909,25.121,4.3041212e-05,4.2954973e-05,1.97802e-05,1.9183000000000002e-07
4/14/2023,11:57 AM,0.1,8e-05,315.0,476077900.0,1848200.0,0.0613261,0.0009823043,489675800.0,1730300.0,0.0584037,0.0023266,0.038390616,0.021075168,1.1960775,0.038451297,0.000190634,350.99562,350.80525,351.45016,25.057,3.8390616e-05,3.8451297e-05,2.1075167999999997e-05,1.9063399999999999e-07
4/14/2023,11:58 AM,0.2,8e-05,315.0,535167800.0,2412100.0,0.0549849,0.0013253,541880500.0,1995300.0,0.0520741,0.0009571317,0.03925614,0.022154163,1.1960124,0.039338897,0.000217821,350.99669,350.80525,351.44588,25.113,3.925614e-05,3.9338896999999995e-05,2.2154163e-05,2.1782099999999998e-07
4/14/2023,11:58 AM,0.3,8e-05,315.0,603588000.0,3731200.0,0.0563576,0.0010054,593079300.0,2490200.0,0.0536471,0.0010662,0.039167185,0.02198049,1.1957519,0.039529096,0.000193788,350.99455,350.80632,351.45016,25.025,3.9167185e-05,3.9529095999999996e-05,2.198049e-05,1.93788e-07
4/14/2023,11:58 AM,0.4,8e-05,315.0,666076800.0,3339700.0,0.0593842,0.0014399,641790700.0,3366800.0,0.0540924,0.0012735,0.038361363,0.020880291,1.1960558,0.038886073,0.000172365,350.99455,350.80632,351.44909,25.076,3.8361363e-05,3.8886073e-05,2.0880291e-05,1.72365e-07
4/14/2023,11:58 AM,0.5,8e-05,315.0,717234100.0,3488500.0,0.0614668,0.001506,686637100.0,3549200.0,0.0577361,0.001124,0.037965197,0.019643939,1.1961861,0.038447817,0.000169211,350.99562,350.80739,351.44802,25.178,3.7965197e-05,3.8447817e-05,1.9643939e-05,1.69211e-07
