date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,AmtFreq1,AmtAmp1,AmtFreq2,AmtAmp2,angle,strain,stretchDiffs
4/12/2023,2:22 PM,0.0,0.0,0.0,433406100.0,976947.7,0.0618499,0.0009247903,433406100.0,976947.7,0.0618499,0.0009247903,0.042911583,0.025356453,1.1954371,0.04264276,0.000185849,350.76461,350.92503,350.62557,23.174,0.0008172078270805,0.000815661055853,0.0044329463286713,1.886791878172589e-07,32,32,32,32,-7.507905290750777,0.00019277754211690425,0.0
4/12/2023,2:22 PM,0.1,0.0,0.0,478412400.0,1695400.0,0.0620973,0.0006721436,478412400.0,1695400.0,0.0620973,0.0006721436,0.035936836,0.019679064,1.1960015,0.035056958,0.0001728,350.76461,350.92503,350.62557,23.116,0.0006843808036564,0.0006705615531752,0.0034403958041958,1.754314720812183e-07,32,32,32,32,-7.507905290750777,0.00019277754211690425,0.0
4/12/2023,2:23 PM,0.2,0.0,0.0,538910800.0,1724600.0,0.0551667,0.0011012,538910800.0,1724600.0,0.0551667,0.0011012,0.036615637,0.013571039,1.1964466,0.035420827,0.000145069,350.76568,350.9261,350.62343,23.172,0.0006973078842125,0.0006775215570007,0.0023725592657342,1.472781725888325e-07,32,32,32,32,-6.451623604390654,0.0001931670792171047,0.0
4/12/2023,2:23 PM,0.3,0.0,0.0,606898700.0,2126100.0,0.0576267,0.0009694268,606898700.0,2126100.0,0.0576267,0.0009694268,0.038470546,0.022827419,1.1955673,0.037432876,0.000147026,350.76782,350.9261,350.62557,23.175,0.0007326327556655,0.0007160075745983,0.0039908075174825,1.4926497461928936e-07,32,32,32,32,-6.892733278989211,0.00019353156235009356,0.0
4/12/2023,2:23 PM,0.4,0.0,0.0,668404200.0,2371900.0,0.0606152,0.0017012,668404200.0,2371900.0,0.0606152,0.0017012,0.038519265,0.025825916,1.1954262,0.038960456,0.000168123,350.76782,350.92824,350.62664,23.267,0.0007335605598933,0.0007452267788829,0.0045150202797202,1.706832487309645e-07,32,32,32,32,-6.806420580652947,0.00019631599766651442,0.0
4/12/2023,2:23 PM,0.5,0.0,0.0,719502400.0,2841800.0,0.0619092,0.0022053,719502400.0,2841800.0,0.0619092,0.0022053,0.038174535,0.02645067,1.1954045,0.039015808,0.000177476,350.76782,350.92824,350.6245,23.203,0.0007269955246619,0.0007462855394032,0.004624243006993,1.801786802030457e-07,32,32,32,32,-6.095783005058899,0.00019568486975219505,0.0
4/12/2023,2:23 PM,0.6,0.0,0.0,765875400.0,3245500.0,0.0596734,0.0008219273,765875400.0,3245500.0,0.0596734,0.0008219273,0.037391334,0.023102877,1.1954045,0.037835243,0.000172908,350.76675,350.92397,350.6245,23.085,0.0007120802513806,0.0007237039594491,0.0040389645104895,1.7554111675126906e-07,32,32,32,32,-7.11383727376139,0.0001909102417218897,0.0
4/12/2023,2:24 PM,0.7,0.0,0.0,810872600.0,3322100.0,0.0574743,0.0016459,810872600.0,3322100.0,0.0574743,0.0016459,0.036707096,0.016360415,1.195893,0.035616898,0.00020575,350.76461,350.9261,350.62343,23.1,0.0006990496286421,0.000681271958684,0.0028602124125874,2.0888324873096445e-07,32,32,32,32,-6.587459363961609,0.00019330818046834212,0.0
4/12/2023,2:24 PM,0.8,0.0,0.0,839655200.0,3253000.0,0.0500437,0.0008506677,839655200.0,3253000.0,0.0500437,0.0008506677,0.036904581,0.015664756,1.195969,0.035508912,0.000193027,350.76568,350.92397,350.6245,23.164,0.0007028105313273,0.0006792064269319,0.0027385937062937,1.9596649746192894e-07,32,32,32,32,-7.246462639793625,0.00019106330535874095,0.0
4/12/2023,2:24 PM,0.9,0.0,0.0,844470600.0,2905600.0,0.0500291,0.0008455054,844470600.0,2905600.0,0.0500291,0.0008455054,0.037021593,0.01717874,1.1957085,0.035842008,0.000184762,350.76568,350.92397,350.6245,23.027,0.0007050389068748,0.0006855778117827,0.0030032762237762,1.875756345177665e-07,32,32,32,32,-7.246462639793625,0.00019106330535874095,0.0
